,NSSEC1_change_pct,Highest_Level_change_pct,inc_change_pct,hse_change,white_change_pct,scenario1_PCA1,scenario1_PCA2,scenario1_PCA3,scenario1_PCA_total,scenario1_PCA_total_zscore,scenario1_status,LSOA21CD
905,0.312115577170648,0.2620912022109626,0.4822576804000952,0.255099760931251,0.8416224738426257,0.07737470331499,-0.3197844224870269,0.0475181221731002,-0.19489159699893668,-1.3177159877569362,ascent,E01000594
922,0.4106708625375483,0.237448180561953,0.502976899261729,0.2555466184060594,0.8416224738426257,0.1144045713558881,-0.2910076020510964,0.0282918593263794,-0.14831117136882888,-1.0027728474959894,ascent,E01000615
930,0.3922185667286511,0.3198986642100414,0.4336746844486782,0.2600151931541434,0.700587645119679,0.0558689770676749,-0.1504986109117928,0.0950013419329585,0.0003717080888405999,0.0025132211905809455,ascent,E01000623
933,0.4276927478186239,0.3044679871027176,0.4867825672779232,0.2022588645351565,0.6663322344847356,0.0530259432929361,-0.1163991059005074,0.0338409285618109,-0.029532234045760393,-0.19967560200397172,ascent,E01000626
974,0.3960806751537691,0.4408106863196683,0.5641819480828768,0.2421632370355475,0.4996416798050739,0.0460160548423066,0.0690659638875215,-0.0293070810199978,0.0857749377098303,0.5799480763129847,ascent,E01000669
978,0.3970819625232442,0.4509442653155228,0.5746606334841629,0.2572223339365909,0.5414934785724522,0.0807366801717669,0.0413026346997359,-0.0305270148077746,0.0915123000637282,0.618739969948744,ascent,E01000673
982,0.4226863109712487,0.4203132197144172,0.5527506549178375,0.2412471792121902,0.5131145191342985,0.0510460771110563,0.0593354368241386,-0.0196842767651854,0.0906972371700095,0.6132291043053864,ascent,E01000678
988,0.4069517951652124,0.468678028558268,0.5444153369849963,0.2473914694908059,0.3696431130858537,-0.0124795716482106,0.1895621070032979,-0.0192753947801991,0.1578071405748882,1.0669777215631886,ascent,E01000684
994,0.3829208982978114,0.4426531552280055,0.5737080257204096,0.260573764997654,0.5235774688261431,0.0585663113232681,0.0464421487737988,-0.0343895810879291,0.07061887900913781,0.47747377178258427,ascent,E01000690
997,0.4026605635817479,0.4299861814831874,0.5527506549178375,0.2242665951694707,0.6752185753189048,0.1407651881517371,-0.0748248084100799,0.0003445939851579,0.06628497372681512,0.44817103955666887,ascent,E01000693
998,0.3677585467029036,0.434131736526946,0.3636580138128125,0.248251670129812,0.4824423104486169,-0.0325166467547323,0.0629427696509697,0.1582380916059838,0.1886642145022212,1.275610932412532,ascent,E01000694
1003,0.4361321699327707,0.4398894518654997,0.5110740652536317,0.2312793529503764,0.5717357030242224,0.0920356775758471,0.0248181147496866,0.0322427074529595,0.1490964997784932,1.0080826700691001,ascent,E01000699
1004,0.3746245172364468,0.3871487793643482,0.6139557037389854,0.2368903188328082,0.5488032105489465,0.0444813033970754,-0.0014570089190294,-0.0848903321808494,-0.0418660377028034,-0.2830678596436339,ascent,E01000700
1005,0.4820483478758403,0.4127130354675264,0.4813050726363419,0.2533123310320173,0.5948115235774687,0.1046094889998561,0.0123888193769517,0.0622075349923709,0.17920584336917872,1.2116602693153602,ascent,E01000701
1006,0.4696037762837934,0.418240442192538,0.6796856394379613,0.2554907612217083,0.5248674215278772,0.1123908934272829,0.0718863100540853,-0.1364570926930036,0.047820110788364595,0.3233249944710538,ascent,E01000702
1008,0.4417107709912744,0.3684937816674343,0.5282210050011907,0.2339857452465536,0.5713057187903111,0.055809766328314,-0.0037995923705323,4.320421502248604e-05,0.052053378172804185,0.3519472860363308,ascent,E01000704
1009,0.4500071520526391,0.3164440350069092,0.6196713503215051,0.2353263176709788,0.5690124695427834,0.0504756156952947,-0.0190924938151556,-0.0992714457008172,-0.0678883238206781,-0.45901173297387277,ascent,E01000705
1011,0.3797739951366042,0.4426531552280055,0.5441771850440581,0.2611323368411645,0.5558262863694998,0.0683318904183965,0.0185020608451938,-0.0021219981440061,0.08471195311958421,0.57276094351262,ascent,E01000707
1017,0.3806322414532971,0.4751266697374481,0.5684686830197666,0.220244877896195,0.5582628636949978,0.0932519029836859,0.0305566928908218,-0.0209376186882499,0.10287097718625779,0.6955391274014271,ascent,E01000713
1025,0.469174653125447,0.3972823583602026,0.4803524648725886,0.2307460285541926,0.4153647699584349,-0.0172015540461182,0.1433394158572079,0.0343759831779031,0.16051384498899282,1.0852784986901642,ascent,E01000721
1044,0.5030753826348162,0.454398894518655,0.5510835913312693,0.2170621355318721,0.604844489035402,0.1610636419650787,0.031975302759274,0.0044144705507944,0.1974534152751471,1.3350371496349873,ascent,E01000741
1045,0.4172507509655271,0.4094887148779365,0.5496546796856394,0.2326451728221283,0.6124408771678371,0.098442953431588,-0.0276377844381721,-0.0076757251213718,0.06312944387204411,0.4268356294953579,ascent,E01000742
1048,0.4306966099270489,0.4200829111008752,0.527744701119314,0.2270594543870232,0.6491328651282787,0.1265900431017453,-0.0478375075139061,0.020809132823868,0.09956166841170719,0.6731639755334201,ascent,E01000745
1049,0.4680303247031897,0.3926761860893597,0.6082400571564658,0.2438166096923386,0.6316468396158808,0.1392777342584878,-0.0282164126247662,-0.0612323564757481,0.04982896515797349,0.33690741444539196,ascent,E01000746
1059,0.3935059362036904,0.4177798249654537,0.4774946415813288,0.4603190562370132,0.4675361903396877,0.0047907315993697,0.0889945809770862,0.0617796407803443,0.1555649533568002,1.0518176736682814,ascent,E01000756
1074,0.3923616077814333,0.4081068631966835,0.5463205525125029,0.2795652076770114,0.6004013186183174,0.0811720055322174,-0.0268553770398102,-0.0041619923827382,0.050154636109669005,0.3391093658194142,ascent,E01000771
1075,0.3644686024889143,0.4841087056655919,0.485115503691355,0.2175648501910315,0.5354736992976925,0.0561741787479305,0.0438429301231289,0.0570329810820787,0.1570500899531381,1.0618590929348497,ascent,E01000772
1076,0.4066657130596481,0.4228466144633809,0.5017861395570373,0.2482851844404227,0.5774688261430416,0.0699122211504341,0.0012938884327428,0.0374879974312849,0.1086941070144618,0.7349109186513628,ascent,E01000773
1078,0.4349878415105135,0.4235375403040073,0.4913074541557513,0.2670531983823759,0.5539630213558836,0.0686083598320839,0.0320602782718589,0.0480248557414972,0.14869349384544,1.0053578354978692,ascent,E01000775
1088,0.4060935488485195,0.4712114233072317,0.4855918075732316,0.2397948924190629,0.4476135875017917,0.0184734739937284,0.125857695871984,0.0469598153309441,0.1912909851966565,1.2933712555538506,ascent,E01000786
1096,0.3887855814618795,0.4663749424228466,0.4998809240295307,0.2460508970663806,0.4857388562419377,0.033685482370725,0.0869372176584415,0.0363464803692115,0.156969180398378,1.0613120410582608,ascent,E01000794
1100,0.4561579173222715,0.3777061262091202,0.5141700404858299,0.2320866009786178,0.5940948831876165,0.0777598572175842,-0.0127092900177103,0.0192698323930303,0.0843203995929042,0.5701135418282278,ascent,E01000798
1101,0.4073809183235589,0.3592814371257484,0.6561085972850678,0.2354380320396809,0.556829582915293,0.0585080630452247,-0.0061020305015316,-0.1287366625458542,-0.0763306300021611,-0.5160924999242306,ascent,E01000799
1102,0.4680303247031898,0.4011976047904191,0.5079780900214336,0.2380074625198293,0.6379532750465816,0.1219667946356646,-0.0326473463928747,0.0373139992285337,0.1266334474713236,0.8562037608971504,ascent,E01000800
1103,0.4108139035903304,0.3922155688622754,0.7142176708740176,0.2623611948968876,0.5420667908843342,0.0882145558602037,0.0244558606058002,-0.1765472074641857,-0.0638767909981818,-0.43188865010620087,ascent,E01000801
1104,0.4764697468173365,0.4829571625978811,0.5201238390092878,0.257334048305293,0.6211838899240361,0.1700919457344562,0.0216049659803107,0.0442113022650924,0.2359082139798593,1.5950406789787923,ascent,E01000802
1105,0.4791875268201974,0.4613081529249193,0.5839485591807573,0.2380074625198293,0.6511394582198652,0.1908081490682115,-0.0097857426061577,-0.0195838450989041,0.1614385613631497,1.0915307618412216,ascent,E01000803
1106,0.4209698183378629,0.4184707508060801,0.5165515598952131,0.2234845945885559,0.5538196932779132,0.0623384219978929,0.0234955952784351,0.0182708386765393,0.10410485595286731,0.7038817229917544,ascent,E01000804
1107,0.4238306393935059,0.3922155688622755,0.4808287687544653,0.2585629063610161,0.5717357030242223,0.0514706785023253,-0.0011741056359925,0.0518194871962839,0.1021160600626167,0.690434923943857,ascent,E01000805
1108,0.4181089972822199,0.3657300783049286,0.5956180042867348,0.2203565922648971,0.6091443313745163,0.0814128578229186,-0.043231811053574,-0.0631049032116329,-0.024923856442288297,-0.168517086504972,ascent,E01000806
1110,0.378629666714347,0.4735145094426531,0.4970231007382709,0.2569430480148356,0.4620897233768095,0.019429307585538,0.1053508655127406,0.0379538228042457,0.1627339959025243,1.1002895530354657,ascent,E01000808
1111,0.4112430267486769,0.4389682174113312,0.5251250297689926,0.2447103246419554,0.529597248100903,0.0596749596684411,0.0492029476524591,0.0127162420105871,0.1215941493314873,0.8221316724736956,ascent,E01000809
1112,0.3596052066943212,0.5101335789958544,0.5151226482495832,0.2762137766159483,0.4557832879461087,0.0348816911210501,0.1203973624370912,0.0284366915342015,0.1837157450923428,1.242152962152488,ascent,E01000810
1116,0.3812044056644257,0.5018424689083372,0.507501786139557,0.2661594834327591,0.4140748172567005,0.0131191322408731,0.158105341655466,0.0291781201206356,0.2004025940169747,1.354977362751925,ascent,E01000814
1117,0.3823487340866829,0.4907876554583141,0.5158371040723981,0.270404629443439,0.5337537623620467,0.0791640660900021,0.0581432885296823,0.0341600371908015,0.1714673918104859,1.1593384581321529,ascent,E01000815
1126,0.4003719067372335,0.4297558728696453,0.5158371040723981,0.3097392586634493,0.5357603554536334,0.0546114114178206,0.0379694075059844,0.0247842222635128,0.1173650411873178,0.7935375026821903,ascent,E01000826
1133,0.3753397225003576,0.4438046982957162,0.5248868778280542,0.2717452018678642,0.5873584635230042,0.0810844498466818,-0.0081898850841672,0.0212001136973051,0.0940946784598197,0.6362001444835469,ascent,E01000833
1138,0.3746245172364468,0.427913403961308,0.5651345558466301,0.2422266907969703,0.5528163967321198,0.0593144356483661,0.0122303443075231,-0.0278050948090299,0.0437396851468593,0.29573610820063023,ascent,E01000838
1139,0.3903590330424831,0.4428834638415476,0.5375089306977852,0.2486726098710816,0.5241507811380249,0.0524474701927861,0.0475317712180131,2.100006585738584e-05,0.10000024147665658,0.676129289320071,ascent,E01000839
1143,0.4826205120869689,0.6229847996315062,0.5584663015003571,0.2249368813816833,0.6729253260713774,0.2955220539632475,0.0448579287503059,0.0436077123388299,0.3839876950523833,2.5962470043037373,ascent,E01000843
1148,0.351594907738521,0.4601566098572087,0.5275065491783757,0.2749062716446589,0.5648559552816397,0.0675254901635775,0.0078889348048935,0.0183153689789684,0.09372979394743941,0.6337330593805857,ascent,E01000848
1154,0.4555857531111428,0.4207738369415016,0.5415575136937365,0.2109725852939205,0.5508098036405331,0.0839080262085536,0.04094932443158,-0.0043956489530897,0.1204617016870439,0.8144748807527632,ascent,E01000856
1167,0.3817765698755543,0.4705204974666052,0.5253631817099309,0.20829144044507,0.523864124982084,0.0590685000200698,0.0548122532012319,0.0141909068201401,0.1280716600414418,0.8659279138448431,ascent,E01000871
1174,0.4568731225861822,0.552049746660525,0.5696594427244581,0.2452130393011149,0.4335674358606852,0.1051628375572227,0.1959327657051777,-0.0134908758904289,0.28760472737197146,1.9445751035360934,ascent,E01000878
1175,0.4213989414962095,0.528327959465684,0.5158371040723981,0.2700694863373327,0.5386269170130429,0.123157084390327,0.0864373373206639,0.0457646251544,0.2553590468653909,1.7265531395626788,ascent,E01000879
1176,0.4050922614790445,0.5419161676646707,0.5289354608240057,0.2492906137587416,0.4949118532320482,0.1001323897068048,0.1206630993417249,0.0280864953726966,0.24888198442122628,1.682759929040512,ascent,E01000880
1177,0.3822056930339007,0.45923537540304,0.4139080733507977,0.2691900708269097,0.5146911279919738,0.0226352530900037,0.0562646659713277,0.1223430892165944,0.2012430082779258,1.3606596360004748,ascent,E01000881
1179,0.3963667572593333,0.4504836480884384,0.5570373898547273,0.2499608999709542,0.5470832736133009,0.0783566998992672,0.0355474912130231,-0.0136261357425869,0.10027805536970341,0.6780076658849201,ascent,E01000883
1181,0.403661850951223,0.4564716720405343,0.5039295070254822,0.1762294166275666,0.6350867134871723,0.1180526596823291,-0.0336890101448928,0.0444434634707055,0.1288071130081418,0.8709005147542047,ascent,E01000885
1182,0.385352596195108,0.4223859972362966,0.6225291736127649,0.2611323368411645,0.5803353877024509,0.093112525930494,-0.0056336121271266,-0.078524734446773,0.0089541793565944,0.0605416830541544,ascent,E01000886
1184,0.3584608782720641,0.4242284661446338,0.6782567277923315,0.2706895010836294,0.4924752759065501,0.0452631283289061,0.0569093775145108,-0.1436403266625742,-0.0414678208191573,-0.2803754051599341,ascent,E01000888
1189,0.3530253182663423,0.523491478581299,0.4929745177423195,0.2462743258037849,0.483732263150351,0.04841304541694,0.0995809683193005,0.053476924349679,0.20147093808591948,1.362200732470023,ascent,E01000893
1192,0.3759118867114861,0.4797328420082911,0.5620385806144319,0.4430815291462788,0.5354736992976925,0.0940948007042597,0.0570107042886538,0.0007853827895008,0.1518908877824143,1.0269763001971508,ascent,E01000896
1195,0.4242597625518524,0.4871027176416398,0.517266015718028,0.2478615635543043,0.4784291242654436,0.0633243269075706,0.1166814890675806,0.0258388431373417,0.2058446591124929,1.3917726699545103,ascent,E01000899
1205,0.3627521098555285,0.4456471672040534,0.5446534889259347,0.4719932077663829,0.5804787157804214,0.0909938242515381,0.00110388727526,0.0168563557392773,0.10895406726607539,0.7366685818087663,ascent,E01000909
1206,0.3896438277785724,0.4415016121602948,0.5341748035246486,0.4618830573988426,0.5639959868138168,0.0882083931596238,0.0224585678882573,0.0247972351970909,0.135464196244972,0.9159108956432674,ascent,E01000910
1209,0.3860678014590187,0.4686780285582681,0.5170278637770898,0.3477109725852939,0.5705890784004588,0.094602592984981,0.0231436142469631,0.0389967503273846,0.1567429575593287,1.0597824858778357,ascent,E01000913
1215,0.4601630668001717,0.3461538461538461,0.5151226482495832,0.3957090510981522,0.6061344417371364,0.0790015152449218,-0.0287586324892142,0.0259231898073303,0.0761660725630379,0.5149798815672777,ascent,E01000919
1217,0.3570304677442425,0.4223859972362966,0.6437246963562753,0.2273957146368165,0.5499498351727102,0.0651498224816291,0.0068549333816972,-0.1071779817102502,-0.03517322584692391,-0.2378159076798471,ascent,E01000921
1219,0.3547418108997282,0.4408106863196683,0.6522981662300547,0.2454923252228701,0.5584061917729684,0.083583581089572,0.0082915949714241,-0.1088604132628292,-0.016985237201833106,-0.11484188626573487,ascent,E01000923
1224,0.4218280646545558,0.4256103178258867,0.5601333650869253,0.2557700471434636,0.5490898667048874,0.0777040384821051,0.0332787157296618,-0.0199334881396802,0.0910492660720867,0.6156092690716598,ascent,E01000928
1233,0.4510084394221141,0.3767848917549516,0.5329840438199571,0.2154085394463435,0.6219005303138886,0.0946684022081707,-0.0375029832903049,0.0028524172551609,0.0600178361730267,0.4057971892764849,ascent,E01000938
1234,0.4890573594621656,0.3122984799631506,0.5258394855918075,0.2154085394463435,0.5959581482012326,0.0566785677060431,-0.0305300106496583,-0.0058253279086814,0.0203232291477034,0.13741097298783342,ascent,E01000939
1236,0.5265341152910885,0.4601566098572086,0.4441533698499642,0.2220323077954286,0.5106779418088003,0.0936268596512168,0.1163336204352331,0.0984049922517066,0.3083654723381565,2.08494424197481,ascent,E01000942
1248,0.4956372478901445,0.4444956241363427,0.6091926649202191,0.2411354648434881,0.6128708614017485,0.1728002033744147,0.0207833622564538,-0.0511858318278978,0.14239773380297072,0.9627904606556982,ascent,E01000957
1253,0.394936346731512,0.4472593274988484,0.5463205525125029,0.2929821033581339,0.560986097176437,0.0840205775012629,0.023672455062042,0.001005144577047,0.1086981771403519,0.7349384378981655,ascent,E01000962
1262,0.3308539550851094,0.4829571625978812,0.5601333650869253,0.3672609871081618,0.5290239357890211,0.0653171809367027,0.0428811177039399,-0.0063316187109038,0.1018666799297388,0.6887487958953299,ascent,E01000971
1264,0.3470175940494922,0.3850760018424689,0.6770659680876399,0.2447214960788256,0.5525297405761789,0.0490898837629299,-0.0141739254977178,-0.1466184123673497,-0.11170245410213761,-0.7552511853185498,ascent,E01000973
1278,0.4462880846803032,0.4085674804237678,0.4743986663491307,0.2449337533793596,0.5284506234771391,0.0441675183835922,0.0490112158276499,0.0565979215049467,0.14977665571618878,1.0126813924720683,ascent,E01000987
1286,0.3777714203976541,0.3325656379548595,0.5587044534412955,0.2337623165091494,0.6358033538770245,0.0492534190269683,-0.0959626653121873,-0.0333373600282571,-0.0800466063134761,-0.5412172434788362,ascent,E01000996
1290,0.3411529108854241,0.2871948410870566,0.6718266253869969,0.2031525794847733,0.6679088433424107,0.0501620912967395,-0.154211052545707,-0.1529819852068945,-0.257030946455862,-1.7378573150849304,ascent,E01001000
1311,0.3797739951366042,0.4134039613081529,0.5565610859728506,0.2382308912572335,0.5446466962878028,0.0457324903313495,0.0139616774119499,-0.0238959479901231,0.035798219753176305,0.24204166433226987,ascent,E01001022
1312,0.4653125447003289,0.410409949332105,0.3529411764705882,0.2348794601961704,0.4143614734126415,-0.0441045557226767,0.1448485808731454,0.1596618172089408,0.2604058423594095,1.7606759196712756,ascent,E01001023
1316,0.4899156057788585,0.5034546292031321,0.5815670397713741,0.215998614741828,0.3194782857961875,0.0259365511009645,0.2781096510731304,-0.0505960197151595,0.2534501824589354,1.7136467793830745,ascent,E01001027
1371,0.4105278214847662,0.3005527406725011,0.6051440819242676,0.2600263645910137,0.6732119822273184,0.080893292341235,-0.1248496453814417,-0.0763398236093686,-0.1202961766495753,-0.8133557201957908,ascent,E01001085
1372,0.3731941067086253,0.3542146476278212,0.5858537747082638,0.2432580378488281,0.6684821556542926,0.0868584480672543,-0.1131771566301832,-0.0498951534578876,-0.0762138620208165,-0.5153029993082716,ascent,E01001086
1374,0.4444285509941353,0.349147858129894,0.5429864253393665,0.2354380320396809,0.5995413501504945,0.0657384127703077,-0.0334686346866446,-0.0146895244491896,0.017580253634473506,0.11886495692830806,ascent,E01001088
1375,0.4246888857101988,0.3279594656840165,0.6306263396046677,0.2286907075988113,0.57402895227175,0.05075878684268,-0.0279567728963415,-0.10866684307308,-0.0858648291267415,-0.580555857043657,ascent,E01001089
1387,0.3691889572307252,0.4601566098572086,0.4941652774470111,0.2477266125969122,0.5314605131145191,0.0459575437326835,0.0396475988961715,0.0450771638429156,0.1306823064717706,0.8835792163771098,ascent,E01001101
1397,0.4447146330996996,0.327038231229848,0.571802810192903,0.2318520008043434,0.6484162247384262,0.0881401567435604,-0.0816422684626813,-0.041493936002125,-0.03499604772124589,-0.23661795737064006,ascent,E01001111
1398,0.4494349878415105,0.341317365269461,0.5346511074065253,0.2261657394374064,0.6575892217285366,0.0944301048219311,-0.0820675963634065,-0.0015660853827199,0.010796423075804688,0.07299760234225712,ascent,E01001112
1399,0.3764840509226148,0.3304928604329802,0.6999285544177185,0.2304108854480863,0.6310735273039988,0.0806697296818849,-0.0895646512042722,-0.1703575534757927,-0.17925247499818,-1.211975558655774,ascent,E01001113
1402,0.4018023172650551,0.3337171810225702,0.6432483924743986,0.2348794601961704,0.5949548516554394,0.0592855723366997,-0.0506455033101174,-0.1177959503829455,-0.1091558813563632,-0.738033102688177,ascent,E01001116
1421,0.4847661278787012,0.3910640257945647,0.5679923791378899,0.2270594543870232,0.6405331804500501,0.139913743051427,-0.0312158471952135,-0.0221015931350559,0.0865963027211576,0.5855015523164475,ascent,E01001136
1422,0.4122443141181519,0.3977429755872869,0.5791855203619909,0.2421408941618071,0.6262003726530028,0.1052216434676975,-0.04465828468402,-0.0365334389264854,0.0240299198571921,0.16247293402040686,ascent,E01001137
1424,0.4005149477900158,0.3385536619069553,0.5710883543700881,0.2488437562839332,0.6290669342124123,0.0639117891867718,-0.0779511372185804,-0.0420787678583201,-0.05611811589012869,-0.3794301019126164,ascent,E01001139
1425,0.4458589615219567,0.4173192077383693,0.5217909025958561,0.226836025649619,0.6686254837322632,0.1419038454761186,-0.058852477142166,0.0292977012490226,0.11234906958297519,0.7596231314165419,ascent,E01001140
1426,0.3852095551423258,0.3846153846153846,0.5117885210764467,0.245380610854168,0.6130141894797191,0.0597261270613226,-0.0525353830544681,0.0220761127629026,0.029266856769757096,0.1978813128465037,ascent,E01001141
1427,0.4387069088828493,0.3311837862736066,0.6187187425577518,0.2432356949750876,0.661029095599828,0.1079860333731111,-0.090485116448351,-0.0834866286137375,-0.06598571168897739,-0.4461476461530541,ascent,E01001142
1428,0.4527249320555,0.3574389682174113,0.6280066682543463,0.2414706079495944,0.632936792317615,0.1163884555383761,-0.0505144776102981,-0.0892245635120429,-0.023350585583964897,-0.15787976711815344,ascent,E01001143
1429,0.4894864826205121,0.3788576692768309,0.5851393188854489,0.2253837388564917,0.6350867134871722,0.135873186681519,-0.0299676968542114,-0.0418650215254946,0.06404046830181298,0.43299531762367743,ascent,E01001144
1431,0.391217279359176,0.312989405803777,0.6389616575375089,0.2354380320396809,0.6740719506951411,0.0867955385213605,-0.1275754749691097,-0.109045961592298,-0.1498258980400472,-1.0130143334424415,ascent,E01001146
1434,0.3899299098841368,0.3502994011976048,0.7530364372469636,0.2422526085305091,0.6310735273039988,0.1134572202022034,-0.0734083056109911,-0.2150538672845958,-0.1750049526933835,-1.1832568856315333,ascent,E01001149
1435,0.4560148762694894,0.3783970520497466,0.5451297928078114,0.2460788256585562,0.7011609574315608,0.1494267693254204,-0.0968209315353322,0.0043016619085318,0.05690749969862001,0.3847673441587829,ascent,E01001150
1438,0.462451723644686,0.349147858129894,0.6170516789711835,0.2469446120159975,0.6534327074673929,0.125477935425686,-0.0668891188272124,-0.0769576027996819,-0.018368786201208298,-0.12419644369353279,ascent,E01001153
1439,0.429695322557574,0.3261169967756794,0.5946653965229816,0.2367786044641061,0.6117242367779848,0.0653018172266211,-0.057757327931603,-0.0688439983927408,-0.06129950909772271,-0.41446293438788767,ascent,E01001154
1443,0.4299814046631383,0.3800092123445416,0.5315551321743271,0.252977187925911,0.6694854522000859,0.1166167437708659,-0.0812017486185658,0.0126070094897748,0.04802200464207489,0.3246900546530244,ascent,E01001158
1444,0.4016592762122729,0.3800092123445416,0.6072874493927125,0.2549880465625488,0.5678658449190197,0.0635772235248248,-0.0087092716362105,-0.0745609085421812,-0.0196929566535669,-0.1331495263428467,ascent,E01001159
1448,0.4284079530825346,0.4055734684477199,0.4941652774470111,0.2561051902495699,0.7007309731976494,0.1401672672618152,-0.0964705491048009,0.0584158304973264,0.10211254865434069,0.6904111823413657,ascent,E01001163
1471,0.3999427835788872,0.3040073698756333,0.5956180042867348,0.2252720244877896,0.6325068080837036,0.0494317508713847,-0.0964575150774377,-0.074966498193445,-0.12199226239949801,-0.824823425031172,ascent,E01001186
1473,0.4256901730796739,0.372639336711193,0.5979995236961181,0.237784033782425,0.6001146624623764,0.0857159337413815,-0.0291995843035908,-0.0630956300586439,-0.006579280620853188,-0.044484335884860525,ascent,E01001188
1474,0.447003289944214,0.3820819898664209,0.6391998094784472,0.2458274683289764,0.5670058764511968,0.0933346198371469,0.0115045960902779,-0.1026950784316827,0.0021441374957421044,0.014497106604878207,ascent,E01001189
1475,0.4962094121012731,0.3998157531091663,0.5244105739461776,0.2384543199946377,0.6069944102049591,0.1206555941642436,0.0032306249885657,0.0191367772034239,0.1430229963562332,0.9670180337048543,ascent,E01001190
1477,0.4215419825489915,0.3629663749424228,0.565849011669445,0.2371137475702124,0.5771821699871005,0.056232535346262,-0.0177494156432342,-0.0376336394221818,0.0008494802808459989,0.005743571116414977,ascent,E01001192
1479,0.4485767415248176,0.3933671119299862,0.6513455584663015,0.2443751815358491,0.6433997420094596,0.1484577462631402,-0.0437560534416378,-0.1021709716128643,0.0025307212086381065,0.01711090600379369,ascent,E01001194
1483,0.4185381204405665,0.40879778903731,0.6375327458918789,0.2762137766159483,0.5753189049734844,0.1025371206516027,0.006507316067627,-0.0933586448756798,0.0156857918435499,0.10605597681559294,ascent,E01001198
1485,0.3567443856386783,0.372639336711193,0.5837104072398189,0.2337623165091494,0.6184606564425971,0.0598733423200804,-0.07183594567138,-0.0517468027521228,-0.0637094061034224,-0.4307569145397122,ascent,E01001200
1486,0.4417107709912744,0.4030400736987563,0.4636818290069063,0.2013651495855397,0.5721656872581338,0.0584130222179146,0.0077849203223655,0.0673978124222377,0.1335957549625178,0.9032778473847096,ascent,E01001201
1493,0.4015162351594908,0.4265315522800552,0.4339128363896165,0.2707397725495453,0.5205675791887633,0.0206436803266935,0.045309696827318,0.0977783359883499,0.1637317131423614,1.1070353952289658,ascent,E01001208
1507,0.3999427835788872,0.4076462459695992,0.4548702071921885,0.4236767433027236,0.5019349290526014,0.0134405821122685,0.0574585836976757,0.0830370170906733,0.1539361829006175,1.040805106151018,ascent,E01001224
1513,0.4288370762408811,0.4124827268539843,0.5689449869016432,0.308555086355207,0.5703024222445177,0.0913078353377393,0.0154233633043975,-0.024076800949723,0.0826543976924138,0.5588492422190372,ascent,E01001230
1522,0.4524388499499356,0.3037770612620912,0.7251726601571802,0.2530889022946131,0.649849505518131,0.1193868986498649,-0.0847740976557078,-0.1917007241396549,-0.1570879231454978,-1.0621148936117788,ascent,E01001240
1523,0.4974967815763124,0.3578995854444955,0.5236961181233627,0.2276180262305337,0.5705890784004587,0.0737563606510895,0.0138335950215622,0.0049144637325626,0.0925044194052143,0.6254479632033032,ascent,E01001241
1524,0.433557430982692,0.3701059419622293,0.517980471540843,0.4398753267645284,0.689408055037982,0.1332097410779397,-0.093672224310509,0.0409495002152868,0.0804870169827175,0.5441949818163254,ascent,E01001242
1525,0.4727506794450007,0.3654997696913864,0.6372945939509407,0.2234845945885559,0.5366203239214562,0.075744761615577,0.0378114085541055,-0.1086128097553185,0.004943360414363995,0.03342342692839541,ascent,E01001243
1528,0.4485767415248176,0.3906034085674804,0.5865682305310788,0.2413588935808923,0.5252974057617887,0.0611015379293834,0.0476261450434644,-0.0557328893384327,0.052994793634415095,0.3583124563360695,ascent,E01001246
1533,0.3995136604205407,0.3880700138185168,0.3450821624196236,0.2530889022946131,0.5310305288806078,-0.0214932396920135,0.0157398286141443,0.1741138250247158,0.16836041394684662,1.1383313215107278,ascent,E01001251
1555,0.4183950793877842,0.3652694610778443,0.5946653965229816,0.2561051902495699,0.5978214132148487,0.076866544988043,-0.0329620016161676,-0.0608695722864092,-0.016965028914533796,-0.11470525244637306,ascent,E01001274
1583,0.4005149477900158,0.4064947029018885,0.4977375565610859,0.2119780146122394,0.5787587788447757,0.0543423192947733,-0.0109166706130435,0.0345476477178968,0.07797329639962661,0.5271990217436567,ascent,E01001302
1618,0.4435703046774424,0.3841547673883003,0.5582281495594188,0.2247134526442791,0.6236204672495342,0.1037322731382772,-0.0374656305151022,-0.0192261123191326,0.0470405303040424,0.31805403521086434,ascent,E01001337
1620,0.480760978400801,0.3813910640257945,0.4951178852107644,0.2957637911388162,0.5635660025799054,0.0732819328987797,0.0249421627708102,0.0411609879425969,0.1393850836121868,0.9424210995183033,ascent,E01001339
1632,0.38149048776999,0.3813910640257946,0.5710883543700881,0.2583394776236119,0.5968181166690555,0.0626890297546544,-0.0402429934826259,-0.0368481196697407,-0.0144020833977122,-0.09737646898279352,ascent,E01001351
1633,0.4387069088828494,0.4028097650852141,0.5384615384615384,0.2446544674576043,0.5638526587358464,0.0741678533665805,0.0169508889158618,-0.0022640271986638,0.0888547150837785,0.6007713029008697,ascent,E01001352
1634,0.441138606780146,0.4161676646706587,0.5429864253393665,0.2597917644167393,0.5810520280923034,0.0956218533262003,0.0107716304972951,-4.53108224806678e-05,0.10634817300101472,0.7190494099801661,ascent,E01001353
1635,0.4502932341582034,0.4067250115154306,0.4789235532269587,0.2473914694908059,0.4880321054894654,0.0227153027726417,0.0823916408280559,0.0471852862618287,0.1522922298625263,1.0296898849984806,ascent,E01001354
