OBJECTID,FID_gen_lo,LSOA21CD,gen,FID_gwr_ov,Observed,Cond,LocalR2,Predicted,Intercept,park_density,density_airbnb,NSSES_1_and_2_change_pct,NSSES_3_change_pct,NSSES_4_change_pct,NSSES_5_change_pct,NSSES_6_change_pct,NSSES_7_change_pct,converted_or_share_house_change_pct,average_chn_11_19,Resident_in_UK_4_and_Less_change_pct,1_car_or_van_in_household_change_pct,2_cars_or_vans_in_household_change_pct,income_score_change,compared_mean_price_2011,Residual,StdError,StdErr_Int,StdErrC1_p,StdErrC2_d,StdErrC3_N,StdErrC4_N,StdErrC5_N,StdErrC6_N,StdErrC7_N,StdErrC8_N,StdErrC9_c,StdErrC10_,StdErrC11_,StdErrC12_,StdErrC13_,StdErrC14_,StdErrC15_,StdResid,Source_ID,Shape_Leng,Shape_Area
233.00 ,2715.00 ,E01002857,1.00 ,2715.00 ,0.07 ,8.92 ,0.40 ,0.04 ,-0.14 ,0.03 ,0.13 ,0.31 ,0.03 ,0.05 ,-0.01 ,-0.02 ,-0.02 ,0.02 ,0.04 ,0.02 ,-0.03 ,0.03 ,0.08 ,0.02 ,0.03 ,0.32 ,0.06 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.11 ,2715.00 ,1418.28 ,61233.25 
234.00 ,2725.00 ,E01002867,1.00 ,2725.00 ,0.09 ,10.03 ,0.37 ,0.28 ,-0.14 ,0.04 ,0.11 ,0.24 ,-0.02 ,0.04 ,-0.02 ,-0.03 ,-0.02 ,0.05 ,0.00 ,0.01 ,0.00 ,-0.01 ,0.07 ,0.02 ,-0.20 ,0.33 ,0.05 ,0.01 ,0.05 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.03 ,0.03 ,0.01 ,-0.59 ,2725.00 ,1736.48 ,104939.61 
235.00 ,2743.00 ,E01002885,1.00 ,2743.00 ,0.09 ,12.36 ,0.35 ,0.26 ,-0.12 ,0.03 ,0.10 ,0.25 ,-0.01 ,0.04 ,-0.01 ,-0.03 ,-0.02 ,0.02 ,0.03 ,0.00 ,-0.02 ,0.00 ,0.05 ,0.02 ,-0.17 ,0.32 ,0.07 ,0.01 ,0.06 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,-0.54 ,2743.00 ,1131.92 ,52958.20 
236.00 ,2749.00 ,E01002891,1.00 ,2749.00 ,0.06 ,14.23 ,0.35 ,-0.01 ,-0.16 ,0.03 ,0.12 ,0.24 ,-0.02 ,0.04 ,-0.01 ,-0.03 ,-0.01 ,0.03 ,0.03 ,-0.01 ,-0.01 ,0.00 ,0.07 ,0.02 ,0.07 ,0.33 ,0.07 ,0.01 ,0.06 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.22 ,2749.00 ,1450.46 ,99093.44 
237.00 ,2750.00 ,E01002892,1.00 ,2750.00 ,0.09 ,14.09 ,0.36 ,-0.02 ,-0.18 ,0.03 ,0.13 ,0.24 ,-0.02 ,0.04 ,-0.01 ,-0.03 ,-0.01 ,0.03 ,0.04 ,-0.01 ,-0.01 ,0.00 ,0.08 ,0.02 ,0.11 ,0.33 ,0.07 ,0.01 ,0.06 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.03 ,0.03 ,0.01 ,0.34 ,2750.00 ,1951.94 ,75278.65 
238.00 ,2754.00 ,E01002897,1.00 ,2754.00 ,0.12 ,11.05 ,0.42 ,-0.10 ,-0.22 ,0.04 ,0.13 ,0.23 ,-0.02 ,0.04 ,-0.03 ,-0.01 ,-0.02 ,0.06 ,0.03 ,0.01 ,0.01 ,-0.01 ,0.15 ,0.02 ,0.22 ,0.31 ,0.06 ,0.01 ,0.05 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.03 ,0.04 ,0.01 ,0.72 ,2754.00 ,1786.62 ,142911.19 
239.00 ,2770.00 ,E01002913,1.00 ,2770.00 ,0.03 ,11.03 ,0.43 ,0.06 ,-0.23 ,0.04 ,0.13 ,0.22 ,-0.02 ,0.04 ,-0.03 ,0.00 ,-0.02 ,0.06 ,0.04 ,0.01 ,0.01 ,-0.01 ,0.16 ,0.02 ,-0.03 ,0.33 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.03 ,0.04 ,0.01 ,-0.11 ,2770.00 ,2287.44 ,107915.54 
240.00 ,2843.00 ,E01002987,1.00 ,2843.00 ,0.06 ,5.33 ,0.34 ,0.07 ,-0.13 ,0.01 ,-0.07 ,0.21 ,0.01 ,0.02 ,0.00 ,-0.01 ,-0.02 ,0.06 ,0.04 ,-0.01 ,0.03 ,-0.01 ,0.11 ,0.01 ,-0.01 ,0.32 ,0.04 ,0.02 ,0.11 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.06 ,0.05 ,0.03 ,0.04 ,0.03 ,0.05 ,0.02 ,-0.03 ,2843.00 ,3019.28 ,212654.23 
241.00 ,2873.00 ,E01003018,1.00 ,2873.00 ,0.16 ,6.81 ,0.47 ,0.25 ,-0.08 ,0.00 ,0.00 ,0.16 ,0.01 ,0.01 ,0.01 ,-0.03 ,0.01 ,0.05 ,0.06 ,0.01 ,0.01 ,-0.01 ,0.01 ,0.02 ,-0.08 ,0.32 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.02 ,-0.26 ,2873.00 ,2625.55 ,151232.63 
242.00 ,2874.00 ,E01003019,1.00 ,2874.00 ,0.13 ,6.99 ,0.48 ,0.23 ,-0.08 ,0.00 ,0.00 ,0.17 ,0.00 ,0.01 ,0.01 ,-0.03 ,0.01 ,0.05 ,0.07 ,0.01 ,0.01 ,-0.01 ,0.02 ,0.02 ,-0.10 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.30 ,2874.00 ,1961.30 ,150314.57 
243.00 ,2875.00 ,E01003020,1.00 ,2875.00 ,0.15 ,7.03 ,0.48 ,0.17 ,-0.08 ,0.00 ,0.00 ,0.17 ,0.00 ,0.01 ,0.01 ,-0.04 ,0.01 ,0.04 ,0.07 ,0.01 ,0.01 ,-0.01 ,0.02 ,0.02 ,-0.02 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.05 ,2875.00 ,2153.30 ,144301.77 
244.00 ,2877.00 ,E01003022,1.00 ,2877.00 ,0.10 ,6.59 ,0.47 ,0.14 ,-0.07 ,0.00 ,0.00 ,0.16 ,0.01 ,0.01 ,0.01 ,-0.03 ,0.01 ,0.05 ,0.05 ,0.01 ,0.01 ,-0.02 ,0.01 ,0.02 ,-0.05 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.02 ,-0.14 ,2877.00 ,1479.85 ,114555.22 
245.00 ,2879.00 ,E01003024,1.00 ,2879.00 ,0.12 ,6.36 ,0.46 ,-0.04 ,-0.07 ,0.00 ,0.01 ,0.15 ,0.01 ,0.00 ,0.00 ,-0.03 ,0.01 ,0.05 ,0.04 ,0.01 ,0.01 ,-0.01 ,0.00 ,0.02 ,0.17 ,0.32 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.02 ,0.51 ,2879.00 ,2309.39 ,125186.29 
246.00 ,2880.00 ,E01003025,1.00 ,2880.00 ,0.13 ,6.01 ,0.44 ,0.07 ,-0.07 ,0.00 ,0.02 ,0.14 ,0.01 ,0.00 ,0.00 ,-0.03 ,0.01 ,0.06 ,0.02 ,0.01 ,0.00 ,-0.01 ,0.00 ,0.03 ,0.06 ,0.33 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.04 ,0.04 ,0.02 ,0.18 ,2880.00 ,1754.85 ,156038.72 
247.00 ,2883.00 ,E01003028,1.00 ,2883.00 ,0.05 ,6.72 ,0.48 ,0.05 ,-0.08 ,0.01 ,0.01 ,0.17 ,0.00 ,0.01 ,0.01 ,-0.02 ,0.01 ,0.05 ,0.06 ,0.01 ,0.01 ,-0.03 ,0.02 ,0.02 ,0.00 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.02 ,-0.01 ,2883.00 ,2776.84 ,138160.98 
248.00 ,2884.00 ,E01003029,1.00 ,2884.00 ,0.09 ,7.00 ,0.48 ,0.08 ,-0.08 ,0.00 ,0.00 ,0.17 ,0.00 ,0.01 ,0.01 ,-0.03 ,0.01 ,0.05 ,0.07 ,0.01 ,0.01 ,-0.02 ,0.03 ,0.02 ,0.01 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.02 ,0.04 ,2884.00 ,1965.76 ,148814.03 
249.00 ,2885.00 ,E01003030,1.00 ,2885.00 ,0.08 ,6.85 ,0.49 ,0.16 ,-0.10 ,0.01 ,0.02 ,0.19 ,0.00 ,0.01 ,0.01 ,0.00 ,0.01 ,0.05 ,0.06 ,0.02 ,0.01 ,-0.04 ,0.04 ,0.02 ,-0.08 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.02 ,-0.25 ,2885.00 ,1983.73 ,165301.72 
250.00 ,2887.00 ,E01003032,1.00 ,2887.00 ,0.04 ,7.31 ,0.48 ,0.08 ,-0.10 ,0.01 ,0.01 ,0.19 ,0.00 ,0.02 ,0.02 ,-0.02 ,0.01 ,0.04 ,0.08 ,0.01 ,0.00 ,-0.02 ,0.05 ,0.02 ,-0.05 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.01 ,-0.14 ,2887.00 ,2268.19 ,182278.41 
251.00 ,2891.00 ,E01003036,1.00 ,2891.00 ,0.06 ,7.90 ,0.48 ,-0.06 ,-0.12 ,0.00 ,0.02 ,0.20 ,-0.01 ,0.02 ,0.02 ,-0.03 ,0.01 ,0.04 ,0.09 ,0.00 ,0.00 ,-0.01 ,0.06 ,0.03 ,0.13 ,0.33 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.39 ,2891.00 ,2344.74 ,114700.57 
252.00 ,2894.00 ,E01003039,1.00 ,2894.00 ,0.08 ,7.70 ,0.47 ,0.04 ,-0.11 ,0.01 ,0.02 ,0.20 ,0.00 ,0.02 ,0.02 ,-0.02 ,0.01 ,0.04 ,0.09 ,0.00 ,0.00 ,-0.02 ,0.06 ,0.03 ,0.04 ,0.33 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.12 ,2894.00 ,2064.85 ,183622.20 
253.00 ,2895.00 ,E01003040,1.00 ,2895.00 ,0.10 ,7.78 ,0.47 ,0.08 ,-0.12 ,0.01 ,0.03 ,0.20 ,0.00 ,0.02 ,0.02 ,-0.01 ,0.01 ,0.04 ,0.09 ,0.01 ,0.00 ,-0.03 ,0.07 ,0.03 ,0.02 ,0.33 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.01 ,0.07 ,2895.00 ,2399.31 ,154836.20 
254.00 ,2898.00 ,E01003043,1.00 ,2898.00 ,0.12 ,6.82 ,0.47 ,0.08 ,-0.08 ,0.00 ,-0.01 ,0.16 ,0.01 ,0.01 ,0.01 ,-0.04 ,0.01 ,0.05 ,0.07 ,0.01 ,0.02 ,-0.01 ,0.01 ,0.02 ,0.04 ,0.32 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,0.13 ,2898.00 ,2430.86 ,102536.46 
255.00 ,2899.00 ,E01003044,1.00 ,2899.00 ,0.15 ,6.81 ,0.47 ,0.05 ,-0.08 ,0.00 ,-0.01 ,0.16 ,0.01 ,0.00 ,0.01 ,-0.04 ,0.01 ,0.05 ,0.07 ,0.01 ,0.02 ,-0.01 ,0.01 ,0.02 ,0.10 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,0.29 ,2899.00 ,1456.28 ,66575.04 
256.00 ,2901.00 ,E01003046,1.00 ,2901.00 ,0.11 ,7.49 ,0.50 ,0.00 ,-0.10 ,-0.01 ,-0.02 ,0.20 ,-0.01 ,0.04 ,0.02 ,-0.04 ,0.01 ,0.04 ,0.09 ,0.00 ,0.02 ,0.01 ,0.02 ,0.03 ,0.10 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,0.32 ,2901.00 ,1635.35 ,95017.84 
257.00 ,2902.00 ,E01003047,1.00 ,2902.00 ,0.15 ,7.27 ,0.49 ,0.15 ,-0.09 ,0.00 ,-0.01 ,0.18 ,0.00 ,0.02 ,0.02 ,-0.04 ,0.01 ,0.04 ,0.08 ,0.00 ,0.02 ,0.00 ,0.02 ,0.03 ,0.00 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,0.00 ,2902.00 ,2390.45 ,182179.63 
258.00 ,2904.00 ,E01003049,1.00 ,2904.00 ,0.10 ,7.31 ,0.49 ,0.23 ,-0.09 ,0.00 ,-0.01 ,0.19 ,0.00 ,0.03 ,0.02 ,-0.04 ,0.01 ,0.04 ,0.08 ,0.00 ,0.02 ,0.00 ,0.02 ,0.03 ,-0.13 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.40 ,2904.00 ,2562.73 ,117390.74 
259.00 ,2905.00 ,E01003050,1.00 ,2905.00 ,0.17 ,6.94 ,0.47 ,0.22 ,-0.08 ,0.00 ,-0.01 ,0.16 ,0.01 ,0.01 ,0.01 ,-0.04 ,0.01 ,0.05 ,0.07 ,0.01 ,0.02 ,-0.01 ,0.01 ,0.02 ,-0.05 ,0.32 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.15 ,2905.00 ,2401.81 ,98170.58 
260.00 ,2906.00 ,E01003051,1.00 ,2906.00 ,0.31 ,7.04 ,0.48 ,0.41 ,-0.09 ,0.00 ,-0.01 ,0.18 ,0.00 ,0.02 ,0.02 ,-0.04 ,0.01 ,0.04 ,0.08 ,0.01 ,0.02 ,0.00 ,0.01 ,0.02 ,-0.11 ,0.31 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.35 ,2906.00 ,3327.39 ,179955.51 
261.00 ,2908.00 ,E01003053,1.00 ,2908.00 ,0.11 ,7.40 ,0.49 ,0.14 ,-0.09 ,0.00 ,-0.01 ,0.19 ,0.00 ,0.02 ,0.02 ,-0.04 ,0.01 ,0.04 ,0.09 ,0.00 ,0.01 ,0.00 ,0.02 ,0.03 ,-0.04 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.11 ,2908.00 ,2340.61 ,116530.20 
262.00 ,2909.00 ,E01003054,1.00 ,2909.00 ,0.06 ,7.44 ,0.48 ,0.08 ,-0.10 ,0.00 ,0.00 ,0.19 ,0.00 ,0.02 ,0.02 ,-0.03 ,0.01 ,0.04 ,0.08 ,0.00 ,0.00 ,-0.01 ,0.04 ,0.03 ,-0.03 ,0.32 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,-0.08 ,2909.00 ,1851.67 ,87257.25 
263.00 ,2910.00 ,E01003055,1.00 ,2910.00 ,0.07 ,7.17 ,0.48 ,0.02 ,-0.09 ,0.00 ,-0.01 ,0.18 ,0.00 ,0.02 ,0.02 ,-0.04 ,0.01 ,0.04 ,0.08 ,0.00 ,0.01 ,0.00 ,0.02 ,0.03 ,0.05 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,0.16 ,2910.00 ,1550.48 ,135360.64 
264.00 ,2911.00 ,E01003056,1.00 ,2911.00 ,0.03 ,7.29 ,0.48 ,0.06 ,-0.09 ,0.00 ,0.00 ,0.18 ,0.00 ,0.02 ,0.02 ,-0.03 ,0.01 ,0.04 ,0.08 ,0.00 ,0.01 ,-0.01 ,0.03 ,0.03 ,-0.02 ,0.32 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.07 ,2911.00 ,1699.83 ,85398.21 
265.00 ,2913.00 ,E01003058,1.00 ,2913.00 ,0.09 ,7.18 ,0.48 ,0.20 ,-0.09 ,0.00 ,0.00 ,0.17 ,0.00 ,0.02 ,0.02 ,-0.03 ,0.01 ,0.04 ,0.08 ,0.00 ,0.01 ,-0.01 ,0.02 ,0.03 ,-0.11 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.34 ,2913.00 ,1380.27 ,88825.26 
266.00 ,2914.00 ,E01003059,1.00 ,2914.00 ,0.18 ,7.59 ,0.50 ,0.39 ,-0.10 ,-0.01 ,-0.01 ,0.20 ,-0.01 ,0.04 ,0.02 ,-0.04 ,0.01 ,0.04 ,0.09 ,0.00 ,0.01 ,0.01 ,0.02 ,0.03 ,-0.21 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.63 ,2914.00 ,1186.24 ,75803.13 
267.00 ,2915.00 ,E01003060,1.00 ,2915.00 ,0.26 ,7.53 ,0.49 ,0.38 ,-0.10 ,-0.01 ,-0.01 ,0.20 ,-0.01 ,0.03 ,0.02 ,-0.04 ,0.01 ,0.04 ,0.09 ,0.00 ,0.01 ,0.01 ,0.02 ,0.03 ,-0.12 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.37 ,2915.00 ,1750.58 ,84858.80 
268.00 ,2916.00 ,E01003061,1.00 ,2916.00 ,0.25 ,7.38 ,0.49 ,0.28 ,-0.10 ,0.00 ,-0.01 ,0.19 ,-0.01 ,0.03 ,0.02 ,-0.04 ,0.01 ,0.04 ,0.09 ,0.00 ,0.01 ,0.00 ,0.02 ,0.03 ,-0.03 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.08 ,2916.00 ,1471.09 ,80009.38 
269.00 ,2917.00 ,E01003062,1.00 ,2917.00 ,0.09 ,4.32 ,0.34 ,0.11 ,-0.12 ,0.01 ,0.06 ,0.23 ,0.01 ,-0.05 ,-0.03 ,-0.01 ,0.02 ,0.07 ,-0.03 ,0.03 ,-0.01 ,0.01 ,0.02 ,0.03 ,-0.02 ,0.33 ,0.03 ,0.02 ,0.07 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.05 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,-0.05 ,2917.00 ,2006.00 ,133691.30 
270.00 ,2918.00 ,E01003063,1.00 ,2918.00 ,0.06 ,4.32 ,0.35 ,-0.10 ,-0.13 ,0.01 ,0.06 ,0.24 ,0.01 ,-0.05 ,-0.03 ,-0.01 ,0.02 ,0.07 ,-0.03 ,0.02 ,-0.01 ,0.01 ,0.02 ,0.03 ,0.16 ,0.33 ,0.03 ,0.02 ,0.06 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.05 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.50 ,2918.00 ,1705.64 ,121231.11 
271.00 ,2920.00 ,E01003065,1.00 ,2920.00 ,0.05 ,4.90 ,0.33 ,-0.03 ,-0.11 ,0.01 ,0.07 ,0.18 ,0.01 ,-0.04 ,-0.03 ,-0.02 ,0.02 ,0.07 ,-0.04 ,0.00 ,-0.01 ,0.01 ,0.00 ,0.02 ,0.08 ,0.30 ,0.04 ,0.02 ,0.06 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.05 ,0.03 ,0.03 ,0.04 ,0.04 ,0.03 ,0.27 ,2920.00 ,2355.59 ,127640.60 
272.00 ,2922.00 ,E01003067,1.00 ,2922.00 ,0.06 ,4.83 ,0.33 ,0.05 ,-0.11 ,0.01 ,0.07 ,0.18 ,0.01 ,-0.04 ,-0.03 ,-0.02 ,0.02 ,0.07 ,-0.04 ,0.01 ,-0.01 ,0.01 ,0.00 ,0.02 ,0.00 ,0.33 ,0.04 ,0.02 ,0.07 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.05 ,0.03 ,0.03 ,0.04 ,0.04 ,0.03 ,0.01 ,2922.00 ,2679.55 ,150201.11 
273.00 ,2923.00 ,E01003068,1.00 ,2923.00 ,0.15 ,4.72 ,0.33 ,0.20 ,-0.11 ,0.01 ,0.07 ,0.19 ,0.01 ,-0.04 ,-0.03 ,-0.02 ,0.02 ,0.07 ,-0.04 ,0.00 ,-0.01 ,0.01 ,0.01 ,0.03 ,-0.04 ,0.32 ,0.04 ,0.02 ,0.06 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.05 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,-0.13 ,2923.00 ,3062.22 ,176366.39 
274.00 ,2924.00 ,E01003069,1.00 ,2924.00 ,0.06 ,4.53 ,0.33 ,-0.01 ,-0.12 ,0.01 ,0.06 ,0.22 ,0.01 ,-0.05 ,-0.03 ,-0.01 ,0.02 ,0.07 ,-0.03 ,0.01 ,-0.01 ,0.01 ,0.01 ,0.03 ,0.07 ,0.33 ,0.03 ,0.02 ,0.06 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.05 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.21 ,2924.00 ,2441.68 ,238406.48 
275.00 ,2925.00 ,E01003070,1.00 ,2925.00 ,0.08 ,4.53 ,0.33 ,-0.12 ,-0.12 ,0.01 ,0.06 ,0.21 ,0.01 ,-0.05 ,-0.03 ,-0.01 ,0.02 ,0.07 ,-0.03 ,0.02 ,-0.01 ,0.01 ,0.01 ,0.03 ,0.20 ,0.33 ,0.03 ,0.02 ,0.07 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.05 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.62 ,2925.00 ,1712.84 ,125825.55 
276.00 ,2926.00 ,E01003071,1.00 ,2926.00 ,0.09 ,6.60 ,0.46 ,0.04 ,-0.08 ,0.00 ,0.00 ,0.15 ,0.01 ,0.00 ,0.01 ,-0.04 ,0.01 ,0.05 ,0.06 ,0.01 ,0.02 ,-0.01 ,0.00 ,0.02 ,0.05 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,0.14 ,2926.00 ,3187.47 ,174353.98 
277.00 ,2927.00 ,E01003072,1.00 ,2927.00 ,0.09 ,6.62 ,0.45 ,0.15 ,-0.08 ,0.00 ,-0.01 ,0.15 ,0.01 ,0.00 ,0.01 ,-0.04 ,0.01 ,0.05 ,0.06 ,0.01 ,0.02 ,-0.01 ,0.00 ,0.01 ,-0.06 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.03 ,-0.18 ,2927.00 ,2676.29 ,211754.74 
278.00 ,2928.00 ,E01003073,1.00 ,2928.00 ,0.05 ,6.91 ,0.47 ,-0.03 ,-0.08 ,0.00 ,-0.01 ,0.17 ,0.00 ,0.01 ,0.02 ,-0.04 ,0.01 ,0.05 ,0.07 ,0.01 ,0.02 ,-0.01 ,0.01 ,0.02 ,0.08 ,0.33 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,0.25 ,2928.00 ,3434.25 ,173392.93 
