LSOA21CD,cafe_other_pct,school_pct
E01002933,0,0.081966626
E01002934,0,0.037966265
E01002938,0,0.025432028
E01002939,0,0.083892228
E01002941,0,0.01010666
E01002942,0,0.009736844
E01002943,0,0.044622516
E01002947,0,0.01986303
E01002948,0,0.004531047
E01002949,0,0.066439907
E01002950,0,0.002753251
E01002952,0,0.065571214
E01002956,0,0.020641784
E01002957,0,0.011853648
E01002959,0,0.039513951
E01002961,0,0.052935025
E01002962,0,0.164615198
E01002964,0,0.117376383
E01002966,0,0.000342451
E01002967,0,0.044251164
E01002971,0,0.019252865
E01002972,0,0.024516827
E01002975,0,0.130268498
E01002976,0,0.035936462
E01002977,0,0.026353401
E01002979,0,0.020182907
E01002982,0,0.054441104
E01002983,0,0.006788613
E01002985,0,0.079766362
E01002990,0,0.141766866
E01002991,0,0.000508846
E01002995,0,0.04707625
E01002997,0,0.002500545
E01002999,0,0.025892719
E01003002,0,0.068582249
E01003004,0,0.058370827
E01003008,0,0.058427198
E01003009,0,0.041017215
E01003010,0,0.137315749
E01003015,0,0.058197757
E01003018,0,0.093971539
E01003023,0,0.037659831
E01003025,0,0.078008858
E01003027,0,0.000968905
E01003028,0,0.07413287
E01003029,0,0.082130166
E01003031,0,0.040089406
E01003032,0,0.052612997
E01003033,0,0.089754907
E01003037,0,0.008037614
E01003039,0,0.019595922
E01003041,0,0.001303518
E01003042,0,0.044590348
E01003045,0,0.050401592
E01003046,0,0.104558487
E01003051,0,0.07025276
E01003052,0,0.082012178
E01003060,0,0.048967127
E01003064,0,0.028695236
E01003066,0,0.030252707
E01003072,0,0.003709518
E01003073,0,0.031248454
E01003077,0,0.041674944
E01003078,0,7.57399E-05
E01003082,0,0.034259234
E01003086,0,0.208013972
E01003087,0,0.038457811
E01003089,0,0.004021615
E01003092,0,0.085854768
E01003100,0,0.005860711
E01003101,0,0.0036251
E01003102,0,0.101873498
E01003111,0,0.115259521
E01003116,0,0.063201691
E01003117,0,0.004693843
E01003119,0,0.035314726
E01003123,0,0.033696643
E01003124,0,0.002798176
E01003125,0,0.047746246
E01003126,0,0.200658009
E01003127,0,0.029329075
E01003130,0,0.038339249
E01003132,0,0.058203166
E01003134,0,0.035614245
E01003135,0,0.009516458
E01003140,0,0.027241717
E01003143,0,0.045479209
E01003145,0,0.006222349
E01003148,0,0.047506148
E01003149,0,0.08175865
E01003150,0,0.044144901
E01003151,0,0.09439832
E01003152,0,0.117505432
E01003153,0,0.000644345
E01003154,0,0.06333477
E01003155,0,0.003473952
E01003157,0,0.06597263
E01003158,0,0.040781483
E01003159,0,0.01260365
E01003160,0,0.008511256
E01003161,0,0.01220423
E01003162,0,0.023658163
E01003163,0,0.020553613
E01003165,0,9.68793E-05
E01003166,0,0.075911337
E01003168,0,0.063980086
E01003170,0,0.049519278
E01003171,0,0.01645155
E01003172,0,0.016539601
E01003173,0,0.054032959
E01003174,0,0.09306906
E01003178,0,0.051240088
E01003179,0,0.013703295
E01003180,0,0.044886206
E01003181,0,0.010098854
E01003182,0,0.00030888
E01003183,0,0.014515195
E01003184,0,0.057911042
E01003185,0,0.045921978
E01003186,0,0.017745418
E01003189,0,0.019480846
E01003190,0,0.001324605
E01003191,0,0.174309923
E01003192,0,0.060116908
E01003193,0,0.013045852
E01003194,0,0.000414295
E01003196,0,0.03246524
E01003197,0,0.037509159
E01003198,0,0.040133148
E01003199,0,0.104219908
E01003200,0,0.024795893
E01003203,0,0.03898082
E01003207,0,1.1485E-05
E01003209,0,0.058421411
E01003210,0,0.030695895
E01003211,0,0.023543054
E01003216,0,0.018068057
E01003219,0,0.032311541
E01003220,0,0.028990532
E01003223,0,0.060230945
E01003225,0,0.173899987
E01003227,0,0.002300492
E01003229,0,0.035552863
E01003230,0,0.00800433
E01003231,0,0.045794767
E01003236,0,0.018512407
E01003237,0,0.149936065
E01003238,0,0.000578317
E01003239,0,0.014266091
E01003240,0,0.054394102
E01003248,0,0.000346114
E01003252,0,0.053822806
E01003253,0,0.027591364
E01003263,0,0.0229401
E01003265,0,0.000635896
E01003267,0,0.014864444
E01003268,0,0.009166786
E01003271,0,0.017075125
E01003275,0,0.008307509
E01003276,0,0.036163762
E01003278,0,0.052531344
E01003280,0,1.36711E-05
E01003281,0,0.018785795
E01003286,0,0.010596379
E01003287,0,0.033737298
E01003290,0,0.005627571
E01003292,0,0.058196423
E01003300,0,0.076559019
E01003309,0,0.023222307
E01003310,0,0.073958255
E01003312,0,0.071897661
E01003321,0,0.112763873
E01003322,0,0.002043342
E01003326,0,0.019707547
E01003329,0,0.03751955
E01003331,0,0.025977775
E01003332,0,0.068671839
E01003333,0,0.007582438
E01003336,0,0.055930402
E01003339,0,0.072131009
E01003340,0,0.038124011
E01003341,0,0.060262863
E01003342,0,0.053697518
E01003344,0,0.000222752
E01003346,0,0.023240078
E01003347,0,0.140213528
E01003348,0,0.012272842
E01003349,0,0.037889741
E01003351,0,0.031115565
E01003352,0,0.009281208
E01003353,0,0.063638975
E01003354,0,0.000331657
E01003355,0,0.005904443
E01003356,0,0.000794868
E01003359,0,0.02779858
E01003360,0,0.023429235
E01003362,0,0.004483476
E01003363,0,0.029472164
E01003365,0,0.028313881
E01003366,0,0.018703706
E01003373,0,0.059889547
E01003375,0,0.016128599
E01003376,0,0.059666499
E01003379,0,0.005203233
E01003380,0,0.145065421
E01003385,0,0.02328142
E01003386,0,0.144470945
E01003387,0,0.098454056
E01003388,0,0.043050455
E01003389,0,0.010179796
E01003390,0,0.056567414
E01003392,0,0.052602876
E01003395,0,0.06789102
E01003396,0,0.049489652
E01003405,0,0.061185805
E01003407,0,0.108129063
E01003409,0,0.0013262
E01003412,0,0.085734577
E01003413,0,0.03271331
E01003414,0,0.149066189
E01003415,0,0.026383635
E01003418,0,0.076978173
E01003419,0,0.000893225
E01003421,0,0.014145263
E01003422,0,0.085829242
E01003423,0,0.226039823
E01003425,0,0.067509399
E01003426,0,0.012718523
E01003427,0,0.068282179
E01003428,0,0.010998567
E01003432,0,0.007660412
E01003433,0,0.239773698
E01003436,0,0.02971187
E01003438,0,0.079430709
E01003444,0,0.025713186
E01003449,0,0.001747288
E01003451,0,0.009494744
E01003452,0,0.042995058
E01003453,0,0.015589196
E01003454,0,0.046104655
E01003455,0,0.031895883
E01003458,0,0.006564085
E01003462,0,0.090503419
E01003465,0,0.108265481
E01003467,0,0.036190199
E01003469,0,0.012837123
E01003470,0,0.036651278
E01003479,0,0.118510138
E01003481,0,0.054618186
E01003483,0,0.025963156
E01003484,0,0.11857566
E01003485,0,0.035527486
E01003486,0,0.026052036
E01003487,0,0.124369809
E01003488,0,0.070541793
E01003495,0,0.032046739
E01003497,0,0.015916671
E01003498,0,0.042585452
E01003499,0,0.016482507
E01003500,0,0.074701091
E01003501,0,0.02751679
E01003502,0,0.057101688
E01003503,0,0.079271237
E01003508,0,0.058352849
E01003511,0,0.006451191
E01003512,0,0.135202575
E01003513,0,0.016536468
E01003514,0,0.121310198
E01003515,0,0.043020009
E01003516,0,0.052617608
E01003517,0,0.050401865
E01003518,0,0.028952166
E01003519,0,0.064217461
E01003520,0,0.03051723
E01003523,0,0.008869112
E01003524,0,0.023725444
E01003531,0,0.074234355
E01003533,0,0.003622581
E01003539,0,0.287883275
E01003542,0,0.010870488
E01003543,0,0.085421007
E01003545,0,0.073389974
E01003548,0,0.052768651
E01003549,0,5.76665E-05
E01003551,0,0.00239702
E01003552,0,0.045647649
E01003554,0,0.030218673
E01003555,0,0.000973917
E01003557,0,0.029684572
E01003563,0,0.050061705
E01003565,0,0.021817425
E01003568,0,0.046943717
E01003572,0,0.194744602
E01003575,0,0.128570735
E01003576,0,0.027954805
E01003578,0,0.005327138
E01003579,0,0.17479662
E01003581,0,0.012132949
E01003583,0,0.071958611
E01003586,0,0.012536679
E01003587,0,0.005124346
E01003591,0,0.09851351
E01003592,0,0.269287463
E01003593,0,0.072338124
E01003594,0,0.022916653
E01003596,0,0.06386829
E01003597,0,0.003057267
E01003599,0,0.075172958
E01003601,0,0.187378284
E01003603,0,0.206343662
E01003604,0,0.0036576
E01003608,0,0.023116914
E01003611,0,0.013018727
E01003615,0,0.019474783
E01003622,0,0.239449051
E01003623,0,0.415744085
E01003624,0,0.100154198
E01003631,0,0.061919962
E01003637,0,0.146201268
E01003638,0,0.023656654
E01003639,0,0.032079754
E01003640,0,0.011428528
E01003645,0,0.066682295
E01003646,0,0.002201264
E01003648,0,0.050339744
E01003657,0,0.021758555
E01003658,0,0.037130307
E01003665,0,0.05579324
E01003670,0,0.053830161
E01003671,0,0.10047192
E01003674,0,0.000163534
E01003675,0,0.002070277
E01003676,0,0.00594151
E01003677,0,0.10492608
E01003678,0,0.000755693
E01003679,0,0.080880797
E01003680,0,0.035168045
E01003682,0,0.044547342
E01003686,0,0.070319521
E01003691,0,0.00838419
E01003693,0,0.053171782
E01003698,0,0.098837244
E01003699,0,0.003813543
E01003700,0,0.11076419
E01003701,0,0.09054352
E01003704,0,0.004561453
E01003705,0,0.054208838
E01003707,0,0.17398706
E01003708,0,0.013226604
E01003711,0,0.119014408
E01003719,0,0.025017533
E01003720,0,0.033101475
E01003723,0,0.253426934
E01003725,0,0.103572008
E01003727,0,0.012630256
E01003731,0,0.118256191
E01003735,0,0.069467963
E01003739,0,0.161462695
E01003743,0,0.176265558
E01003744,0,0.038170836
E01003746,0,0.076986973
E01003750,0,0.017471128
E01003751,0,0.001994624
E01003752,0,0.000677604
E01003754,0,0.059284275
E01003756,0,0.179641437
E01003759,0,0.085766891
E01003760,0,0.038322721
E01003762,0,0.013015614
E01003765,0,0.069134024
E01003768,0,0.059751872
E01003770,0,0.061713839
E01003772,0,0.001081807
E01003773,0,0.125506273
E01003774,0,0.04899539
E01003775,0,0.001051259
E01003776,0,0.028355414
E01003778,0,0.019073807
E01003779,0,0.014225611
E01003780,0,0.089510376
E01003788,0,0.034482037
E01003793,0,0.013440582
E01003794,0,0.007571782
E01003795,0,0.031796981
E01003796,0,0.050138218
E01003800,0,0.004651098
E01003803,0,0.14223669
E01003805,0,0.004155732
E01003806,0,0.006266117
E01003809,0,0.071980824
E01003810,0,0.003952231
E01003818,0,0.047352018
E01003820,0,0.017865805
E01003822,0,0.009679984
E01003823,0,0.008406089
E01003825,0,0.023673026
E01003828,0,0.001639944
E01003830,0,0.205934875
E01003831,0,0.028064005
E01003833,0,0.082208292
E01003837,0,0.06597714
E01003838,0,0.121371086
E01003841,0,0.107636813
E01003842,0,0.134490124
E01003844,0,0.000805668
E01003845,0,0.014776716
E01003848,0,0.019414577
E01003851,0,0.005071857
E01003857,0,0.051546369
E01003863,0,0.05901217
E01003869,0,0.0002258
E01003875,0,0.046809143
E01003878,0,0.061216279
E01003883,0,0.027922621
E01003885,0,0.097593396
E01003890,0,0.017953949
E01003898,0,0.072956299
E01003901,0,0.013426649
E01003905,0,0.049204291
E01003907,0,0.063920036
E01003916,0,0.006588394
E01003919,0,0.083682349
E01003924,0,0.012656065
E01003926,0,0.077521112
E01003936,0,0.003025589
E01003938,0,0.058648916
E01003940,0,0.013026275
E01003941,0,0.005333007
E01003942,0,0.212633698
E01003943,0,0.063628769
E01003946,0,0.07651724
E01003947,0,2.81913E-06
E01003948,0,0.000435433
E01003951,0,0.196315727
E01003957,0,0.016955692
E01003958,0,0.062989315
E01003960,0,0.030858681
E01003963,0,0.066794868
E01003966,0,0.100424872
E01003969,0,0.013477633
E01003971,0,0.022064175
E01003973,0,0.071553462
E01003977,0,0.085510252
E01003980,0,0.000103471
E01003983,0,0.052736767
E01003986,0,0.000568307
E01003987,0,0.029619882
E01003989,0,0.029587392
E01003990,0,0.060420596
E01003991,0,0.062060085
E01003993,0,0.0466515
E01003994,0,0.027432987
E01003998,0,0.073100762
E01004000,0,0.007220156
E01004002,0,0.014519182
E01004004,0,0.041125547
E01004005,0,0.04048119
E01004006,0,0.046485449
E01004008,0,0.054489506
E01004012,0,0.16090407
E01004013,0,0.099309113
E01004014,0,0.000797014
E01004016,0,0.018069387
E01004017,0,0.027802793
E01004020,0,0.015355685
E01004024,0,0.038226668
E01004029,0,0.00957963
E01004030,0,0.046914775
E01004032,0,0.125480462
E01004033,0,0.010596956
E01004037,0,0.021763447
E01004038,0,0.055688206
E01004039,0,0.043359749
E01004040,0,0.027077927
E01004041,0,0.146053252
E01004043,0,0.093861982
E01004044,0,1.16377E-06
E01004047,0,0.029553287
E01004050,0,0.004828274
E01004051,0,0.038644354
E01004053,0,0.330826959
E01004055,0,0.087327249
E01004057,0,0.000450926
E01004064,0,0.037101436
E01004068,0,0.024074339
E01004070,0,0.073442358
E01004071,0,0.225575138
E01004073,0,0.039496742
E01004075,0,0.002634122
E01004076,0,0.014065089
E01004078,0,0.0264282
E01004080,0,0.008970865
E01004081,0,0.031464266
E01004083,0,0.07344955
E01004084,0,0.044016523
E01004085,0,0.01803191
E01004086,0,0.194708396
E01004087,0,0.046487237
E01004088,0,0.0136621
E01004089,0,0.00397512
E01004091,0,0.001303829
E01004093,0,0.021749756
E01004100,0,0.326315733
E01004101,0,0.000497471
E01004102,0,0.019042457
E01004104,0,0.058848539
E01004105,0,0.008520566
E01004106,0,0.084168909
E01004108,0,0.008707191
E01004111,0,0.041715803
E01004112,0,0.016813276
E01004116,0,0.007277176
E01004117,0,0.002954026
E01004120,0,0.008349872
E01004123,0,0.030257096
E01004124,0,0.053004888
E01004125,0,0.003794822
E01004126,0,0.046015529
E01004127,0,0.152377104
E01004130,0,0.033012626
E01004131,0,0.037646387
E01004136,0,0.025017038
E01004137,0,0.084903475
E01004143,0,0.021106415
E01004144,0,0.031877936
E01004146,0,0.000427036
E01004147,0,0.056303186
E01004148,0,0.097308703
E01004149,0,0.020820151
E01004152,0,0.051619234
E01004153,0,0.056575169
E01004155,0,0.06141576
E01004156,0,0.005198973
E01004161,0,0.000852707
E01004162,0,0.127166324
E01004165,0,0.045993789
E01004166,0,0.03286548
E01004167,0,0.09038872
E01004171,0,0.146370508
E01004172,0,0.005019402
E01004175,0,0.005814606
E01004180,0,0.092520795
E01004182,0,0.048023961
E01004183,0,0.000710783
E01004184,0,0.005971826
E01004186,0,0.021761975
E01004187,0,0.069643884
E01004189,0,0.033442574
E01004192,0,0.037114981
E01004193,0,0.030016638
E01004200,0,0.020937718
E01004201,0,0.047524061
E01004204,0,0.119984076
E01004206,0,0.002946629
E01004207,0,0.041115714
E01004209,0,0.110330585
E01004211,0,0.036083608
E01004212,0,0.000324812
E01004216,0,0.014418934
E01004217,0,0.055965791
E01004219,0,0.025371963
E01004228,0,0.009398344
E01004229,0,0.245668317
E01004230,0,0.04290007
E01004233,0,0.071916386
E01004235,0,0.136209208
E01004237,0,0.07944732
E01004239,0,0.00336354
E01004240,0,0.020168523
E01004243,0,0.071534088
E01004247,0,0.001410781
E01004249,0,0.034719389
E01004256,0,0.042953478
E01004257,0,0.005617614
E01004259,0,0.123188231
E01004264,0,0.174968512
E01004268,0,0.067295578
E01004271,0,0.26482043
E01004272,0,0.08240367
E01004274,0,0.044601614
E01004275,0,0.011694363
E01004280,0,0.015987841
E01004283,0,0.079758501
E01004287,0,0.013204124
E01004290,0,0.04224533
E01004296,0,0.045484757
E01004298,0,0.246965696
E01004301,0,0.018538228
E01004302,0,0.156834459
E01004303,0,0.00081486
E01004304,0,0.183646283
E01004305,0,0.010560825
E01004308,0,0.092127419
E01004311,0,0.041988601
E01004312,0,0.063282051
E01004319,0,0.058845322
E01004322,0,0.009749622
E01004323,0,0.005822947
E01004324,0,0.099140219
E01004327,0,0.239776009
E01004328,0,0.055530815
E01004330,0,0.011096626
E01004333,0,0.031985924
E01004335,0,0.012719726
E01004337,0,0.003443532
E01004338,0,0.18250615
E01004341,0,0.08490401
E01004343,0,0.029251089
E01004347,0,0.04924046
E01004349,0,0.047833989
E01004353,0,0.028433825
E01004357,0,0.119801318
E01004363,0,0.029510029
E01004364,0,0.030792841
E01004366,0,0.065864685
E01004371,0,0.015646982
E01004373,0,0.025613181
E01004375,0,0.017247327
E01004377,0,0.0047773
E01004378,0,0.014075229
E01004380,0,0.07903581
E01004382,0,0.0694923
E01004385,0,0.010437663
E01004388,0,0.17477365
E01004389,0,0.097649303
E01004391,0,0.026349466
E01004393,0,0.113472181
E01004398,0,0.002262698
E01004399,0,0.03439133
E01004401,0,0.008526133
E01004404,0,0.090237142
E01004408,0,0.032646611
E01004410,0,0.105225863
E01004417,0,0.039179067
E01004419,0,0.093216421
E01004426,0,0.016227152
E01004432,0,0.041403587
E01004434,0,0.02873118
E01004435,0,0.007750194
E01004444,0,0.041138521
E01004447,0,0.01483908
E01004449,0,0.094467861
E01004450,0,0.039033727
E01004453,0,0.005199284
E01004456,0,0.022531058
E01004459,0,0.07991661
E01004468,0,0.075274808
E01004473,0,0.099383828
E01004475,0,0.000870286
E01004477,0,0.004665889
E01004478,0,0.000486896
E01004484,0,0.026439573
E01004490,0,0.049720711
E01004491,0,0.023548506
E01004492,0,0.000303609
E01004493,0,0.015578695
E01004494,0,0.014219387
E01004496,0,0.040743911
E01004500,0,0.100329719
E01004501,0,0.034602076
E01004502,0,0.04203914
E01004503,0,0.041791211
E01004504,0,0.023657001
E01004505,0,0.00256959
E01004510,0,0.006782512
E01004511,0,0.047563381
E01004513,0,0.00405995
E01004514,0,0.012240187
E01004516,0,0.122667837
E01004519,0,0.055069964
E01004521,0,0.039012126
E01004534,0,0.040943435
E01004535,0,0.001577446
E01004536,0,0.010989686
E01004539,0,0.041362779
E01004540,0,0.090986742
E01004541,0,0.067384718
E01004543,0,0.001665515
E01004550,0,0.067790072
E01004552,0,0.016958464
E01004553,0,0.015862143
E01004555,0,0.001675676
E01004558,0,0.064544452
E01004559,0,5.21777E-07
E01004563,0,0.001984793
E01004564,0,0.016245021
E01004570,0,0.102240976
E01004571,0,0.006660185
E01004572,0,0.00321825
E01004574,0,0.077802642
E01004575,0,0.037599468
E01004576,0,0.091716633
E01004581,0,0.142763139
E01004583,0,0.033395674
E01004587,0,0.107308039
E01004589,0,0.05877747
E01004590,0,0.054084348
E01004591,0,0.002506398
E01004592,0,0.000880757
E01004595,0,0.081415505
E01004611,0,0.047391717
E01004620,0,0.047923078
E01004621,0,0.082010279
E01004624,0,0.031216665
E01004625,0,0.016331962
E01004628,0,0.035216032
E01004630,0,0.000596321
E01004631,0,0.087152333
E01004634,0,0.005433297
E01004636,0,0.000753673
E01004638,0,0.008985564
E01004639,0,0.034844445
E01004642,0,0.04283141
E01004644,0,0.020549196
E01004645,0,0.014445511
E01004646,0,0.141838626
E01004647,0,0.043366009
E01004648,0,8.99871E-05
E01004649,0,0.064319712
E01004650,0,0.002734771
E01004651,0,0.008355931
E01004652,0,0.001111318
E01004658,0,0.013551197
E01004665,0,0.005667918
E01004668,0,0.054309668
E01004669,0,0.044399594
E01004675,0,0.111835847
E01004676,0,0.087436521
E01004690,0,0.003872668
E01004692,0,0.004817835
E01004696,0,0.004865128
E01004700,0,0.007973615
E01004701,0,0.006993931
E01004703,0,0.030964108
E01004710,0,0.043458634
E01004711,0,0.013894155
E01004719,0,0.001048473
E01004721,0,0.02931447
E01004724,0,0.040825776
E01004725,0,0.003232015
E01004728,0,0.011938226
E01004732,0,0.041213366
E01004746,0,0.053084667
E01004747,0,0.068430626
E01004748,0,0.064903062
E01004753,0,0.043121087
E01004754,0,0.094156947
E01004755,0,8.97658E-05
E01004756,0,0.02925523
E01021806,0,0.002183597
E01023840,0,0.358186931
E01030296,0,0.142718771
E01030408,0,0.162156973
E01030852,0,1.79025E-06
E01032512,0,0.077207441
E01032513,0,0.016973491
E01032562,0,0.043153716
E01032566,0,0.01386123
E01032567,0,0.000724229
E01032568,0,0.070891191
E01032569,0,0.086393213
E01032574,0,0.001121509
E01032576,0,0.030559844
E01032577,0,0.023165799
E01032581,0,0.07784409
E01032584,0,0.074017618
E01032623,0,0.013478118
E01032638,0,0.032312673
E01032719,0,0.023226007
E01032744,0,0.284272524
E01032772,0,0.03961172
E01032781,0,0.040101066
E01032782,0,0.039754185
E01032783,0,0.031757724
E01032787,0,0.064565429
E01033100,0,0.139160188
E01033132,0,0.000756765
E01033324,0,0.013798246
E01033327,0,0.019451766
E01033456,0,0.053442315
E01033463,0,0.14752705
E01033487,0,0.152087326
E01033494,0,0.001127386
E01033569,0,0.044253041
E01033571,0,0.018872435
E01033579,0,0.002746438
E01033580,0,0.02820609
E01033587,0,0.031007644
E01033589,0,0.049812059
E01033591,0,0.093909648
E01033601,0,0.058134746
E01033602,0,0.004311758
E01033604,0,0.037592599
E01033605,0,0.103016102
E01033709,0,0.029108779
E01033727,0,0.004317359
E01033729,0,0.015069999
E01033732,0,0.007165791
E01033737,0,0.005053347
E01033741,0,0.021273342
E01033743,0,0.022959491
E01033744,0,0.08407876
E01033745,0,0.111859566
E01033789,0,0.126878805
E01033792,0,0.010725488
E01033869,0,0.056818473
E01033872,0,0.185982331
E01033875,0,0.049951044
E01033876,0,0.009279471
E01033877,0,0.014892887
E01033878,0,0.093822771
E01033880,0,0.024683113
E01033881,0,0.035943781
E01033882,0,0.000304028
E01033885,0,0.038809766
E01033911,0,0.014508965
E01033913,0,0.025413561
E01033920,0,0.04194585
E01033925,0,0.004581462
E01033926,0,0.006779808
E01033927,0,0.035996758
E01033928,0,0.015399891
E01033930,0,0.008326921
E01033931,0,0.216219214
E01033932,0,0.07304044
E01033937,0,0.042962198
E01033938,0,0.002997354
E01033943,0,0.031742594
E01033944,0,0.002738146
E01034031,0,0.037701732
E01034032,0,0.039760739
E01034034,0,0.087763455
E01034036,0,0.135474225
E01034037,0,0.000735744
E01034038,0,0.066062822
E01034039,0,0.087961399
E01034139,0,0.075554508
E01034141,0,0.164413628
E01034153,0,0.061276583
E01034154,0,0.008291611
E01034155,0,0.041503911
E01034173,0,0.060927273
E01034174,0,0.074425433
E01034176,0,0.032969535
E01034178,0,0.026870532
E01034181,0,0.004462363
E01034182,0,0.003682792
E01034183,0,0.086052923
E01034192,0,0.027142549
E01034198,0,0.017154102
E01034202,0,0.004151558
E01034204,0,0.040802309
E01034208,0,0.065393351
E01034209,0,0.005628877
E01034218,0,0.095562234
E01034221,0,0.063323616
E01034223,0,0.017254747
E01034224,0,0.008034474
E01034225,0,0.005715715
E01034227,0,0.0326715
E01034229,0,0.020748619
E01034384,0,0.132085148
E01034385,0,0.001543516
E01034389,0,0.107240498
E01034395,0,0.019150949
E01034471,0,0.078080509
E01034472,0,0.056252434
E01034476,0,0.014203156
E01034477,0,0.090292847
E01034478,0,0.005154994
E01034479,0,0.063361662
E01034480,0,0.044883446
E01034488,0,0.043841015
E01034580,0,0.052544789
E01000035,0.000954665,0.128846491
E01000281,0.000363752,0.140463403
E01000356,0.000307176,0.0009214
E01000362,0.008302457,0.07518031
E01000439,0.000139387,0.334087748
E01000546,0.001260831,0.004064577
E01000579,0.000498715,0.000706429
E01000584,0.003252523,0.005988915
E01000585,0.001416677,0.009576065
E01000636,0.001646304,0.191019379
E01000823,0.000451169,0.006326416
E01000838,9.88117E-05,0.149508142
E01000960,0.000782051,0.008329948
E01001011,0.001205224,0.036669992
E01001037,0.00091509,0.021923462
E01001042,0.00587788,0.037336934
E01001170,0.001080497,0.095809931
E01001673,0.001944089,0.021917081
E01001722,0.000843663,0.055293562
E01001767,0.001620275,0.037944346
E01001796,0.003420417,0.03257189
E01001907,0.000944086,0.02372227
E01001942,0.000226261,0.081341162
E01001990,0.001291386,0.005865354
E01002127,0.000444767,0.032595556
E01002233,0.001246222,0.021451167
E01002641,0.016089868,0.044633422
E01002772,0.001605266,0.003256107
E01002850,0.0002236,3.40365E-05
E01002859,0.016065882,0.015381667
E01002883,0.010655724,0.005206279
E01003215,0.00120384,0.035788762
E01003255,0.004160173,0.001879395
E01003315,0.000670823,0.004390965
E01003338,0.000484815,0.061594739
E01003442,0.002331,0.122390336
E01003457,0.000376743,0.003327078
E01003477,0.000250495,0.036915081
E01003507,0.000572341,0.07423189
E01003804,0.000564868,0.032734147
E01003807,0.005302167,0.003188448
E01003868,0.001323953,0.000700323
E01003952,0.007484897,0.006993985
E01004072,0.000531199,0.224950165
E01004178,0.000502443,3.70301E-06
E01004446,0.015167872,0.038660772
E01004457,0.001013871,0.037074771
E01004506,0.001348468,0.001853914
E01004507,0.000154306,0.090503292
E01004531,0.001136671,0.044863782
E01004545,0.001716106,0.147882595
E01004549,0.001355548,0.021708848
E01004606,0.006190923,0.022035984
E01004607,0.001362973,0.038219298
E01004609,0.00846753,0.001547422
E01004612,0.000754497,0.001299398
E01004613,0.001200935,0.050747192
E01004629,0.003260537,0.061269209
E01004653,0.001135646,0.013299402
E01004699,0.000250569,0.094084046
E01004717,0.004629472,0.020333221
E01004723,0.001107698,0.037824092
E01033086,0.001254495,0.00933762
E01033699,0.006421154,0.038121605
E01034469,0.000551966,0.210713051
E01000006,0,0.037238689
E01000040,0,0.094617166
E01000041,0,0.013173055
E01000076,0,0.021089106
E01000143,0,0.194870454
E01000186,0,0.003802353
E01000187,0,0.034549999
E01000189,0,0.06334176
E01000191,0,0.005659354
E01000219,0,0.018235421
E01000277,0,0.008649089
E01000357,0,0.072836833
E01000368,0,0.073812929
E01000370,0,0.039784513
E01000396,0,0.000860685
E01000401,0,0.012014353
E01000409,0,0.031896337
E01000412,0,0.109618662
E01000442,0,0.0143725
E01000450,0,0.066843796
E01000455,0,0.081497378
E01000473,0,0.031309176
E01000474,0,0.024071437
E01000479,0,0.002391661
E01000494,0,0.001116394
E01000523,0,0.104764164
E01000524,0,0.033305503
E01000528,0,0.038638195
E01000534,0,0.006183347
E01000540,0,0.025064812
E01000566,0,0.053648332
E01000570,0,0.000544606
E01000571,0,0.091782952
E01000575,0,0.056371308
E01000576,0,0.061296588
E01000577,0,0.012525891
E01000578,0,0.017154209
E01000630,0,0.026970871
E01000639,0,0.055917583
E01000641,0,0.0204823
E01000644,0,0.007191909
E01000647,0,0.085996689
E01000678,0,0.006137712
E01000681,0,0.037419364
E01000683,0,0.050026367
E01000716,0,0.019375731
E01000778,0,0.016893941
E01000780,0,0.000782302
E01000805,0,0.005908317
E01000825,0,0.005293169
E01000828,0,0.051362329
E01000842,0,0.017598026
E01000875,0,0.007113796
E01000887,0,0.047067158
E01000951,0,0.0796138
E01000954,0,0.108789432
E01000975,0,0.03792413
E01000976,0,0.039152145
E01000980,0,0.132962759
E01000987,0,0.042206091
E01000995,0,0.096783504
E01000999,0,0.002145707
E01001000,0,0.045882801
E01001003,0,0.04657029
E01001004,0,0.090650583
E01001008,0,0.060431645
E01001035,0,5.81287E-05
E01001038,0,0.011110518
E01001040,0,0.000363051
E01001046,0,0.030064201
E01001100,0,0.008037352
E01001118,0,0.097683325
E01001144,0,0.000197679
E01001160,0,0.056198974
E01001165,0,0.024594845
E01001175,0,0.022802878
E01001177,0,0.200514833
E01001178,0,0.005885655
E01001180,0,0.001064829
E01001181,0,0.00230798
E01001182,0,0.000831234
E01001183,0,0.002996039
E01001184,0,0.069098149
E01001187,0,0.001287632
E01001202,0,0.041522445
E01001224,0,0.035321656
E01001250,0,0.013068014
E01001255,0,0.002668046
E01001273,0,0.191059831
E01001288,0,0.174522489
E01001298,0,0.056560053
E01001300,0,0.113821025
E01001341,0,0.086810972
E01001346,0,0.119211147
E01001360,0,0.069568084
E01001362,0,0.021894496
E01001363,0,0.053167726
E01001368,0,0.100716738
E01001372,0,0.013928196
E01001400,0,0.139812726
E01001408,0,0.00389604
E01001447,0,0.043320243
E01001462,0,0.001930216
E01001463,0,0.340998142
E01001476,0,0.014875616
E01001481,0,0.011307784
E01001482,0,0.323220083
E01001487,0,0.060276631
E01001489,0,0.032462406
E01001491,0,0.046741917
E01001505,0,0.038515363
E01001509,0,0.109735694
E01001515,0,0.099105776
E01001532,0,0.016276864
