LSOA21CD,num_airbnb_12_21,density_airbnb,num_airbnb_rank,airbnb_total_price_2012_2021,num_airbnb_2012_2021,average_price_2012_2021
E01002960,8,0.002977675,50.2276176,633,8,79.125
E01002961,0,0,0,0,0,0
E01002962,1,0.000413018,5.007587253,40,1,40
E01002963,2,0.001060018,14.74094949,218,2,109
E01002964,13,0.004143823,64.28571429,1064,13,81.84615385
E01002965,21,0.005934131,78.01864297,2431,21,115.7619048
E01002966,10,0.002005041,56.6442662,1196,10,119.6
E01002967,2,0.001010172,14.74094949,383,2,191.5
E01002968,28,0.005030723,85.85519185,2666,28,95.21428571
E01002969,2,0.002921294,14.74094949,128,2,64
E01002970,6,0.002070008,42.02254498,344,6,57.33333333
E01002971,18,0.005661873,73.70474745,1437,18,79.83333333
E01002972,4,0.002379267,30.65250379,197,4,49.25
E01002973,4,0.001347191,30.65250379,167,4,41.75
E01002974,10,0.004798303,56.6442662,1361,10,136.1
E01002975,3,0.001012313,23.30370692,220,3,73.33333333
E01002976,2,0.000708153,14.74094949,175,2,87.5
E01002977,2,0.000665927,14.74094949,77,2,38.5
E01002978,3,0.00083137,23.30370692,99,3,33
E01002979,1,0.000297533,5.007587253,160,1,160
E01002980,1,0.000433954,5.007587253,55,1,55
E01002981,5,0.00131366,36.86321266,371,5,74.2
E01002982,1,0.000387405,5.007587253,250,1,250
E01002983,10,0.001556733,56.6442662,599,10,59.9
E01002984,2,0.000732872,14.74094949,109,2,54.5
E01002985,3,0.001779993,23.30370692,263,3,87.66666667
E01002986,6,0.001374722,42.02254498,184,6,30.66666667
E01002987,10,0.004702474,56.6442662,665,10,66.5
E01002988,1,0.000353478,5.007587253,30,1,30
E01002989,10,0.006562153,56.6442662,646,10,64.6
E01002990,7,0.004170241,46.41231303,616,7,88
E01002991,6,0.002595919,42.02254498,1043,6,173.8333333
E01002992,7,0.002121399,46.41231303,552,7,78.85714286
E01002993,7,0.004250926,46.41231303,507,7,72.42857143
E01002994,3,0.000948545,23.30370692,154,3,51.33333333
E01002995,3,0.000721577,23.30370692,175,3,58.33333333
E01002996,1,0.000507251,5.007587253,32,1,32
E01002997,3,0.001268418,23.30370692,270,3,90
E01002998,2,0.001370398,14.74094949,113,2,56.5
E01002999,3,0.00158794,23.30370692,210,3,70
E01003000,1,8.69E-05,5.007587253,70,1,70
E01003001,4,0.001085011,30.65250379,140,4,35
E01003002,1,0.000330456,5.007587253,22,1,22
E01003003,3,0.001313761,23.30370692,285,3,95
E01003004,2,0.000646573,14.74094949,156,2,78
E01003005,0,0,0,0,0,0
E01003006,4,0.001235132,30.65250379,671,4,167.75
E01003007,8,0.003979664,50.2276176,531,8,66.375
E01003008,5,0.002496231,36.86321266,366,5,73.2
E01003009,5,0.001667389,36.86321266,457,5,91.4
E01003010,7,0.002304003,46.41231303,504,7,72
E01003011,7,0.002783156,46.41231303,431,7,61.57142857
E01003013,49,0.014106362,95.37177542,5188,49,105.877551
E01003014,50,0.02679313,95.65358769,5933,50,118.66
E01003015,23,0.024457392,80.52243659,3683,23,160.1304348
E01003016,12,0.007256719,62.02037719,3815,12,317.9166667
E01003017,30,0.022858884,87.70864947,5642,30,188.0666667
E01003018,40,0.026449254,92.80294819,3589,40,89.725
E01003019,39,0.025945514,92.38022979,4140,39,106.1538462
E01003020,46,0.03187759,94.69976154,3969,46,86.2826087
E01003021,16,0.009833869,70.35551702,1508,16,94.25
E01003022,19,0.016585919,75.42813787,1544,19,81.26315789
E01003023,25,0.020056962,82.74441795,2117,25,84.68
E01003024,32,0.025561964,89.04183828,3306,32,103.3125
E01003025,28,0.017944232,85.85519185,2988,28,106.7142857
E01003026,23,0.006637596,80.52243659,3062,23,133.1304348
E01003027,5,0.004066165,36.86321266,362,5,72.4
E01003028,10,0.007237933,56.6442662,1789,10,178.9
E01003029,20,0.013439596,76.80468242,3199,20,159.95
E01003030,13,0.007864394,64.28571429,2462,13,189.3846154
E01003031,13,0.014384222,64.28571429,1353,13,104.0769231
E01003032,18,0.009875026,73.70474745,2865,18,159.1666667
E01003033,8,0.005383073,50.2276176,1325,8,165.625
E01003034,30,0.026792652,87.70864947,2997,30,99.9
E01003035,27,0.023100221,84.91220464,4310,27,159.6296296
E01003036,29,0.025283127,86.77650119,4047,29,139.5517241
E01003037,22,0.019110991,79.31931498,1754,22,79.72727273
E01003038,26,0.019857333,83.75243876,5157,26,198.3461538
E01003039,33,0.017971703,89.58378496,3449,33,104.5151515
E01003040,16,0.010333514,70.35551702,2010,16,125.625
E01003041,23,0.023520461,80.52243659,2362,23,102.6956522
E01003042,16,0.017095332,70.35551702,1646,16,102.875
E01003043,33,0.032183818,89.58378496,2737,33,82.93939394
E01003044,6,0.009012392,42.02254498,838,6,139.6666667
E01003045,19,0.016628741,75.42813787,1959,19,103.1052632
E01003046,14,0.014734081,66.44266204,1218,14,87
E01003047,35,0.019211769,90.67851723,2580,35,73.71428571
E01003048,19,0.015424331,75.42813787,1351,19,71.10526316
E01003049,16,0.013629665,70.35551702,970,16,60.625
E01003050,34,0.034633587,90.13657056,2681,34,78.85294118
E01003051,18,0.010002445,73.70474745,1429,18,79.38888889
E01003052,27,0.021316238,84.91220464,1972,27,73.03703704
E01003053,26,0.022311851,83.75243876,2010,26,77.30769231
E01003054,21,0.024066754,78.01864297,1677,21,79.85714286
E01003055,30,0.022162957,87.70864947,2934,30,97.8
E01003056,32,0.037471516,89.04183828,2577,32,80.53125
E01003057,17,0.017651206,72.01387383,1548,17,91.05882353
E01003058,19,0.021390302,75.42813787,2308,19,121.4736842
E01003059,26,0.034299389,83.75243876,2076,26,79.84615385
E01003060,17,0.020033279,72.01387383,1468,17,86.35294118
E01003061,14,0.017497944,66.44266204,1245,14,88.92857143
E01003062,11,0.008227929,59.4623889,713,11,64.81818182
E01003063,8,0.006598972,50.2276176,507,8,63.375
E01003064,11,0.00711776,59.4623889,1067,11,97
E01003065,11,0.008617921,59.4623889,841,11,76.45454545
E01003066,14,0.004139881,66.44266204,662,14,47.28571429
E01003067,12,0.007989294,62.02037719,1482,12,123.5
E01003068,4,0.002268011,30.65250379,311,4,77.75
E01003069,7,0.002936168,46.41231303,345,7,49.28571429
E01003070,5,0.003973742,36.86321266,283,5,56.6
E01003071,28,0.016059282,85.85519185,3209,28,114.6071429
E01003072,23,0.010861609,80.52243659,2672,23,116.173913
E01003073,16,0.009227593,70.35551702,3193,16,199.5625
E01003074,63,0.008890269,97.38781704,6180,63,98.0952381
E01003075,7,0.008887253,46.41231303,433,7,61.85714286
E01003076,44,0.011580959,94.04942554,3383,44,76.88636364
E01003077,20,0.019430492,76.80468242,1775,20,88.75
E01003078,15,0.007480662,68.45870366,1637,15,109.1333333
E01003079,15,0.006770847,68.45870366,1582,15,105.4666667
E01003080,5,0.003897602,36.86321266,261,5,52.2
E01003081,14,0.006694497,66.44266204,728,14,52
E01003082,13,0.010300456,64.28571429,942,13,72.46153846
E01003083,5,0.003440754,36.86321266,528,5,105.6
E01003084,11,0.007657181,59.4623889,751,11,68.27272727
E01003085,9,0.004050277,53.68523737,364,9,40.44444444
E01003086,6,0.004143131,42.02254498,312,6,52
E01003087,5,0.00374529,36.86321266,327,5,65.4
E01003088,25,0.026444449,82.74441795,2368,25,94.72
E01003089,26,0.019518347,83.75243876,2361,26,90.80769231
E01003090,45,0.032502943,94.32039887,4550,45,101.1111111
E01003091,13,0.01655256,64.28571429,1333,13,102.5384615
E01003092,17,0.010657038,72.01387383,1327,17,78.05882353
E01003093,22,0.029769677,79.31931498,1413,22,64.22727273
E01003094,18,0.022700874,73.70474745,1557,18,86.5
E01003095,38,0.024353667,91.95751138,5858,38,154.1578947
E01003096,37,0.025524811,91.54563191,3046,37,82.32432432
E01003097,20,0.02026246,76.80468242,2159,20,107.95
E01003098,15,0.018438391,68.45870366,2473,15,164.8666667
E01003099,36,0.011990168,91.12291351,4475,36,124.3055556
E01003100,43,0.040848897,93.7784522,4051,43,94.20930233
E01003101,13,0.011032469,64.28571429,1257,13,96.69230769
E01003102,43,0.025594019,93.7784522,5452,43,126.7906977
E01003104,31,0.037913672,88.45653588,2685,31,86.61290323
E01003105,28,0.028284028,85.85519185,2427,28,86.67857143
E01003106,28,0.023116043,85.85519185,3156,28,112.7142857
E01003107,32,0.025656856,89.04183828,3517,32,109.90625
E01003108,12,0.015574848,62.02037719,902,12,75.16666667
E01003110,31,0.020278403,88.45653588,4681,31,151
E01003111,15,0.020909479,68.45870366,1733,15,115.5333333
E01003112,43,0.029157287,93.7784522,4111,43,95.60465116
E01003113,13,0.008093839,64.28571429,1488,13,114.4615385
E01003114,15,0.007466736,68.45870366,988,15,65.86666667
E01003115,15,0.013826669,68.45870366,1428,15,95.2
E01003116,11,0.003918286,59.4623889,751,11,68.27272727
E01003117,21,0.012651212,78.01864297,1906,21,90.76190476
E01003118,26,0.012060376,83.75243876,1741,26,66.96153846
E01003119,9,0.005270709,53.68523737,471,9,52.33333333
E01003120,16,0.010957178,70.35551702,834,16,52.125
E01003121,20,0.032562736,76.80468242,1418,20,70.9
E01003122,33,0.033771821,89.58378496,4315,33,130.7575758
E01003123,23,0.015786295,80.52243659,2208,23,96
E01003124,13,0.016265289,64.28571429,994,13,76.46153846
E01003125,16,0.022102287,70.35551702,1165,16,72.8125
E01003126,17,0.017107486,72.01387383,1076,17,63.29411765
E01003127,34,0.025110412,90.13657056,3937,34,115.7941176
E01003128,18,0.020737853,73.70474745,1375,18,76.38888889
E01003129,21,0.024662303,78.01864297,1918,21,91.33333333
E01003130,18,0.012031603,73.70474745,1031,18,57.27777778
E01003131,21,0.011505778,78.01864297,1412,21,67.23809524
E01003132,12,0.008301396,62.02037719,1137,12,94.75
E01003133,18,0.010481997,73.70474745,2425,18,134.7222222
E01003134,11,0.006975977,59.4623889,785,11,71.36363636
E01003135,9,0.008767145,53.68523737,600,9,66.66666667
E01003136,20,0.017283844,76.80468242,2609,20,130.45
E01003137,10,0.009007305,56.6442662,775,10,77.5
E01003138,14,0.010363231,66.44266204,1172,14,83.71428571
E01003139,6,0.004581901,42.02254498,269,6,44.83333333
E01003140,4,0.002830997,30.65250379,244,4,61
E01003141,3,0.001838427,23.30370692,269,3,89.66666667
E01003142,3,0.002278666,23.30370692,372,3,124
E01003143,5,0.003121352,36.86321266,407,5,81.4
E01003144,16,0.003146237,70.35551702,1912,16,119.5
E01003145,12,0.007292483,62.02037719,630,12,52.5
E01003146,5,0.004006571,36.86321266,298,5,59.6
E01003147,18,0.010155836,73.70474745,1553,18,86.27777778
E01003148,21,0.010938355,78.01864297,1735,21,82.61904762
E01003149,8,0.003000874,50.2276176,319,8,39.875
E01003150,12,0.00728925,62.02037719,844,12,70.33333333
E01003151,12,0.009011648,62.02037719,595,12,49.58333333
E01003152,19,0.008541399,75.42813787,1344,19,70.73684211
E01003153,17,0.013806322,72.01387383,883,17,51.94117647
E01003154,13,0.007010732,64.28571429,729,13,56.07692308
E01003155,6,0.003702629,42.02254498,419,6,69.83333333
E01003156,10,0.008601559,56.6442662,1140,10,114
E01003157,6,0.003618294,42.02254498,784,6,130.6666667
E01003158,6,0.004853505,42.02254498,566,6,94.33333333
E01003159,21,0.014798424,78.01864297,2470,21,117.6190476
E01003160,12,0.011765398,62.02037719,660,12,55
E01003161,15,0.012359412,68.45870366,1047,15,69.8
E01003162,9,0.008153208,53.68523737,853,9,94.77777778
E01003163,11,0.005463368,59.4623889,1035,11,94.09090909
E01003164,31,0.017283772,88.45653588,3608,31,116.3870968
E01003165,5,0.002744794,36.86321266,460,5,92
E01003166,27,0.011515431,84.91220464,1794,27,66.44444444
E01003167,7,0.003496067,46.41231303,810,7,115.7142857
E01003168,8,0.003967959,50.2276176,669,8,83.625
E01003169,27,0.013990507,84.91220464,1877,27,69.51851852
E01003170,9,0.00277573,53.68523737,901,9,100.1111111
E01003171,23,0.021465436,80.52243659,1506,23,65.47826087
E01003172,14,0.011264704,66.44266204,735,14,52.5
E01003173,24,0.019143336,81.70388034,1840,24,76.66666667
E01003174,11,0.007206357,59.4623889,539,11,49
E01003175,10,0.008268973,56.6442662,503,10,50.3
E01003176,29,0.02284166,86.77650119,2495,29,86.03448276
E01003177,22,0.022421342,79.31931498,1601,22,72.77272727
E01003178,27,0.025370456,84.91220464,3276,27,121.3333333
E01003179,19,0.025651584,75.42813787,1112,19,58.52631579
E01003180,21,0.014789774,78.01864297,1367,21,65.0952381
E01003181,25,0.030504769,82.74441795,1687,25,67.48
E01003182,25,0.013719981,82.74441795,2170,25,86.8
E01003183,20,0.013169418,76.80468242,1318,20,65.9
E01003184,14,0.025280295,66.44266204,848,14,60.57142857
E01003185,26,0.030097365,83.75243876,2909,26,111.8846154
E01003186,39,0.018709702,92.38022979,3297,39,84.53846154
E01003187,24,0.016858431,81.70388034,1769,24,73.70833333
E01003188,15,0.018352171,68.45870366,1123,15,74.86666667
E01003189,6,0.003181944,42.02254498,269,6,44.83333333
E01003190,9,0.002741019,53.68523737,277,9,30.77777778
E01003191,7,0.003502224,46.41231303,234,7,33.42857143
E01003192,11,0.001080009,59.4623889,503,11,45.72727273
E01003193,10,0.002884463,56.6442662,605,10,60.5
E01003194,7,0.002101963,46.41231303,334,7,47.71428571
E01003195,5,0.002550032,36.86321266,264,5,52.8
E01003196,5,0.001870313,36.86321266,175,5,35
E01003197,2,0.000946016,14.74094949,60,2,30
E01003198,11,0.006526253,59.4623889,697,11,63.36363636
E01003199,16,0.005053201,70.35551702,1076,16,67.25
E01003200,13,0.001739817,64.28571429,1338,13,102.9230769
E01003201,11,0.007023772,59.4623889,578,11,52.54545455
E01003202,14,0.006148171,66.44266204,8270,14,590.7142857
E01003203,13,0.008986838,64.28571429,1217,13,93.61538462
E01003204,8,0.003131839,50.2276176,2771,8,346.375
E01003205,16,0.017968665,70.35551702,1325,16,82.8125
E01003206,14,0.006757898,66.44266204,1359,14,97.07142857
E01003207,26,0.021446837,83.75243876,3448,26,132.6153846
E01003209,23,0.018299135,80.52243659,1389,23,60.39130435
E01003210,13,0.006770269,64.28571429,973,13,74.84615385
E01003211,18,0.008904235,73.70474745,1145,18,63.61111111
E01003212,34,0.015210554,90.13657056,2333,34,68.61764706
E01003213,16,0.007355679,70.35551702,1418,16,88.625
E01003214,21,0.013332318,78.01864297,1476,21,70.28571429
E01003215,26,0.012365937,83.75243876,6969,26,268.0384615
E01003216,9,0.004207102,53.68523737,650,9,72.22222222
E01003217,6,0.003719685,42.02254498,330,6,55
E01003218,2,0.001417897,14.74094949,93,2,46.5
E01003219,1,0.000476733,5.007587253,20,1,20
E01003220,9,0.004961138,53.68523737,272,9,30.22222222
E01003221,10,0.003023194,56.6442662,343,10,34.3
E01003222,13,0.007100566,64.28571429,573,13,44.07692308
E01003223,11,0.003706437,59.4623889,1119,11,101.7272727
E01003224,5,0.003289517,36.86321266,264,5,52.8
E01003225,8,0.003766585,50.2276176,663,8,82.875
E01003226,12,0.006820468,62.02037719,728,12,60.66666667
E01003227,13,0.005303655,64.28571429,840,13,64.61538462
E01003228,17,0.011819509,72.01387383,1067,17,62.76470588
E01003229,15,0.007090656,68.45870366,1061,15,70.73333333
E01003230,15,0.007030668,68.45870366,1353,15,90.2
E01003231,21,0.012029834,78.01864297,1409,21,67.0952381
E01003232,10,0.004898767,56.6442662,796,10,79.6
E01003233,13,0.009226074,64.28571429,917,13,70.53846154
E01003235,9,0.001836465,53.68523737,633,9,70.33333333
E01003236,8,0.004480362,50.2276176,355,8,44.375
E01003237,2,0.000751755,14.74094949,173,2,86.5
E01003238,1,0.000795874,5.007587253,40,1,40
E01003239,2,0.000918831,14.74094949,107,2,53.5
E01003240,1,0.000461072,5.007587253,102,1,102
E01003241,1,0.00035398,5.007587253,39,1,39
E01003243,1,0.000418829,5.007587253,35,1,35
E01003244,4,0.006094263,30.65250379,229,4,57.25
E01003245,14,0.012844862,66.44266204,980,14,70
E01003246,13,0.005441949,64.28571429,1091,13,83.92307692
E01003247,30,0.015246614,87.70864947,1865,30,62.16666667
E01003248,15,0.005835509,68.45870366,800,15,53.33333333
E01003249,19,0.016292231,75.42813787,1314,19,69.15789474
E01003251,7,0.003097003,46.41231303,367,7,52.42857143
E01003252,7,0.009642325,46.41231303,301,7,43
E01003253,19,0.013057791,75.42813787,1802,19,94.84210526
E01003254,14,0.004371243,66.44266204,1883,14,134.5
E01003255,15,0.00816731,68.45870366,1211,15,80.73333333
E01003256,12,0.005388512,62.02037719,867,12,72.25
E01003257,4,0.001832609,30.65250379,450,4,112.5
E01003258,3,0.002460368,23.30370692,170,3,56.66666667
E01003259,5,0.002400108,36.86321266,283,5,56.6
E01003260,15,0.007106007,68.45870366,1235,15,82.33333333
E01003261,12,0.006596234,62.02037719,1103,12,91.91666667
E01003262,7,0.00435795,46.41231303,470,7,67.14285714
E01003263,6,0.001695964,42.02254498,415,6,69.16666667
E01003264,6,0.002672368,42.02254498,251,6,41.83333333
E01003265,6,0.002579968,42.02254498,333,6,55.5
E01003266,3,0.00176014,23.30370692,100,3,33.33333333
E01003267,5,0.001511954,36.86321266,210,5,42
E01003268,7,0.002367432,46.41231303,226,7,32.28571429
E01003269,2,0.000963229,14.74094949,75,2,37.5
E01003270,7,0.002502932,46.41231303,424,7,60.57142857
E01003271,4,0.001333658,30.65250379,407,4,101.75
E01003272,22,0.014645967,79.31931498,1127,22,51.22727273
E01003273,13,0.007094443,64.28571429,939,13,72.23076923
E01003274,13,0.008742846,64.28571429,1066,13,82
E01003275,6,0.003082741,42.02254498,611,6,101.8333333
E01003276,12,0.002597048,62.02037719,1907,12,158.9166667
E01003277,14,0.010368911,66.44266204,806,14,57.57142857
E01003278,20,0.013508037,76.80468242,2404,20,120.2
E01003279,7,0.003871424,46.41231303,567,7,81
E01003280,4,0.00196681,30.65250379,200,4,50
E01003281,6,0.001704826,42.02254498,477,6,79.5
E01003282,14,0.006425998,66.44266204,5640,14,402.8571429
E01003283,7,0.003036007,46.41231303,448,7,64
E01003284,11,0.0069363,59.4623889,797,11,72.45454545
E01003285,13,0.00593266,64.28571429,751,13,57.76923077
E01003286,4,0.002106316,30.65250379,170,4,42.5
E01003287,6,0.002446483,42.02254498,331,6,55.16666667
E01003288,17,0.00992353,72.01387383,1240,17,72.94117647
E01003290,14,0.009696768,66.44266204,996,14,71.14285714
E01003291,2,0.000718311,14.74094949,150,2,75
E01003292,10,0.007607166,56.6442662,734,10,73.4
E01003293,9,0.008013819,53.68523737,1091,9,121.2222222
E01003295,14,0.007657847,66.44266204,2286,14,163.2857143
E01003297,9,0.002403885,53.68523737,567,9,63
E01003298,4,0.002908668,30.65250379,182,4,45.5
E01003299,22,0.014436264,79.31931498,1619,22,73.59090909
E01003300,10,0.008640279,56.6442662,8655,10,865.5
E01003301,25,0.011553801,82.74441795,1505,25,60.2
E01003302,19,0.015326041,75.42813787,927,19,48.78947368
E01003303,24,0.010622242,81.70388034,7426,24,309.4166667
E01003304,32,0.018648236,89.04183828,1829,32,57.15625
E01003305,17,0.015064378,72.01387383,1077,17,63.35294118
E01003307,1,0.000691319,5.007587253,29,1,29
E01003308,12,0.007489655,62.02037719,796,12,66.33333333
E01003309,13,0.008114502,64.28571429,611,13,47
E01003310,11,0.006965596,59.4623889,1090,11,99.09090909
E01003311,6,0.003197357,42.02254498,188,6,31.33333333
E01003312,4,0.002010697,30.65250379,205,4,51.25
E01003313,8,0.003416657,50.2276176,324,8,40.5
E01003314,11,0.007269267,59.4623889,914,11,83.09090909
E01003315,8,0.005474503,50.2276176,636,8,79.5
E01003316,6,0.004133883,42.02254498,300,6,50
E01003318,11,0.003150743,59.4623889,1755,11,159.5454545
E01003319,8,0.005982069,50.2276176,338,8,42.25
E01003320,9,0.004907012,53.68523737,810,9,90
E01003321,12,0.007306203,62.02037719,603,12,50.25
E01003322,8,0.005347915,50.2276176,360,8,45
E01003323,11,0.006373339,59.4623889,547,11,49.72727273
E01003324,4,0.004270352,30.65250379,194,4,48.5
E01003325,7,0.005215707,46.41231303,415,7,59.28571429
E01003326,6,0.004341346,42.02254498,376,6,62.66666667
E01003327,9,0.004382548,53.68523737,468,9,52
E01003328,12,0.006247462,62.02037719,982,12,81.83333333
E01003329,8,0.004550496,50.2276176,347,8,43.375
E01003330,3,0.001147385,23.30370692,243,3,81
E01003331,9,0.00578942,53.68523737,534,9,59.33333333
E01003332,11,0.005443039,59.4623889,721,11,65.54545455
E01003333,10,0.008148697,56.6442662,545,10,54.5
E01003334,12,0.007061939,62.02037719,646,12,53.83333333
E01003335,4,0.003409856,30.65250379,564,4,141
E01003336,4,0.003129572,30.65250379,538,4,134.5
E01003337,4,0.003062365,30.65250379,333,4,83.25
E01003338,17,0.01218804,72.01387383,1237,17,72.76470588
E01003339,22,0.01470431,79.31931498,1252,22,56.90909091
E01003340,17,0.009570402,72.01387383,1642,17,96.58823529
E01003341,15,0.008364468,68.45870366,1298,15,86.53333333
E01003342,14,0.00832486,66.44266204,1251,14,89.35714286
E01003343,23,0.017847582,80.52243659,1451,23,63.08695652
E01003344,26,0.014038801,83.75243876,1753,26,67.42307692
E01003345,20,0.012848764,76.80468242,1662,20,83.1
E01003346,6,0.001735132,42.02254498,211,6,35.16666667
E01003347,2,0.001397712,14.74094949,70,2,35
E01003348,7,0.002158355,46.41231303,394,7,56.28571429
E01003349,0,0,0,0,0,0
E01003350,1,0.000412422,5.007587253,40,1,40
E01003351,11,0.006041831,59.4623889,973,11,88.45454545
E01003352,4,0.001801339,30.65250379,166,4,41.5
E01003353,3,0.001170873,23.30370692,72,3,24
E01003354,12,0.003292841,62.02037719,737,12,61.41666667
E01003355,13,0.009093516,64.28571429,1077,13,82.84615385
E01003356,10,0.002211548,56.6442662,1292,10,129.2
E01003357,15,0.004524327,68.45870366,1426,15,95.06666667
E01003358,26,0.016852804,83.75243876,3122,26,120.0769231
E01003359,15,0.008919493,68.45870366,1373,15,91.53333333
E01003360,18,0.012732906,73.70474745,1552,18,86.22222222
E01003361,8,0.003785567,50.2276176,311,8,38.875
E01003362,3,0.00070746,23.30370692,114,3,38
E01003363,2,0.000433256,14.74094949,75,2,37.5
E01003364,8,0.003632434,50.2276176,631,8,78.875
E01003365,10,0.002984986,56.6442662,911,10,91.1
E01003366,8,0.001411906,50.2276176,1056,8,132
E01003368,7,0.004566568,46.41231303,377,7,53.85714286
E01003369,14,0.015109718,66.44266204,926,14,66.14285714
E01003370,23,0.014939721,80.52243659,2085,23,90.65217391
E01003371,9,0.007222071,53.68523737,642,9,71.33333333
E01003372,4,0.003125317,30.65250379,264,4,66
E01003373,3,0.001782881,23.30370692,250,3,83.33333333
E01003374,8,0.002378637,50.2276176,409,8,51.125
E01003375,4,0.000219989,30.65250379,134,4,33.5
E01003376,3,0.001515366,23.30370692,239,3,79.66666667
E01003377,1,0.000896684,5.007587253,31,1,31
E01003378,2,0.00089046,14.74094949,108,2,54
E01003379,5,0.003725755,36.86321266,186,5,37.2
E01003380,15,0.006504178,68.45870366,2502,15,166.8
E01003381,12,0.007541526,62.02037719,839,12,69.91666667
E01003382,9,0.005565415,53.68523737,908,9,100.8888889
E01003383,33,0.013143588,89.58378496,4803,33,145.5454545
E01003384,15,0.010060025,68.45870366,1446,15,96.4
E01003385,13,0.00648667,64.28571429,2163,13,166.3846154
E01003386,3,0.001871689,23.30370692,185,3,61.66666667
E01003387,6,0.00258069,42.02254498,302,6,50.33333333
E01003388,2,0.001371159,14.74094949,159,2,79.5
E01003389,6,0.003252262,42.02254498,417,6,69.5
E01003390,0,0,0,0,0,0
E01003391,1,0.001147411,5.007587253,35,1,35
E01003392,12,0.0049253,62.02037719,516,12,43
E01003393,4,0.005271203,30.65250379,231,4,57.75
E01003394,11,0.006968509,59.4623889,598,11,54.36363636
E01003395,6,0.002771772,42.02254498,342,6,57
E01003396,5,0.005087226,36.86321266,736,5,147.2
E01003397,7,0.005490024,46.41231303,466,7,66.57142857
E01003398,10,0.004782012,56.6442662,878,10,87.8
E01003399,10,0.007705882,56.6442662,1113,10,111.3
E01003400,15,0.00843341,68.45870366,2620,15,174.6666667
E01003401,19,0.010620636,75.42813787,2364,19,124.4210526
E01003402,16,0.00692341,70.35551702,2236,16,139.75
E01003403,8,0.003210041,50.2276176,2077,8,259.625
E01003404,19,0.008871333,75.42813787,2036,19,107.1578947
E01003405,4,0.001435931,30.65250379,430,4,107.5
E01003406,5,0.002643698,36.86321266,310,5,62
E01003407,7,0.003546117,46.41231303,383,7,54.71428571
E01003408,6,0.00369916,42.02254498,318,6,53
E01003409,6,0.002636922,42.02254498,222,6,37
E01003410,8,0.006325911,50.2276176,323,8,40.375
E01003411,8,0.003783705,50.2276176,461,8,57.625
E01003412,7,0.003351078,46.41231303,238,7,34
E01003413,8,0.002661406,50.2276176,377,8,47.125
E01003414,1,0.000443215,5.007587253,110,1,110
E01003415,9,0.004148899,53.68523737,391,9,43.44444444
E01003416,3,0.000936067,23.30370692,77,3,25.66666667
E01003417,2,0.000673857,14.74094949,58,2,29
E01003418,1,0.000655729,5.007587253,40,1,40
E01003419,1,0.000164991,5.007587253,35,1,35
E01003420,1,0.000519119,5.007587253,140,1,140
E01003421,6,0.00221323,42.02254498,495,6,82.5
E01003422,4,0.001379049,30.65250379,340,4,85
E01003423,5,0.002455132,36.86321266,688,5,137.6
E01003424,8,0.002675433,50.2276176,513,8,64.125
E01003425,4,0.001463915,30.65250379,331,4,82.75
E01003426,6,0.001518046,42.02254498,352,6,58.66666667
E01003427,10,0.002898273,56.6442662,482,10,48.2
E01003428,8,0.002640194,50.2276176,594,8,74.25
E01003429,1,0.000682347,5.007587253,25,1,25
E01003430,0,0,0,0,0,0
E01003431,4,0.003124073,30.65250379,171,4,42.75
E01003432,2,0.000404074,14.74094949,70,2,35
E01003433,2,0.000732048,14.74094949,235,2,117.5
E01003434,2,0.0011012,14.74094949,60,2,30
E01003435,3,0.000368544,23.30370692,112,3,37.33333333
E01003436,9,0.004186047,53.68523737,671,9,74.55555556
E01003437,6,0.001541101,42.02254498,382,6,63.66666667
E01003438,2,0.001036286,14.74094949,119,2,59.5
E01003439,4,0.00108414,30.65250379,630,4,157.5
E01003440,9,0.001985891,53.68523737,518,9,57.55555556
E01003441,3,0.001377265,23.30370692,217,3,72.33333333
E01003442,13,0.005099599,64.28571429,2135,13,164.2307692
E01003443,5,0.002278496,36.86321266,1182,5,236.4
E01003444,8,0.003018913,50.2276176,862,8,107.75
E01003445,3,0.000624012,23.30370692,159,3,53
E01003446,13,0.005474445,64.28571429,1292,13,99.38461538
E01003447,14,0.003521171,66.44266204,497,14,35.5
E01003448,4,0.002008425,30.65250379,7184,4,1796
E01003449,3,0.000986735,23.30370692,189,3,63
E01003450,2,0.000877589,14.74094949,81,2,40.5
E01003451,3,0.000521646,23.30370692,149,3,49.66666667
E01003452,2,0.000596639,14.74094949,158,2,79
E01003453,4,0.001984806,30.65250379,280,4,70
E01003454,9,0.005793444,53.68523737,1081,9,120.1111111
E01003455,16,0.007461399,70.35551702,998,16,62.375
E01003456,24,0.01007062,81.70388034,2242,24,93.41666667
E01003457,9,0.00635984,53.68523737,1098,9,122
E01003458,10,0.007362415,56.6442662,1549,10,154.9
E01003459,13,0.006894028,64.28571429,1094,13,84.15384615
E01003460,15,0.000421318,68.45870366,2817,15,187.8
E01003461,25,0.009158147,82.74441795,6984,25,279.36
E01003462,14,0.003184061,66.44266204,3504,14,250.2857143
E01003463,5,0.000922159,36.86321266,793,5,158.6
E01003464,21,0.002657427,78.01864297,4913,21,233.952381
E01003465,17,0.002760542,72.01387383,2497,17,146.8823529
E01003466,6,0.002543354,42.02254498,1270,6,211.6666667
E01003467,7,0.001776794,46.41231303,436,7,62.28571429
E01003468,2,0.000425339,14.74094949,43,2,21.5
