LSOA21CD,park_pct
E01001312,0.059697077
E01001316,0.07170258
E01001317,0.073246445
E01001318,0.103938579
E01001320,0.51119965
E01001322,0.118377424
E01001323,0.274273084
E01001324,0.484441073
E01001325,0.031976725
E01001326,0.111770136
E01001327,0.131552234
E01001329,0.013358359
E01001331,0.131941447
E01001333,0.015741696
E01001334,0.07352636
E01001336,0.101774445
E01001337,0.453043542
E01001339,0.169785186
E01001345,0.019133755
E01001347,0.164308314
E01001349,0.310274903
E01001350,2.78984E-07
E01001355,0.001046974
E01001358,0.04627872
E01001361,0.240009729
E01001367,0.040912546
E01001369,0.000955466
E01001370,0.003892905
E01001371,0.005704769
E01001375,0.001594135
E01001381,0.013065649
E01001394,0.01223433
E01001397,0.057379221
E01001399,0.120476881
E01001402,0.028272332
E01001403,0.06962407
E01001404,0.023575501
E01001409,0.003651883
E01001411,0.061624106
E01001412,0.1403534
E01001413,0.284929456
E01001414,0.365488919
E01001416,0.194188439
E01001417,0.438077023
E01001418,0.328569655
E01001420,0.020661674
E01001422,0.257253236
E01001423,0.024700247
E01001425,0.326219209
E01001430,0.040594016
E01001436,0.020640201
E01001437,0.07927274
E01001439,0.000836425
E01001441,0.426955305
E01001444,0.049306521
E01001445,0.183574105
E01001448,0.105665959
E01001449,0.204751094
E01001450,0.044523066
E01001454,0.084232346
E01001459,0.165405693
E01001461,0.003392197
E01001464,0.035067358
E01001468,0.161536741
E01001470,0.189155556
E01001473,0.184030106
E01001478,0.483185974
E01001479,0.103660096
E01001480,0.16027664
E01001488,4.27155E-05
E01001497,0.288547123
E01001498,0.012192681
E01001501,0.050589633
E01001502,0.002300017
E01001504,0.013907014
E01001508,0.015089027
E01001511,0.00140238
E01001516,0.035729347
E01001520,0.306830782
E01001521,0.242213476
E01001522,0.024211894
E01001524,0.194893309
E01001525,0.006099021
E01001529,0.020166963
E01001530,0.023635895
E01001533,0.115363838
E01001534,0.257459583
E01001535,0.267549391
E01001536,0.063261586
E01001539,0.00609519
E01001540,0.099045
E01001541,0.052732542
E01001542,0.040780994
E01001543,0.184538574
E01001545,0.166857341
E01001546,0.000563213
E01001550,0.063601651
E01001551,0.112223894
E01001556,0.042020411
E01001559,0.009506524
E01001560,0.103562411
E01001564,0.105025052
E01001567,0.0551947
E01001569,0.036396932
E01001570,0.196466217
E01001573,0.0302665
E01001574,0.670383512
E01001576,0.303557603
E01001577,0.0937498
E01001578,0.038247934
E01001579,0.142842642
E01001580,0.181376248
E01001581,0.096005188
E01001582,0.114749709
E01001583,0.050217368
E01001586,0.075189668
E01001587,0.180015824
E01001588,0.362924692
E01001589,0.533257182
E01001592,0.00306529
E01001593,0.026684367
E01001595,0.348199343
E01001598,0.186371848
E01001600,0.037729747
E01001603,0.03309279
E01001604,0.028871238
E01001606,0.032357148
E01001607,0.005247909
E01001608,0.364510221
E01001610,0.097406433
E01001613,0.229300406
E01001617,0.075514954
E01001618,0.020097569
E01001620,0.040255195
E01001621,0.13141032
E01001623,0.125939389
E01001624,0.025530703
E01001625,0.070451464
E01001629,0.157967213
E01001633,0.214555993
E01001634,0.058003253
E01001636,0.08110269
E01001637,0.311598461
E01001638,0.053601917
E01001645,0.039434648
E01001647,0.146841497
E01001648,0.182442527
E01001649,0.025106651
E01001650,0.129132525
E01001653,0.101998366
E01001654,0.367053954
E01001655,0.104484298
E01001656,0.090682353
E01001657,0.045572976
E01001659,0.064520813
E01001661,0.256736166
E01001669,0.409616071
E01001671,0.152243529
E01001672,0.026965234
E01001675,0.14391123
E01001677,0.370381768
E01001678,0.055203128
E01001679,0.078671244
E01001681,0.237346812
E01001683,0.009995414
E01001684,0.405725142
E01001685,0.064079321
E01001686,0.005146685
E01001687,0.025091991
E01001688,0.118270886
E01001690,0.037473777
E01001692,0.000109475
E01001693,0.065418044
E01001694,0.305721206
E01001695,0.019294007
E01001696,0.008000675
E01001697,0.000336845
E01001698,0.024675143
E01001699,0.138338844
E01001701,0.453626849
E01001705,0.002503868
E01001712,0.187325128
E01001723,0.004848144
E01001724,0.025724324
E01001730,0.019419659
E01001735,0.009063274
E01001736,0.127255559
E01001742,0.013201827
E01001745,0.104167494
E01001746,0.326293741
E01001755,0.012454702
E01001759,0.015997191
E01001764,0.006286948
E01001765,0.114159194
E01001769,0.022537117
E01001772,0.063279045
E01001773,0.001464992
E01001787,0.46447917
E01001788,0.392342305
E01001791,0.110472597
E01001798,0.076202374
E01001799,0.049085403
E01001801,0.404145083
E01001803,0.355129724
E01001808,0.012283163
E01001811,0.243367745
E01001812,0.298095701
E01001813,0.012730666
E01001814,0.024872068
E01001819,0.007151747
E01001820,0.034166014
E01001826,0.125800524
E01001827,0.196704514
E01001828,0.034739286
E01001834,0.009004719
E01001835,1.80931E-06
E01001839,0.035492685
E01001840,0.002959451
E01001842,0.009731849
E01001846,0.672275699
E01001847,0.487665797
E01001848,0.372948005
E01001850,0.022874827
E01001851,0.018798601
E01001856,0.057406019
E01001858,0.066004793
E01001859,0.133651864
E01001861,0.039201558
E01001862,0.02728246
E01001863,0.08370275
E01001868,0.029408258
E01001869,0.132577639
E01001876,0.523807535
E01001878,0.14470749
E01001886,0.009754355
E01001887,0.020898305
E01001891,0.024641609
E01001892,0.03002371
E01001895,0.017109159
E01001897,0.002977025
E01001900,0.037665108
E01001903,0.006793824
E01001913,0.258731605
E01001916,0.162362221
E01001919,0.009669314
E01001922,0.196090263
E01001926,0.212060458
E01001930,0.537015727
E01001932,0.039711824
E01001934,0.081189386
E01001937,0.30263223
E01001944,0.094702305
E01001950,0.015031289
E01001952,0.000743704
E01001955,0.146754408
E01001957,0.223571225
E01001958,0.004031088
E01001959,0.055175085
E01001960,0.00667571
E01001961,0.080973765
E01001964,0.686501633
E01001968,0.013085965
E01001970,0.029477961
E01001971,0.179901979
E01001972,0.244919513
E01001973,0.108462491
E01001981,0.0030433
E01001988,0.110693321
E01001989,0.004388339
E01001992,0.248387432
E01001995,0.35014133
E01001998,0.125236816
E01001999,0.003467967
E01002000,0.01501855
E01002006,0.017038048
E01002009,0.084387072
E01002010,0.027725512
E01002013,0.065024533
E01002015,0.029164089
E01002018,0.010894372
E01002025,0.411140757
E01002030,0.035808816
E01002033,0.005426205
E01002036,0.035754371
E01002041,0.038033836
E01002042,0.071209028
E01002043,0.332577798
E01002045,0.009648562
E01002048,0.052849948
E01002049,0.090183547
E01002050,0.111215346
E01002053,0.11749277
E01002057,0.013804919
E01002058,0.054282043
E01002059,0.154669564
E01002060,0.071288103
E01002062,0.367461152
E01002065,0.347321984
E01002071,0.042473448
E01002072,0.011874242
E01002075,0.51501462
E01002076,0.039461144
E01002077,0.166882207
E01002078,0.810144346
E01002081,0.08175161
E01002082,0.16891956
E01002083,0.037412252
E01002086,0.152874152
E01002087,0.013122891
E01002091,0.00597268
E01002094,0.061883463
E01002095,0.26951211
E01002099,0.158636539
E01002102,0.348444244
E01002103,0.081842931
E01002104,0.092964329
E01002107,0.20659468
E01002109,0.045320018
E01002112,0.226882246
E01002113,0.383351528
E01002115,0.298939053
E01002120,0.366692514
E01002121,0.104732674
E01002129,0.262096078
E01002132,0.050094401
E01002133,0.172265812
E01002134,0.204573963
E01002135,0.027705424
E01002136,0.004076668
E01002139,0.032520785
E01002140,0.206664234
E01002144,0.250986798
E01002145,0.01585549
E01002146,0.076831041
E01002148,0.063739893
E01002151,0.017245839
E01002153,0.024052095
E01002155,0.001291383
E01002158,0.162661444
E01002164,0.205174033
E01002165,0.028972704
E01002166,0.008577846
E01002168,0.011856613
E01002169,0.246899605
E01002172,0.420148692
E01002177,0.012476661
E01002178,0.066641038
E01002190,0.156734987
E01002191,0.25189129
E01002193,0.144863684
E01002194,0.034571533
E01002200,0.00314269
E01002204,0.001094499
E01002207,0.00665224
E01002209,0.016460833
E01002212,0.054998927
E01002215,0.023319006
E01002216,0.285619018
E01002218,0.165323839
E01002219,0.077472809
E01002221,0.017537441
E01002225,0.579793091
E01002226,0.047577063
E01002228,0.020961633
E01002229,0.05593104
E01002240,0.041641285
E01002241,0.002238863
E01002245,0.01099507
E01002246,0.093194751
E01002250,0.11788868
E01002254,0.069529456
E01002255,0.097664831
E01002259,0.47006736
E01002263,1.233435007
E01002264,0.193633896
E01002265,1.053338021
E01002266,0.046512283
E01002267,0.10025432
E01002268,0.100888476
E01002271,0.004396299
E01002273,0.202274589
E01002274,0.013600159
E01002276,0.313641068
E01002277,0.498228678
E01002278,0.329741952
E01002279,0.205769849
E01002282,0.329234178
E01002283,0.013105965
E01002284,0.010492063
E01002286,0.015342047
E01002287,0.009409813
E01002290,0.08774588
E01002292,0.510409564
E01002294,0.502679206
E01002298,0.133101353
E01002299,0.055211176
E01002302,0.058113455
E01002303,0.04629743
E01002304,0.791683387
E01002305,0.114495476
E01002306,0.051323444
E01002307,0.005514519
E01002311,0.245468489
E01002312,0.186998708
E01002313,0.283437131
E01002314,0.002179665
E01002315,2.34306E-05
E01002316,0.018767885
E01002318,0.04614097
E01002319,0.044731482
E01002320,0.000155083
E01002321,0.346875787
E01002323,0.0087933
E01002325,0.055337538
E01002326,0.039750149
E01002332,0.130104599
E01002333,0.102757579
E01002336,0.035249857
E01002338,0.037833935
E01002339,0.164017789
E01002340,0.002509028
E01002343,0.098046137
E01002344,0.01466618
E01002347,0.122404944
E01002351,0.089978053
E01002352,0.108864375
E01002354,0.112664869
E01002359,0.114654722
E01002360,0.150894899
E01002361,0.071261252
E01002365,0.092175239
E01002366,0.051866382
E01002370,0.185680769
E01002372,0.166769994
E01002373,0.036895558
E01002377,0.024303079
E01002378,0.021092428
E01002379,0.021535341
E01002382,0.049683683
E01002387,0.195606616
E01002388,0.014368262
E01002389,0.299718375
E01002391,0.065667382
E01002392,0.855534015
E01002393,0.004705533
E01002395,0.236281101
E01002396,0.286706924
E01002400,0.660964645
E01002401,0.074885734
E01002402,0.044614546
E01002403,4.01851E-07
E01002405,0.521467879
E01002410,0.015349883
E01002411,0.383048894
E01002412,0.015760121
E01002413,0.161759129
E01002414,0.187845972
E01002416,0.006068292
E01002418,0.230347421
E01002419,0.010979942
E01002421,0.097297419
E01002423,0.082702229
E01002424,0.704032976
E01002425,0.162096183
E01002426,0.041094824
E01002428,0.508727693
E01002429,0.032482624
E01002430,0.537707961
E01002431,0.029663314
E01002433,0.122390322
E01002435,0.087603751
E01002438,0.277113166
E01002439,0.094985718
E01002440,0.136927726
E01002441,0.2097729
E01002445,0.058784185
E01002446,0.109165087
E01002448,0.011751986
E01002450,0.153649371
E01002453,0.19244572
E01002454,0.200945121
E01002455,0.027342639
E01002459,0.201307843
E01002461,0.490312121
E01002463,0.142612176
E01002464,0.03238435
E01002465,0.215273641
E01002467,0.013368383
E01002468,0.045691012
E01002471,0.012146948
E01002472,0.036219123
E01002475,0.125631335
E01002476,0.10724964
E01002477,0.021909958
E01002478,0.006370977
E01002479,0.723143546
E01002480,0.101740408
E01002481,0.049519496
E01002482,0.058715162
E01002484,0.276492069
E01002485,0.002105148
E01002486,0.052519911
E01002490,0.007251352
E01002491,0.075848215
E01002493,0.014237586
E01002498,0.198261822
E01002499,0.234688447
E01002501,0.001417174
E01002507,0.389011012
E01002512,0.12243742
E01002516,0.041953778
E01002518,0.083077217
E01002519,0.351207169
E01002520,0.008001149
E01002521,0.068293524
E01002525,0.308862967
E01002527,0.563423912
E01002528,0.035842533
E01002529,0.040963784
E01002530,0.17990833
E01002531,0.005244011
E01002533,0.715427047
E01002537,0.025596626
E01002539,0.016046521
E01002540,0.081305586
E01002543,0.223060574
E01002544,0.649607077
E01002548,0.563275649
E01002549,0.307586787
E01002551,0.089783254
E01002552,0.007558006
E01002553,0.214760289
E01002555,0.106238376
E01002559,0.36057307
E01002560,0.113466632
E01002561,0.534566665
E01002567,0.078867159
E01002573,0.008747197
E01002576,0.005033954
E01002578,0.337807356
E01002580,0.009931966
E01002581,0.035226477
E01002582,0.018985052
E01002583,0.156727184
E01002586,0.244779504
E01002589,0.112337253
E01002590,0.258817804
E01002591,0.222485356
E01002594,0.186808244
E01002596,0.401338115
E01002601,0.304626258
E01002603,0.025313873
E01002604,0.513130207
E01002606,0.015017191
E01002608,0.059160646
E01002611,0.869837342
E01002618,0.001508248
E01002619,0.072410611
E01002620,0.261255499
E01002621,0.296874243
E01002623,0.001953447
E01002624,0.004581823
E01002625,0.012584685
E01002626,0.054383928
E01002627,0.03820555
E01002628,0.064899323
E01002630,0.005915141
E01002631,0.005734675
E01002632,0.082050841
E01002633,0.039997554
E01002638,0.030618268
E01002639,0.020430709
E01002640,0.041707013
E01002643,0.170504431
E01002645,0.196018174
E01002652,0.002454624
E01002655,0.026292872
E01002660,0.029870391
E01002663,0.002285126
E01002667,0.336439975
E01002668,0.078757295
E01002670,0.130144579
E01002671,0.068722408
E01002672,0.08566578
E01002675,0.009008352
E01002676,0.08287683
E01002679,0.009175736
E01002680,0.067105053
E01002681,0.019299572
E01002682,0.473845603
E01002690,0.041863022
E01002697,0.103959393
E01002709,0.008156351
E01002713,0.005941491
E01002714,0.156335152
E01002716,0.042111197
E01002717,0.157014911
E01002730,0.079521727
E01002736,0.042304941
E01002737,0.096350857
E01002738,0.102131479
E01002745,0.069869126
E01002747,0.008093351
E01002749,0.016141215
E01002753,0.034831649
E01002754,0.029081775
E01002755,0.110982809
E01002759,0.147082853
E01002769,0.061689304
E01002777,0.032993925
E01002782,0.007314366
E01002784,0.03457174
E01002788,0.018383574
E01002791,0.044832635
E01002796,0.065010433
E01002797,0.079828602
E01002799,0.00591058
E01002801,0.009630759
E01002802,0.025543619
E01002804,0.0240379
E01002807,0.009320399
E01002808,0.055863201
E01002810,0.059871321
E01002814,0.009311764
E01002815,0.032244457
E01002817,0.015229036
E01002825,0.009229071
E01002828,0.008039201
E01002833,0.002649273
E01002835,0.008588167
E01002839,0.033503463
E01002840,0.042154155
E01002841,0.026771703
E01002843,0.16245241
E01002845,0.029658672
E01002847,0.005813615
E01002855,0.01285504
E01002856,0.039196244
E01002858,0.058609208
E01002861,0.019273871
E01002863,0.018135112
E01002867,0.000479182
E01002868,0.795984684
E01002870,0.120819842
E01002873,1.13433E-07
E01002877,0.038063478
E01002881,0.08814688
E01002882,0.24731497
E01002885,0.00799821
E01002886,0.00451088
E01002896,0.000522792
E01002899,0.009394403
E01002902,0.020125977
E01002905,0.008474204
E01002906,0.096418294
E01002911,0.04070566
E01002912,0.004433868
E01002913,0.074105087
E01002914,0.085193484
E01002916,0.166942186
E01002917,0.001283142
E01002918,0.225251682
E01002919,0.149110152
E01002920,0.463881151
E01002922,0.001064658
E01002925,0.317980052
E01002931,0.185030857
E01002933,0.009075453
E01002934,0.052124501
E01002938,0.048881324
E01002939,0.071233175
E01002941,0.027803124
E01002942,0.104360734
E01002943,0.028214063
E01002947,0.008479908
E01002948,0.260916664
E01002949,0.002128006
E01002950,0.174716508
E01002952,0.081684085
E01002956,0.051231441
E01002957,0.035084211
E01002959,0.000332265
E01002961,0.010692336
E01002962,0.064487411
E01002964,0.025088328
E01002966,0.081845197
E01002967,0.006861125
E01002971,0.000106183
E01002972,0.00889763
E01002975,0.158785107
E01002976,0.161746068
E01002977,0.111740245
E01002979,0.085051912
E01002982,0.00222235
E01002983,0.107843283
E01002985,0.065255351
E01002990,0.050772501
E01002991,0.033895514
E01002995,0.066496156
E01002997,0.040850396
E01002999,0.187773144
E01003002,0.093532468
E01003004,0.011644189
E01003008,0.130272255
E01003009,0.492861527
E01003010,0.053759614
E01003015,0.10883343
E01003018,0.094175119
E01003023,0.204361772
E01003025,0.105686308
E01003027,0.007426374
E01003028,0.05699715
E01003029,0.006296611
E01003031,0.031055085
E01003032,0.09527025
E01003033,0.00233903
E01003037,0.000915103
E01003039,0.07287989
E01003041,0.076262236
E01003042,0.172443387
E01003045,0.136220902
E01003046,0.116993693
E01003051,0.115790365
E01003052,0.00757268
E01003060,0.164820891
E01003064,0.002092521
E01003066,0.035256847
E01003072,0.002277614
E01003073,0.042443738
E01003077,0.040307885
E01003078,0.312755262
E01003082,0.177912616
E01003086,0.153812903
E01003087,0.050246092
E01003089,0.367678259
E01003092,0.058456846
E01003100,0.10925596
E01003101,0.138959299
E01003102,0.062527586
E01003111,0.08494478
E01003116,0.034684851
E01003117,0.009944428
E01003119,0.016217112
E01003123,0.008262424
E01003124,0.001206465
E01003125,0.072376774
E01003126,0.012392932
E01003127,0.066581081
E01003130,0.056730624
E01003132,0.273437955
E01003134,0.121675857
E01003135,0.106432315
E01003140,0.001213192
E01003143,0.070419492
E01003145,0.041879362
E01003148,0.104315254
E01003149,0.392792036
E01003150,0.254559725
E01003151,0.083249239
E01003152,0.08278527
E01003153,0.166336705
E01003154,0.120909382
E01003155,0.11215909
E01003157,0.036619124
E01003158,0.180074849
E01003159,0.043540141
E01003160,0.218279644
E01003161,0.061202455
E01003162,0.012313315
E01003163,0.0226597
E01003165,0.079801054
E01003166,0.00045991
E01003168,0.17552666
E01003170,0.046565271
E01003171,0.113460615
E01003172,0.52010468
E01003173,0.015415183
E01003174,0.055373407
E01003178,0.011886309
E01003179,0.413207286
E01003180,0.117268436
E01003181,0.054991852
E01003182,0.149323276
E01003183,0.056939843
E01003184,0.487634464
E01003185,0.015291926
E01003186,0.102864925
E01003189,0.011568196
E01003190,0.128977558
E01003191,0.100506146
E01003192,1.277237078
E01003193,0.132326566
E01003194,0.197144525
E01003196,0.008536144
E01003197,0.059345045
E01003198,0.157740312
E01003199,0.08041932
E01003200,1.069831375
E01003203,0.104641912
E01003207,0.086279447
E01003209,0.032853041
E01003210,0.105052165
E01003211,0.049503342
E01003216,0.006646348
E01003219,0.061027802
E01003220,0.001399836
E01003223,0.02431328
E01003225,0.25144117
E01003227,0.30726937
E01003229,0.018080353
E01003230,0.039934357
E01003231,0.005303494
E01003236,0.027969589
E01003237,0.258043345
E01003238,0.010904539
E01003239,0.304261354
E01003240,0.184066193
E01003248,0.136838497
E01003252,0.131781873
E01003253,0.153581012
E01003263,0.116103393
E01003265,0.307902643
E01003267,0.241240654
E01003268,0.304861987
E01003271,0.255278235
E01003275,0.500642006
E01003276,0.243210933
E01003278,0.027391149
E01003280,0.068471959
E01003281,0.038989627
E01003286,0.023798238
E01003287,0.001078222
E01003290,0.001017406
E01003292,0.000475835
E01003300,0.186632807
E01003309,0.043081795
E01003310,0.018612381
E01003312,0.003129754
E01003321,0.052961522
E01003322,0.017763931
E01003326,0.004362336
E01003329,0.09260514
E01003331,0.001486574
E01003332,0.048984944
E01003333,0.201685342
E01003336,0.049111302
E01003339,0.000844455
E01003340,0.449807372
E01003341,0.181630977
E01003342,0.000438634
E01003344,0.23278318
E01003346,0.170468869
E01003347,0.016128394
E01003348,0.342386816
E01003349,0.022167762
E01003351,0.076756508
E01003352,0.002409968
E01003353,0.083208097
E01003354,0.069228298
E01003355,0.037231211
E01003356,0.149498727
E01003359,0.156907369
E01003360,0.003280247
E01003362,0.490909197
E01003363,0.246021428
E01003365,0.048901919
E01003366,0.120266327
E01003373,0.073350095
E01003375,0.484192813
E01003376,0.037463237
E01003379,0.046067715
E01003380,0.031043804
E01003385,0.181980471
E01003386,0.036202955
E01003387,0.043523913
E01003388,0.003597012
E01003389,0.294726215
E01003390,0.063348623
E01003392,0.165517874
E01003395,0.057223449
E01003396,0.001835288
E01003405,0.017137739
E01003407,0.167740038
E01003409,0.177809981
E01003412,0.1310963
E01003413,0.047300515
E01003414,0.001706814
E01003415,0.002058753
E01003418,0.016392212
E01003419,0.022937689
E01003421,0.04190551
E01003422,0.180018122
E01003423,0.108223126
E01003425,0.052146992
E01003426,0.464397008
E01003427,0.117539392
E01003428,0.054396348
E01003432,0.792075462
E01003433,0.110671182
E01003436,0.278215067
E01003438,0.224724319
E01003444,0.0985953
E01003449,0.090770463
E01003451,0.5276925
E01003452,0.232556344
E01003453,0.048009872
E01003454,0.035228991
E01003455,0.350415245
E01003458,0.109572615
E01003462,0.107220191
E01003465,0.026945897
E01003467,0.139435112
E01003469,0.027918752
E01003470,0.005052828
E01003479,0.780410944
E01003481,0.282191579
E01003483,0.249859596
E01003484,0.013611774
E01003485,0.110433708
E01003486,0.172979901
E01003487,0.135875864
E01003488,0.129775101
E01003495,0.025208886
E01003497,0.142921787
E01003498,0.194196038
E01003499,0.008604385
E01003500,0.097887593
E01003501,0.002390733
E01003502,0.026719376
E01003503,0.032831798
E01003508,0.018835117
E01003511,0.052092713
E01003512,0.000892281
E01003513,0.450414184
E01003514,0.331576305
E01003515,0.058542814
E01003516,0.01313891
E01003517,0.297958799
E01003518,0.725293942
E01003519,0.046717443
E01003520,0.003780504
E01003523,0.058608854
E01003524,0.000422544
E01003531,0.250224633
E01003533,0.006965557
E01003539,0.154660986
E01003542,0.002949316
E01003543,0.008602592
E01003545,0.186632251
E01003548,0.015724415
E01003549,0.045183096
E01003551,0.011965937
E01003552,0.094520113
E01003554,0.262673754
E01003555,0.000982054
E01003557,0.025693377
E01003563,0.073848432
E01003565,0.007854555
E01003568,3.68295E-05
E01003572,0.028496299
E01003575,0.008615101
E01003576,0.021897333
E01003578,0.040819161
E01003579,0.001652029
E01003581,0.001811758
E01003583,0.053407778
E01003586,0.000191274
E01003587,0.025793274
E01003591,0.004953678
E01003592,0.050531777
E01003593,0.063077483
E01003594,0.131458345
E01003596,0.038287441
E01003597,0.000980116
E01003599,0.001812092
E01003601,0.035680214
E01003603,0.02562726
E01003604,0.230420714
E01003608,0.047731628
E01003611,0.114839391
E01003615,0.034028418
E01003622,0.298669287
E01003623,0.029207218
E01003624,0.004493687
E01003631,0.076160873
E01003637,0.014520775
E01003638,0.039306522
E01003639,0.036157254
E01003640,0.126160408
E01003645,0.02939412
E01003646,0.011211999
E01003648,0.070198283
E01003657,0.346339668
E01003658,0.190544206
E01003665,0.130280752
E01003670,0.068679124
E01003671,0.042805258
E01003674,0.070119746
E01003675,0.081378975
E01003676,0.006159225
E01003677,0.036340148
E01003678,0.327835786
E01003679,0.00178055
E01003680,0.007856728
E01003682,0.000832647
E01003686,2.14354E-05
E01003691,0.019752068
E01003693,0.147089372
E01003698,0.047774362
E01003699,0.319018073
E01003700,0.179471088
E01003701,0.00137038
E01003704,0.042498943
E01003705,0.006417089
E01003707,0.072160652
E01003708,0.432249267
E01003711,0.172772593
E01003719,0.343520269
E01003720,0.336994891
E01003723,0.02123082
E01003725,0.060911101
E01003727,0.05591992
E01003731,0.474921594
E01003735,0.335889136
E01003739,0.035782123
E01003743,0.223783309
E01003744,0.401029309
E01003746,0.308848533
E01003750,0.178642545
E01003751,0.23187859
E01003752,0.001223265
E01003754,0.03092819
E01003756,0.009829193
E01003759,0.032330372
E01003760,0.008449952
E01003762,0.059979513
E01003765,0.175600281
E01003768,0.001360953
E01003770,0.007607893
E01003772,0.003937758
E01003773,0.052291599
E01003774,0.000142434
E01003775,0.065289469
E01003776,0.13968008
E01003778,0.186896874
E01003779,0.025064707
E01003780,0.014072745
E01003788,0.203985604
E01003793,0.33531647
E01003794,0.40746413
E01003795,0.637147952
E01003796,0.015626646
E01003800,0.335934166
E01003803,0.029517572
E01003805,0.769319163
E01003806,0.913084712
E01003809,0.144697851
E01003810,0.015092065
E01003818,0.648385553
E01003820,0.157731443
E01003822,0.130401986
E01003823,0.817244923
E01003825,0.075821548
E01003828,0.010819519
E01003830,0.057953975
E01003831,0.211457228
E01003833,0.072060998
E01003837,0.312039287
E01003838,0.099768013
E01003841,0.133009984
E01003842,0.06833783
E01003844,0.006161091
E01003845,0.672051486
E01003848,0.097077676
E01003851,0.135548455
E01003857,0.026383408
E01003863,0.004365919
E01003869,0.249371937
E01003875,0.516501077
E01003878,1.056864884
E01003883,0.063174803
E01003885,0.14150531
E01003890,0.000341725
E01003898,0.072573931
E01003901,0.435925593
E01003905,0.027925072
E01003907,0.003188808
E01003916,0.032775361
E01003919,0.011074234
E01003924,0.030964136
E01003926,0.009916348
E01003936,0.028290268
E01003938,0.036878661
E01003940,0.037553319
E01003941,0.013860103
E01003942,0.058734633
E01003943,0.02125744
E01003946,0.125038497
E01003947,0.20735666
E01003948,0.341755685
E01003951,0.204367389
E01003957,0.029845498
E01003958,0.136591414
E01003960,0.101894043
E01003963,0.04085352
E01003966,0.039417724
E01003969,0.44436773
E01003971,0.27542792
E01003973,0.178384108
E01003977,0.067447378
E01003980,0.007588387
E01003983,0.089795653
E01003986,0.049059335
E01003987,0.047163074
E01003989,0.057911392
E01003990,0.065415924
E01003991,0.01660077
E01003993,0.115351222
E01003994,0.057958748
E01003998,0.06532015
E01004000,0.108175427
E01004002,0.213358452
E01004004,0.016076265
E01004005,0.076882054
E01004006,0.044922779
E01004008,0.025476028
E01004012,0.046199026
E01004013,0.045083028
E01004014,0.095552544
E01004016,0.070449442
E01004017,0.233766632
E01004020,0.166935734
E01004024,0.055978434
E01004029,0.005785495
E01004030,0.039490516
E01004032,0.227797915
E01004033,0.012865521
E01004037,0.018939498
E01004038,0.003688656
E01004039,0.058970783
E01004040,0.089859959
E01004041,0.008395185
E01004043,0.001229033
E01004044,0.001376459
E01004047,0.124804771
E01004050,0.119147886
E01004051,0.013661863
E01004053,0.358818868
E01004055,0.412246605
E01004057,0.267881135
E01004064,0.11936361
E01004068,0.065298105
E01004070,0.049410147
E01004071,0.006708572
E01004073,0.020229048
E01004075,0.400007497
E01004076,0.137291722
E01004078,0.056853886
E01004080,0.000581635
E01004081,0.198631021
E01004083,0.559000539
E01004084,0.030973093
E01004085,0.398231749
E01004086,0.070881203
E01004087,0.081630022
E01004088,0.621533403
E01004089,0.017815385
E01004091,0.017207491
E01004093,0.028716438
E01004100,0.252203262
E01004101,0.028992971
E01004102,0.250239863
E01004104,0.099191126
E01004105,0.054927388
E01004106,0.153927188
E01004108,0.199999642
E01004111,0.372834461
E01004112,0.006631573
E01004116,0.071658798
E01004117,0.03070856
E01004120,0.133709224
E01004123,0.138022874
E01004124,0.230467215
E01004125,0.0635012
E01004126,0.034012475
E01004127,0.072014735
E01004130,0.067437068
E01004131,0.018254145
E01004136,0.013695854
E01004137,0.009167038
E01004143,0.001435174
E01004144,0.353541328
E01004146,0.080941085
E01004147,0.069807408
E01004148,0.014709246
E01004149,0.032088783
E01004152,0.033561526
E01004153,0.007818465
E01004155,0.003015334
E01004156,0.001696035
E01004161,0.183447506
E01004162,0.039310983
E01004165,0.16595428
E01004166,0.29114693
E01004167,0.04213475
E01004171,0.249288087
E01004172,0.029729301
E01004175,0.543245118
E01004180,0.002420639
E01004182,0.092219262
E01004183,0.086492186
E01004184,0.408805094
E01004186,0.24324666
E01004187,0.114170196
E01004189,0.478060026
E01004192,0.168304539
E01004193,0.16033011
E01004200,0.240823136
E01004201,0.034031473
E01004204,0.030957029
E01004206,0.091531192
E01004207,0.055718683
E01004209,0.138263985
E01004211,0.300538712
E01004212,0.243787678
E01004216,3.2196E-06
E01004217,0.576371483
E01004219,0.092000414
E01004228,0.031396997
E01004229,0.063074186
E01004230,0.243611236
E01004233,0.07105252
E01004235,0.074556697
E01004237,0.06686465
E01004239,0.061789558
E01004240,0.097003005
E01004243,0.047050877
E01004247,0.085418229
E01004249,0.076532292
E01004256,0.05183299
E01004257,0.17259541
E01004259,0.030240516
E01004264,0.37793598
E01004268,0.466829805
E01004271,0.16588748
E01004272,0.024547566
E01004274,0.064463275
E01004275,0.086793895
E01004280,0.014081533
E01004283,0.346398031
E01004287,0.157551293
E01004290,0.109140124
E01004296,0.2824825
E01004298,0.003194165
E01004301,0.092540298
E01004302,0.026311583
E01004303,0.117875972
E01004304,0.032497791
E01004305,0.049883959
E01004308,0.101160205
E01004311,0.121881906
E01004312,0.202039021
E01004319,0.123078811
E01004322,0.051043872
E01004323,0.13867109
E01004324,0.085049691
E01004327,0.160549909
E01004328,0.001907737
E01004330,0.008817211
E01004333,0.36996205
