LSOA11CD,area_m2_2011
E01002585,199474.23 
E01002586,425195.03 
E01002587,229989.59 
E01002588,138128.17 
E01002589,985506.35 
E01002590,357052.98 
E01002591,325817.92 
E01002592,1726726.12 
E01002593,442941.92 
E01002594,270672.97 
E01002595,270817.26 
E01002596,459014.49 
E01002598,221147.79 
E01002599,182248.40 
E01002600,158831.73 
E01002601,1560748.13 
E01002602,209614.35 
E01002603,222078.52 
E01002604,299124.98 
E01002605,327453.90 
E01002606,207283.47 
E01002607,345230.99 
E01002608,349087.80 
E01002609,213681.36 
E01002610,1505027.38 
E01002611,865194.55 
E01002612,329743.79 
E01002613,221924.88 
E01002614,598597.44 
E01002615,950933.57 
E01002616,229369.56 
E01002617,452549.51 
E01002618,234296.84 
E01002619,236206.86 
E01002620,304763.96 
E01002621,279982.61 
E01002622,203329.28 
E01002623,201077.20 
E01002624,221864.20 
E01002625,192758.59 
E01002626,353981.08 
E01002627,122962.59 
E01002628,351773.66 
E01002629,534839.78 
E01002630,236901.17 
E01002631,208588.31 
E01002632,367439.10 
E01002633,980735.75 
E01002634,241201.68 
E01002635,538108.52 
E01002636,206488.67 
E01002637,693672.65 
E01002638,803481.95 
E01002639,188495.71 
E01002640,223203.48 
E01002641,202412.20 
E01002642,263825.33 
E01002643,325011.99 
E01002645,263760.31 
E01002646,142231.32 
E01002647,176486.34 
E01002648,233009.41 
E01002649,203642.11 
E01002650,1705638.89 
E01002651,133389.90 
E01002652,192678.23 
E01002653,214738.55 
E01002654,420989.60 
E01002655,256451.75 
E01002656,208271.27 
E01002657,233500.52 
E01002658,176092.11 
E01002659,284967.48 
E01002660,266317.77 
E01002661,275610.67 
E01002662,250019.64 
E01002663,175447.98 
E01002664,258611.31 
E01002665,136804.74 
E01002666,261693.19 
E01002667,312530.16 
E01002668,338936.22 
E01002669,309410.99 
E01002670,442641.85 
E01002671,247092.37 
E01002672,261713.20 
E01002673,54549.36 
E01002674,286049.62 
E01002675,304834.49 
E01002676,957889.08 
E01002677,227876.05 
E01002678,3686959.63 
E01002679,463163.54 
E01002680,408751.21 
E01002681,310760.05 
E01002682,434645.57 
E01002683,250788.68 
E01002684,395578.96 
E01002686,977939.93 
E01002687,178775.27 
E01002689,138353.40 
E01002690,183797.04 
E01002691,506188.94 
E01002692,336034.90 
E01002693,206761.91 
E01002694,71074.28 
E01002695,118524.69 
E01002696,149571.37 
E01002697,109668.54 
E01002698,109247.59 
E01002699,91153.20 
E01002700,180289.22 
E01002701,83134.69 
E01002702,115419.28 
E01002703,86253.39 
E01002704,333015.60 
E01002706,137529.16 
E01002707,118561.89 
E01002708,335230.51 
E01002709,80663.08 
E01002710,141553.18 
E01002711,151001.37 
E01002712,117425.93 
E01002713,139324.30 
E01002714,112870.29 
E01002715,57716.01 
E01002716,130027.76 
E01002717,122378.50 
E01002718,99680.40 
E01002719,148966.53 
E01002720,100852.43 
E01002721,121236.69 
E01002722,84478.29 
E01002723,103584.53 
E01002724,262624.54 
E01002725,63243.07 
E01002726,165107.02 
E01002727,114622.78 
E01002728,91657.20 
E01002729,132322.06 
E01002730,139137.96 
E01002731,175238.48 
E01002732,133649.53 
E01002733,89650.38 
E01002734,117914.24 
E01002735,107222.10 
E01002736,74991.17 
E01002737,75456.46 
E01002738,255821.44 
E01002739,119135.82 
E01002740,219076.41 
E01002741,106071.31 
E01002742,108215.85 
E01002743,95750.57 
E01002744,97472.12 
E01002745,109783.85 
E01002747,104156.58 
E01002748,144643.70 
E01002749,83415.98 
E01002751,75819.47 
E01002752,88620.88 
E01002753,82292.05 
E01002754,122223.12 
E01002755,100666.71 
E01002756,115107.84 
E01002757,88566.29 
E01002758,118012.66 
E01002759,108380.56 
E01002760,90473.57 
E01002762,162134.48 
E01002763,98006.90 
E01002764,130384.73 
E01002765,174751.13 
E01002766,140585.74 
E01002767,115575.94 
E01002768,104143.23 
E01002769,214285.11 
E01002770,211760.05 
E01002771,122233.53 
E01002772,105410.44 
E01002773,94190.15 
E01002774,177916.11 
E01002775,118788.08 
E01002776,113370.37 
E01002777,118230.61 
E01002778,101779.48 
E01002779,113291.73 
E01002780,77382.70 
E01002781,90229.15 
E01002782,88914.99 
E01002783,95775.76 
E01002784,129995.28 
E01002785,142862.14 
E01002786,107933.62 
E01002787,110089.35 
E01002788,124522.04 
E01002789,134670.74 
E01002790,77628.22 
E01002791,143307.52 
E01002792,106238.03 
E01002793,104505.07 
E01002794,182885.32 
E01002795,178282.75 
E01002796,77506.14 
E01002797,107128.41 
E01002798,141201.23 
E01002799,84785.44 
E01002800,85763.30 
E01002801,104800.06 
E01002802,107814.30 
E01002803,177561.26 
E01002804,109198.95 
E01002805,126774.03 
E01002806,111547.28 
E01002807,90405.43 
E01002808,131537.23 
E01002809,90519.55 
E01002810,82755.43 
E01002811,103283.92 
E01002812,90160.47 
E01002813,109919.96 
E01002814,145540.82 
E01002815,64288.04 
E01002816,59326.15 
E01002817,157712.30 
E01002818,187922.88 
E01002819,216395.66 
E01002820,168880.94 
E01002821,188934.51 
E01002822,111318.65 
E01002823,82620.28 
E01002824,150994.24 
E01002825,192042.38 
E01002826,222421.69 
E01002827,252144.58 
E01002828,97577.81 
E01002829,56961.17 
E01002830,75698.07 
E01002831,111842.26 
E01002832,76129.83 
E01002833,71959.80 
E01002834,60952.94 
E01002835,149370.64 
E01002836,73771.24 
E01002837,63735.72 
E01002838,71196.40 
E01002839,64020.71 
E01002840,90535.59 
E01002841,113029.12 
E01002842,16954.19 
E01002843,67330.91 
E01002844,123166.11 
E01002845,71101.98 
E01002846,103387.47 
E01002847,72828.04 
E01002848,80584.60 
E01002849,64821.62 
E01002850,75041.30 
E01002851,60171.78 
E01002852,513468.33 
E01002853,63748.21 
E01002854,131470.63 
E01002855,105640.35 
E01002856,76136.96 
E01002857,60771.26 
E01002858,57983.86 
E01002859,128335.46 
E01002860,108367.71 
E01002861,86845.16 
E01002862,43837.09 
E01002863,125856.76 
E01002864,297626.83 
E01002865,130493.34 
E01002866,156774.25 
E01002867,104580.73 
E01002868,247644.34 
E01002869,101387.49 
E01002870,127260.76 
E01002871,130056.40 
E01002872,98002.58 
E01002873,129725.66 
E01002874,82817.61 
E01002875,159071.17 
E01002876,127557.79 
E01002877,168199.89 
E01002878,120695.10 
E01002879,84952.51 
E01002880,64481.30 
E01002881,58046.46 
E01002882,117855.82 
E01002883,116348.36 
E01002884,76191.56 
E01002885,52958.20 
E01002886,123242.07 
E01002887,73785.30 
E01002888,83479.59 
E01002889,115862.21 
E01002890,156840.10 
E01002891,99093.44 
E01002892,75278.65 
E01002893,101199.33 
E01002894,98701.77 
E01002895,107301.86 
E01002896,115382.95 
E01002897,142932.10 
E01002898,128561.22 
E01002899,71079.27 
E01002900,131032.57 
E01002901,325003.00 
E01002902,139071.46 
E01002903,109840.92 
E01002904,99770.51 
E01002905,165944.29 
E01002906,192722.92 
E01002907,51199.25 
E01002908,97587.28 
E01002909,99665.72 
E01002910,141617.26 
E01002911,121621.78 
E01002912,113021.24 
E01002913,107898.75 
E01002914,177206.10 
E01002915,292897.18 
E01002916,439904.20 
E01002917,279328.80 
E01002918,433129.96 
E01002919,770635.45 
E01002920,465069.20 
E01002921,171810.88 
E01002922,318474.42 
E01002923,117302.70 
E01002924,318365.71 
E01002925,231019.33 
E01002926,288528.47 
E01002927,219293.34 
E01002928,255683.33 
E01002929,604045.70 
E01002930,268154.04 
E01002931,305329.90 
E01002932,231798.12 
E01002933,164999.65 
E01002934,206463.44 
E01002935,192481.65 
E01002937,148539.07 
E01002938,238098.44 
E01002939,263551.99 
E01002940,220059.31 
E01002941,617925.36 
E01002942,213460.55 
E01002943,306641.12 
E01002944,301250.04 
E01002945,246747.29 
E01002946,468946.49 
E01002947,291688.35 
E01002948,5242797.89 
E01002949,301288.78 
E01002950,966211.73 
E01002951,220605.19 
E01002952,1426187.65 
E01002953,1162855.40 
E01002954,228005.01 
E01002955,489935.86 
E01002956,640106.63 
E01002957,234088.82 
E01002958,179534.88 
E01002959,423668.67 
E01002960,268666.31 
E01002961,342904.52 
E01002962,242120.38 
E01002963,188657.56 
E01002964,313175.07 
E01002965,354215.89 
E01002966,498742.68 
E01002967,197758.94 
E01002968,557082.79 
E01002969,68462.77 
E01002970,289853.80 
E01002971,317915.69 
E01002972,168119.06 
E01002973,296913.87 
E01002974,205141.61 
E01002975,296350.71 
E01002976,282424.83 
E01002977,300333.16 
E01002978,360849.80 
E01002979,336097.33 
E01002980,230439.37 
E01002981,380615.72 
E01002982,258127.50 
E01002983,642370.83 
E01002984,272899.08 
E01002985,168540.17 
E01002986,436452.26 
E01002987,212706.57 
E01002988,282902.61 
E01002989,152336.93 
E01002990,167840.73 
E01002991,231149.74 
E01002992,329970.26 
E01002993,164664.56 
E01002994,315623.03 
E01002995,416412.17 
E01002996,197141.28 
E01002997,236515.25 
E01002998,145943.13 
E01002999,188924.49 
E01003000,1151053.64 
E01003001,367769.29 
E01003002,302612.11 
E01003003,228352.22 
E01003004,309322.76 
E01003005,231197.66 
E01003006,323852.12 
E01003007,201022.34 
E01003008,200301.55 
E01003009,299870.23 
E01003010,303819.39 
E01003011,251181.65 
E01003013,343331.56 
E01003014,187533.59 
E01003015,94041.14 
E01003016,161130.37 
E01003017,131259.44 
E01003018,151246.51 
E01003019,150333.31 
E01003020,144301.77 
E01003021,161812.24 
E01003022,114718.15 
E01003023,124645.17 
E01003024,125881.37 
E01003025,156016.65 
E01003026,346510.88 
E01003027,122975.40 
E01003028,138160.98 
E01003029,148814.03 
E01003030,165301.72 
E01003031,90376.82 
E01003032,182278.41 
E01003033,148604.77 
E01003034,111971.13 
E01003035,115928.04 
E01003036,114700.57 
E01003037,115116.61 
E01003038,130934.33 
E01003039,183622.20 
E01003040,154836.20 
E01003041,97787.20 
E01003042,93592.79 
E01003043,102536.46 
E01003044,66576.62 
E01003045,114260.35 
E01003046,95017.84 
E01003047,182187.75 
E01003048,123824.95 
E01003049,117391.47 
E01003050,98170.58 
E01003051,179609.32 
E01003052,126357.49 
E01003053,116530.20 
E01003054,89437.05 
E01003055,135360.64 
E01003056,85245.38 
E01003057,96310.70 
E01003058,88833.39 
E01003059,75560.59 
E01003060,84858.80 
E01003061,80009.38 
E01003062,133691.30 
E01003063,121231.11 
E01003064,154543.02 
E01003065,127664.26 
E01003066,338174.03 
E01003067,150201.11 
E01003068,176342.72 
E01003069,238406.48 
E01003070,125825.55 
E01003071,174353.98 
E01003072,211754.74 
E01003073,173392.93 
E01003074,708745.51 
E01003075,79054.41 
E01003076,379660.01 
E01003077,102930.67 
E01003078,200501.47 
E01003079,221538.13 
E01003080,128283.55 
E01003081,209126.96 
E01003082,126207.87 
E01003083,145316.76 
E01003084,143656.46 
E01003085,222207.17 
E01003086,144818.32 
E01003087,133501.01 
E01003088,93477.27 
E01003089,133208.43 
E01003090,138439.42 
E01003091,78537.71 
E01003092,159518.81 
E01003093,74061.41 
E01003094,79028.35 
E01003095,156034.14 
E01003096,144954.78 
E01003097,98909.23 
E01003098,81578.27 
E01003099,300246.19 
E01003100,105265.54 
E01003101,116459.19 
E01003102,168424.99 
E01003104,81572.74 
E01003105,97926.14 
E01003106,120509.57 
E01003107,126078.71 
E01003108,76830.26 
E01003109,263701.18 
E01003110,153082.71 
E01003111,73416.41 
E01003112,146999.40 
E01003113,160615.60 
E01003114,200883.23 
E01003115,108486.21 
E01003116,280734.62 
E01003117,166385.22 
E01003118,215582.21 
E01003119,170213.15 
E01003120,146565.03 
E01003121,60847.75 
E01003122,98675.29 
E01003123,145676.72 
E01003124,79924.79 
E01003125,72236.93 
E01003126,99371.72 
E01003127,135495.97 
E01003128,86797.76 
E01003129,85150.16 
E01003130,148216.42 
E01003131,184101.51 
E01003132,144532.03 
E01003133,171722.61 
E01003134,157697.43 
E01003135,102219.19 
E01003136,115715.04 
E01003137,111326.17 
E01003138,135093.15 
E01003139,130919.43 
E01003140,142552.36 
E01003141,163183.03 
E01003142,130390.21 
E01003143,160186.84 
E01003144,508544.31 
E01003145,164552.72 
E01003146,124816.11 
E01003147,177238.11 
E01003148,191985.32 
E01003149,266588.49 
E01003150,164626.22 
E01003151,133056.63 
E01003152,222390.03 
E01003153,122843.96 
E01003154,185430.20 
E01003155,162047.45 
E01003156,116213.28 
E01003157,165824.00 
E01003158,123666.80 
E01003159,141907.31 
E01003160,101994.21 
E01003161,121365.07 
E01003162,110386.50 
E01003163,201340.69 
E01003164,179362.78 
E01003165,182163.01 
E01003166,234467.99 
E01003167,200225.01 
E01003168,201614.65 
E01003169,192984.40 
E01003170,324238.82 
E01003171,107149.14 
E01003172,124282.19 
E01003173,125370.18 
E01003174,152642.92 
E01003175,120958.09 
E01003176,126960.86 
E01003177,98015.26 
E01003178,106422.56 
E01003179,74069.47 
E01003180,142055.51 
E01003181,81918.53 
E01003182,182170.83 
E01003183,151762.08 
E01003184,55962.78 
E01003185,86386.25 
E01003186,208844.45 
E01003187,141884.69 
E01003188,81813.79 
E01003189,188564.46 
E01003190,328982.10 
E01003191,199873.38 
E01003192,1018509.03 
E01003193,346052.41 
E01003194,333021.98 
E01003195,196076.14 
E01003196,267330.23 
E01003197,211412.63 
E01003198,168550.07 
E01003199,317081.94 
E01003200,747204.94 
E01003201,155502.02 
E01003202,227710.32 
E01003203,144673.00 
E01003204,255353.89 
E01003205,89316.28 
E01003206,207165.13 
E01003207,121317.75 
E01003209,125707.27 
E01003210,192755.14 
E01003211,202151.29 
E01003212,223529.09 
E01003213,217658.91 
E01003214,157623.94 
E01003215,209497.72 
E01003216,213933.20 
E01003217,161293.00 
E01003218,141054.49 
E01003219,209760.58 
E01003220,181354.65 
E01003221,330776.44 
E01003222,183084.65 
E01003223,296808.68 
E01003224,151997.77 
E01003225,213281.44 
E01003226,175940.67 
E01003227,245113.89 
E01003228,143830.20 
E01003229,211546.02 
E01003230,213350.65 
E01003231,174565.57 
E01003232,204133.02 
E01003233,140912.05 
E01003235,490072.17 
E01003236,179224.77 
E01003237,265078.06 
E01003238,125666.09 
E01003239,217615.90 
E01003240,216886.29 
E01003241,282502.31 
E01003243,238760.52 
E01003244,63526.16 
E01003245,108923.86 
E01003246,239248.26 
E01003247,196840.44 
E01003248,258582.60 
E01003249,112961.24 
E01003250,189778.33 
E01003251,226245.47 
E01003252,72573.77 
E01003253,143613.14 
E01003254,320539.44 
E01003255,183617.10 
E01003256,223310.10 
E01003257,218092.91 
E01003258,121933.43 
E01003259,208324.17 
E01003260,211003.74 
E01003261,181921.67 
E01003262,160625.92 
E01003263,353780.84 
E01003264,224519.79 
E01003265,232815.64 
E01003266,171536.74 
E01003267,329609.71 
E01003268,295678.56 
E01003269,207635.38 
E01003270,279672.08 
E01003271,299926.69 
E01003272,151049.44 
E01003273,183242.63 
E01003274,149069.37 
E01003275,194273.73 
E01003276,461325.07 
E01003277,134887.09 
E01003278,147828.22 
E01003279,180811.57 
E01003280,203369.74 
E01003281,351942.04 
E01003282,217879.43 
E01003283,230565.79 
E01003284,158586.33 
E01003285,219131.79 
E01003286,189905.46 
E01003287,245249.59 
E01003288,170784.23 
E01003290,144377.68 
E01003291,278613.60 
E01003292,131455.23 
E01003293,112262.91 
E01003295,182806.59 
E01003296,363478.25 
E01003297,374394.54 
E01003298,137519.74 
E01003299,152745.03 
E01003300,115406.70 
E01003301,216368.52 
E01003302,124020.41 
E01003303,225937.29 
E01003304,173490.81 
E01003305,112501.55 
E01003307,144650.59 
E01003308,160221.47 
E01003309,160206.69 
E01003310,157341.97 
E01003311,187655.45 
E01003312,198935.99 
E01003313,234147.27 
E01003314,151322.39 
E01003315,146132.24 
E01003316,145141.64 
E01003317,400770.69 
E01003318,348271.42 
E01003319,133733.49 
E01003320,183412.68 
E01003321,164245.15 
E01003322,149581.82 
E01003323,172594.17 
E01003324,93663.70 
E01003325,134210.51 
E01003326,138206.14 
E01003327,205359.76 
E01003328,191508.67 
E01003329,175804.67 
E01003330,261464.09 
E01003331,155704.66 
E01003332,202092.62 
E01003333,122617.48 
E01003334,170246.04 
E01003335,117307.25 
E01003336,127813.23 
E01003337,130618.04 
E01003338,139450.36 
E01003339,149434.06 
E01003340,177631.02 
E01003341,179330.31 
E01003342,168100.61 
E01003343,128868.72 
E01003344,185200.79 
E01003345,155727.52 
E01003346,345794.50 
E01003347,143091.38 
E01003348,325248.90 
E01003349,138304.78 
E01003350,242469.57 
E01003351,182115.63 
E01003352,221106.05 
E01003353,256218.55 
E01003354,364488.30 
E01003355,142959.48 
E01003356,452171.74 
E01003357,331541.42 
E01003358,154276.96 
E01003359,168170.96 
E01003360,141366.42 
E01003361,211328.04 
E01003362,424044.01 
E01003363,461621.03 
E01003364,220242.20 
E01003365,335009.51 
E01003366,566609.85 
E01003367,461945.23 
E01003368,153287.75 
E01003369,92655.61 
E01003370,153088.39 
E01003371,124618.04 
E01003372,127987.43 
E01003373,168267.39 
E01003374,336327.10 
E01003375,1824032.16 
E01003376,197972.28 
E01003377,111521.71 
E01003378,224602.89 
E01003379,134201.46 
E01003380,230620.90 
E01003381,159093.02 
E01003382,161713.41 
E01003383,251094.00 
E01003384,149105.07 
E01003385,200411.47 
E01003386,160283.24 
E01003387,232467.50 
E01003388,145861.67 
E01003389,184487.17 
E01003390,93334.50 
E01003391,87152.71 
E01003392,243640.00 
E01003393,75884.00 
E01003394,157853.34 
E01003395,216468.08 
E01003396,98285.40 
E01003397,127503.76 
E01003398,209116.51 
E01003399,129771.13 
E01003400,177874.54 
E01003401,178896.82 
E01003402,231093.32 
E01003403,249218.23 
E01003404,214172.59 
E01003405,278304.51 
E01003406,189128.83 
E01003407,197398.87 
E01003408,162177.76 
E01003409,227537.76 
E01003410,126486.02 
E01003411,211419.93 
E01003412,208888.45 
E01003413,300612.68 
E01003414,225624.47 
E01003415,216862.41 
E01003416,320552.45 
E01003417,296799.28 
E01003418,152501.54 
E01003419,606092.18 
E01003420,192634.06 
E01003421,271097.22 
E01003422,290054.77 
E01003423,203654.99 
E01003424,298751.24 
E01003425,272521.60 
E01003426,393436.79 
E01003427,347028.42 
E01003428,303803.28 
E01003429,146552.75 
E01003430,120375.24 
E01003431,128038.25 
E01003432,494959.43 
E01003433,273205.71 
E01003434,181515.19 
E01003435,808403.10 
E01003436,214998.34 
E01003437,389332.30 
E01003438,193000.45 
E01003439,368956.46 
E01003440,453196.82 
E01003441,217822.63 
E01003442,254921.79 
E01003443,219450.41 
E01003444,264995.50 
E01003445,480760.53 
E01003446,237485.73 
E01003447,397594.99 
E01003448,200037.13 
E01003449,303156.72 
E01003450,227895.02 
E01003451,575102.99 
E01003452,335213.36 
E01003453,201531.08 
E01003454,155348.17 
E01003455,214436.61 
E01003456,238293.05 
E01003457,141513.00 
E01003458,135825.30 
E01003459,188569.25 
E01003460,3560258.03 
E01003461,272981.05 
E01003462,439689.89 
E01003463,542206.01 
E01003464,790237.75 
E01003465,615820.76 
E01003466,235908.82 
E01003467,393973.06 
E01003468,470212.79 
E01003469,297758.07 
E01003470,257252.86 
E01003471,310309.96 
E01003472,89705.91 
E01003473,206601.55 
E01003474,604328.69 
E01003475,716625.03 
E01003476,171887.48 
E01003477,184092.59 
E01003478,333390.29 
E01003479,299757.05 
E01003480,287495.30 
E01003481,522642.82 
E01003482,3589348.11 
E01003483,244590.82 
E01003484,100062.13 
E01003485,152469.58 
E01003486,219201.24 
E01003487,124270.44 
E01003488,128003.69 
E01003489,122248.84 
E01003490,100676.80 
E01003491,102706.85 
E01003492,94150.76 
E01003493,142380.09 
E01003494,104503.11 
E01003495,118689.88 
E01003496,188076.28 
E01003497,680729.02 
E01003498,234481.50 
E01003499,169673.00 
E01003500,733589.30 
E01003501,156582.45 
E01003502,154629.88 
E01003503,147424.64 
E01003506,106340.26 
E01003507,146259.36 
E01003508,129972.91 
E01003509,102479.33 
E01003511,92559.10 
E01003512,130394.49 
E01003513,355014.11 
E01003514,176888.10 
E01003515,745617.90 
E01003516,135771.15 
E01003517,274935.02 
E01003518,179508.63 
E01003519,62443.08 
E01003520,132587.41 
E01003521,134644.57 
E01003522,77152.36 
E01003523,206117.46 
E01003524,89148.90 
E01003525,129296.56 
E01003526,107504.09 
E01003527,164991.79 
E01003528,86333.91 
E01003529,117222.95 
E01003530,119065.89 
E01003531,223965.04 
E01003532,111117.45 
E01003533,113135.56 
E01003534,137913.75 
E01003535,496200.95 
E01003536,175122.68 
E01003537,194122.82 
E01003538,172218.62 
E01003539,253778.50 
E01003540,209783.49 
E01003541,152525.83 
E01003542,135242.53 
E01003543,166524.48 
E01003544,151658.90 
E01003545,170878.85 
E01003546,113227.02 
E01003547,177543.42 
E01003548,228921.48 
E01003549,119418.92 
E01003550,114876.35 
E01003551,94985.79 
E01003552,107991.03 
E01003553,102861.26 
E01003554,99707.70 
E01003555,167274.90 
E01003556,138687.64 
E01003557,177033.65 
E01003558,148941.55 
E01003559,156287.19 
E01003560,78156.02 
E01003561,79794.28 
E01003562,102417.06 
E01003563,89601.96 
E01003564,109838.54 
E01003565,88608.80 
E01003566,98991.96 
E01003567,98705.70 
E01003568,108339.99 
E01003569,104452.90 
E01003570,100759.57 
E01003571,108164.90 
E01003572,91858.62 
E01003573,98390.81 
E01003574,190734.71 
E01003575,145650.41 
E01003576,149397.87 
E01003577,174623.79 
E01003578,827107.97 
E01003579,97391.52 
E01003580,225118.72 
E01003581,102810.82 
E01003582,84357.63 
E01003583,99931.52 
E01003584,329873.80 
E01003585,73545.66 
E01003586,151000.07 
E01003587,158569.27 
E01003588,74367.88 
E01003589,135244.20 
E01003590,259104.52 
E01003591,168098.59 
E01003592,143948.36 
E01003593,108337.74 
E01003594,116129.80 
E01003595,90088.55 
E01003596,110610.64 
E01003597,90119.04 
E01003598,72603.17 
E01003599,134170.27 
E01003600,114684.73 
E01003601,362197.92 
E01003602,117284.57 
E01003603,202096.13 
E01003604,215386.74 
E01003605,107027.85 
E01003606,164171.41 
E01003607,127126.11 
E01003608,92829.19 
E01003609,948934.13 
E01003611,148185.78 
E01003615,107714.34 
E01003616,145900.17 
E01003617,227314.13 
E01003618,161144.22 
E01003619,253946.45 
E01003621,66305.16 
E01003622,245920.82 
E01003623,275443.99 
E01003624,143454.80 
E01003625,315651.80 
E01003626,101650.86 
E01003627,76809.21 
E01003628,93043.89 
E01003629,64220.68 
E01003630,104928.23 
E01003631,163664.55 
E01003632,137821.69 
E01003633,95355.66 
E01003634,146148.86 
E01003635,393328.33 
E01003636,199787.17 
E01003637,93303.29 
E01003638,267511.10 
E01003639,1032109.05 
E01003640,6111405.47 
E01003641,261999.00 
E01003642,309155.14 
E01003643,198295.95 
E01003644,155611.15 
E01003645,254707.30 
E01003646,210287.20 
E01003647,159446.17 
E01003648,218908.30 
E01003649,183142.13 
E01003650,196768.81 
E01003651,189960.38 
E01003652,171173.57 
E01003653,202844.76 
E01003654,231507.80 
E01003655,226855.69 
E01003656,544235.04 
E01003657,431840.33 
E01003658,229792.96 
E01003659,373421.09 
E01003660,537103.39 
E01003661,208055.67 
E01003662,183048.44 
E01003663,316517.42 
E01003664,166017.08 
E01003665,168788.70 
E01003666,217718.10 
E01003668,220051.18 
E01003669,184116.33 
E01003670,237620.29 
E01003671,207159.92 
E01003672,179666.48 
E01003673,195007.59 
E01003674,270131.00 
E01003675,229749.40 
E01003676,186800.39 
E01003677,606586.27 
E01003678,268478.07 
E01003679,220481.34 
E01003680,207097.96 
E01003681,483463.52 
E01003682,274730.42 
E01003683,121114.13 
E01003684,112621.38 
E01003685,113929.28 
E01003686,165334.88 
E01003688,132886.64 
E01003689,250692.98 
E01003690,771938.72 
E01003691,227353.14 
E01003692,153650.25 
E01003693,446948.33 
E01003694,210655.00 
E01003695,128189.03 
E01003696,192327.36 
E01003697,272990.97 
E01003698,187290.35 
E01003699,854887.06 
E01003700,661538.18 
E01003701,296919.52 
E01003702,305117.28 
E01003703,984742.49 
E01003704,292435.12 
E01003705,318188.36 
E01003706,193169.38 
E01003707,248279.57 
E01003708,443851.41 
E01003709,234226.49 
E01003710,220728.54 
E01003711,361654.06 
E01003712,170558.54 
E01003713,145749.03 
E01003714,176927.41 
E01003715,159088.26 
E01003716,347345.46 
E01003718,143266.00 
E01003719,386945.20 
E01003720,526105.26 
E01003721,184795.63 
E01003722,281584.05 
E01003723,292656.67 
E01003724,213004.74 
E01003725,148370.58 
E01003726,3796046.19 
E01003727,211531.64 
E01003728,265101.04 
E01003729,116226.68 
E01003730,89400.35 
E01003731,139800.60 
E01003732,120301.11 
E01003733,99978.94 
E01003734,125581.66 
E01003735,199217.95 
E01003736,98195.16 
E01003737,353899.97 
E01003738,232209.67 
E01003739,289053.44 
E01003740,445930.61 
E01003741,239807.03 
E01003742,144268.16 
E01003743,174058.66 
E01003744,667604.73 
E01003745,492108.77 
E01003746,635749.86 
E01003747,292930.91 
E01003748,407703.87 
E01003749,206389.67 
E01003750,375224.81 
E01003751,599723.09 
E01003752,228199.62 
E01003753,171536.74 
E01003754,166852.43 
E01003755,218452.10 
E01003756,250412.51 
E01003757,226670.14 
E01003758,258306.13 
E01003759,224651.92 
E01003760,303751.53 
E01003761,100257.22 
E01003762,251144.79 
E01003763,699897.38 
E01003764,537350.31 
E01003765,227852.46 
E01003766,149219.96 
E01003767,201435.09 
E01003768,176073.83 
E01003769,241984.13 
E01003770,692029.02 
E01003771,229947.53 
E01003772,152153.50 
E01003773,236582.48 
E01003774,260017.35 
E01003775,328947.28 
E01003776,339947.68 
E01003777,237307.09 
E01003778,353324.84 
E01003779,167474.17 
E01003780,299814.54 
E01003781,168681.05 
E01003782,168657.38 
E01003783,235566.79 
E01003784,137580.23 
E01003785,369881.39 
E01003786,130215.75 
E01003787,135331.06 
E01003788,158868.31 
E01003789,307556.95 
E01003790,855306.62 
E01003791,1296845.71 
E01003792,776383.45 
E01003793,569530.26 
E01003794,356456.21 
E01003795,793914.24 
E01003796,246474.82 
E01003797,426424.61 
E01003798,218808.92 
E01003799,832433.49 
E01003800,256142.96 
E01003801,314343.44 
E01003802,392520.06 
E01003803,198732.31 
E01003804,178584.85 
E01003805,797665.97 
E01003806,4151743.19 
E01003807,183321.55 
E01003808,133321.33 
E01003809,395814.46 
E01003810,185991.12 
E01003811,176978.48 
E01003812,291712.41 
E01003813,314656.08 
E01003814,422732.13 
E01003815,519675.15 
E01003816,3046531.31 
E01003817,4100189.78 
E01003818,481411.75 
E01003819,1050908.39 
E01003820,301247.58 
E01003821,295531.92 
E01003822,378260.48 
E01003823,4273958.67 
E01003824,325005.64 
E01003825,345452.27 
E01003826,1075435.37 
E01003827,446688.53 
E01003828,311003.23 
E01003829,400023.43 
E01003830,508588.50 
E01003831,317444.04 
E01003832,222842.45 
E01003833,195736.74 
E01003834,1087151.11 
E01003835,360898.47 
E01003836,254698.64 
E01003837,510723.13 
E01003838,301316.29 
E01003839,230866.36 
E01003840,195775.56 
E01003841,290657.01 
E01003842,392721.59 
E01003843,328258.76 
E01003844,285481.56 
E01003845,411260.27 
E01003846,242096.08 
E01003847,1597341.87 
E01003848,199618.04 
E01003849,200161.01 
E01003851,246263.49 
E01003852,672052.75 
E01003853,298372.27 
E01003854,143575.64 
E01003855,293047.47 
E01003856,124339.81 
E01003857,147948.70 
E01003858,165274.77 
E01003859,195779.65 
E01003860,1526010.53 
E01003861,189320.28 
E01003862,211151.98 
E01003863,211024.24 
E01003864,256328.06 
E01003865,136578.91 
E01003866,152861.87 
E01003867,410100.42 
E01003868,131982.89 
E01003869,319494.18 
E01003870,429693.80 
E01003871,196629.42 
E01003872,317732.87 
E01003873,191378.12 
E01003874,141665.21 
E01003875,502814.87 
E01003876,472625.02 
E01003877,157983.07 
E01003878,997251.48 
E01003879,185585.92 
E01003880,226133.98 
E01003881,329218.55 
