,Unnamed: 0_x,Conversion_2011_2018_pct_x,New_build_2011_2018_pct_x,house_change_pct_x,all_household_dependent_children_change_pct_x,all_household_non_dependent_children_change_pct_x,professional_occupations_change_pct_x,other_higer_occupation_change_pct_x,avg_churn_x,Elementary_occupations_change_pct_x,Resident_in_UK_4_and_Less_change_pct_x,all_usual_residents_change_pct_x,professional_occupations_2011_pct_x,All_usual_residents_2011_x,cluste_robust_x,LSOA21CD,classification_robust_x,classification_cluster_robust_x,LSOA21NM_x,borough_name_x,space_x,Unnamed: 0_y,Conversion_2011_2018_pct_y,New_build_2011_2018_pct_y,house_change_pct_y,all_household_dependent_children_change_pct_y,all_household_non_dependent_children_change_pct_y,household_no_children_change_pct,professional_occupations_change_pct_y,other_higer_occupation_change_pct_y,avg_churn_y,Elementary_occupations_change_pct_y,Resident_in_UK_4_and_Less_change_pct_y,all_usual_residents_change_pct_y,professional_occupations_2011_pct_y,All_usual_residents_2011_y,cluste_robust_y,classification_robust_y,classification_cluster_robust_y,LSOA21NM_y,borough_name_y,space_y
156,266,0.313042493,-0.017790517,0.088954056,0.37404961,-0.076136353,-0.29946985,-0.554420431,0.203779865,0.343719332,-0.104091366,-0.160501162,0.327028985,-0.324388393,3,E01001907,gen,cluster4,Hammersmith and Fulham 022D,Hammersmith and Fulham,inner,266,0.313042493,-0.017790517,0.088954056,0.37404961,-0.076136353,-0.160929382,-0.29946985,-0.554420431,0.203779865,0.343719332,-0.104091366,-0.160501162,0.327028985,-0.324388393,0,gen,cluster1,Hammersmith and Fulham 022D,Hammersmith and Fulham,inner
157,267,0.376089154,-0.018735257,-0.381220552,0.12904761,-0.244027719,0.076290788,-0.244120893,0.556102922,-0.511616994,-0.458518022,-0.497391015,0.450640592,0.014257105,3,E01001908,gen,cluster4,Hammersmith and Fulham 015B,Hammersmith and Fulham,inner,267,0.376089154,-0.018735257,-0.381220552,0.12904761,-0.244027719,0.020442004,0.076290788,-0.244120893,0.556102922,-0.511616994,-0.458518022,-0.497391015,0.450640592,0.014257105,0,gen,cluster1,Hammersmith and Fulham 015B,Hammersmith and Fulham,inner
158,269,-0.102497143,0.003707034,0.142885886,0.085605895,0.325235007,-0.439377301,-0.640193374,0.135219902,0.238398097,0.120603161,-0.188600535,0.229773894,-0.093164212,3,E01001921,gen,cluster4,Hammersmith and Fulham 020B,Hammersmith and Fulham,inner,269,-0.102497143,0.003707034,0.142885886,0.085605895,0.325235007,0.181069192,-0.439377301,-0.640193374,0.135219902,0.238398097,0.120603161,-0.188600535,0.229773894,-0.093164212,0,gen,cluster1,Hammersmith and Fulham 020B,Hammersmith and Fulham,inner
159,274,0.996818651,0.258516551,-0.244576818,-0.280378175,-0.083967266,0.172792138,-0.206145804,0.413266763,0.102350438,0.314241649,-0.425789104,0.274088543,-0.132655545,3,E01001931,gen,cluster4,Hammersmith and Fulham 011B,Hammersmith and Fulham,inner,274,0.996818651,0.258516551,-0.244576818,-0.280378175,-0.083967266,0.245470793,0.172792138,-0.206145804,0.413266763,0.102350438,0.314241649,-0.425789104,0.274088543,-0.132655545,0,gen,cluster1,Hammersmith and Fulham 011B,Hammersmith and Fulham,inner
160,275,0.708978654,-0.018735257,0.010277531,-0.022372127,0.348022362,-0.066403835,-0.465693525,0.34280272,-0.01795765,0.119492847,-0.175922045,0.203269394,0.145477709,3,E01001945,gen,cluster4,Hammersmith and Fulham 004C,Hammersmith and Fulham,inner,275,0.708978654,-0.018735257,0.010277531,-0.022372127,0.348022362,-0.124492647,-0.066403835,-0.465693525,0.34280272,-0.01795765,0.119492847,-0.175922045,0.203269394,0.145477709,0,gen,cluster1,Hammersmith and Fulham 004C,Hammersmith and Fulham,inner
161,276,0.270350315,-0.017790517,-0.270835756,0.053513347,-0.211187985,-0.490733622,-0.321299941,0.556102922,-0.09232287,0.290154566,0.21991049,0.226017796,0.010959129,3,E01001946,gen,cluster4,Hammersmith and Fulham 004D,Hammersmith and Fulham,inner,276,0.270350315,-0.017790517,-0.270835756,0.053513347,-0.211187985,0.15937097,-0.490733622,-0.321299941,0.556102922,-0.09232287,0.290154566,0.21991049,0.226017796,0.010959129,0,gen,cluster1,Hammersmith and Fulham 004D,Hammersmith and Fulham,inner
162,278,0.0,0.616251766,0.092114586,-0.465178886,-0.190097024,0.062790094,0.285404375,0.203779865,0.087543278,0.02932171,0.248663766,-0.54345192,0.210285482,0,E01001955,gen,cluster1,Hammersmith and Fulham 002A,Hammersmith and Fulham,inner,278,0.0,0.616251766,0.092114586,-0.465178886,-0.190097024,0.185377491,0.062790094,0.285404375,0.203779865,0.087543278,0.02932171,0.248663766,-0.54345192,0.210285482,3,gen,cluster4,Hammersmith and Fulham 002A,Hammersmith and Fulham,inner
163,282,0.747476087,0.027482599,0.072865345,0.538528492,-0.229146565,-0.460502323,-0.064751596,0.067293476,0.415496777,-0.057762895,-0.04555562,0.079485396,0.723604695,3,E01001974,gen,cluster4,Haringey 001C,Haringey,outer,282,0.747476087,0.027482599,0.072865345,0.538528492,-0.229146565,0.189675485,-0.460502323,-0.064751596,0.067293476,0.415496777,-0.057762895,-0.04555562,0.079485396,0.723604695,0,gen,cluster1,Haringey 001C,Haringey,outer
164,283,0.398172739,-0.018735257,0.016475921,-0.248633594,0.549445539,0.001433125,0.264810824,0.34280272,0.3635321,-0.668431039,-0.146492868,-0.770902158,-0.046531359,0,E01001977,gen,cluster1,Haringey 011B,Haringey,outer,283,0.398172739,-0.018735257,0.016475921,-0.248633594,0.549445539,-0.311954397,0.001433125,0.264810824,0.34280272,0.3635321,-0.668431039,-0.146492868,-0.770902158,-0.046531359,3,gen,cluster4,Haringey 011B,Haringey,outer
165,284,-0.23085116,-0.017790517,0.383539269,-0.800080138,0.661084683,0.191156794,0.513890644,0.272973945,0.253823614,-0.419312779,-0.277759974,-0.43474548,0.433408367,0,E01001980,gen,cluster1,Haringey 018A,Haringey,outer,284,-0.23085116,-0.017790517,0.383539269,-0.800080138,0.661084683,-0.170430451,0.191156794,0.513890644,0.272973945,0.253823614,-0.419312779,-0.277759974,-0.43474548,0.433408367,3,gen,cluster4,Haringey 018A,Haringey,outer
166,285,0.012103023,-0.017790517,0.414521313,-0.238506064,-0.249958688,-0.400262663,0.268928809,0.0,2.794704565,-1.095183067,-0.016509814,-0.465771776,0.15596628,0,E01001981,gen,cluster1,Haringey 018B,Haringey,outer,285,0.012103023,-0.017790517,0.414521313,-0.238506064,-0.249958688,0.023275169,-0.400262663,0.268928809,0.0,2.794704565,-1.095183067,-0.016509814,-0.465771776,0.15596628,3,gen,cluster4,Haringey 018B,Haringey,outer
167,286,0.459737423,-0.007453937,0.121859302,-0.017411051,-0.153592962,-0.358503161,0.183898506,0.067293476,-0.242595334,-0.561313311,-0.021593616,-0.345895786,0.168847122,0,E01001982,gen,cluster1,Haringey 018C,Haringey,outer,286,0.459737423,-0.007453937,0.121859302,-0.017411051,-0.153592962,0.171554358,-0.358503161,0.183898506,0.067293476,-0.242595334,-0.561313311,-0.021593616,-0.345895786,0.168847122,3,gen,cluster4,Haringey 018C,Haringey,outer
168,287,0.617726067,-0.013079469,0.005302341,0.421966267,-0.102684282,-0.460502323,-0.025231504,0.203779865,0.014435784,-0.160931055,-0.207311789,0.347899829,0.528684338,3,E01001998,gen,cluster4,Haringey 023A,Haringey,outer,287,0.617726067,-0.013079469,0.005302341,0.421966267,-0.102684282,-0.065814884,-0.460502323,-0.025231504,0.203779865,0.014435784,-0.160931055,-0.207311789,0.347899829,0.528684338,0,gen,cluster1,Haringey 023A,Haringey,outer
169,288,0.012103023,-0.014019995,0.053601776,-0.027327188,0.189427852,0.066856944,-0.234630921,0.203779865,-0.171810501,-0.168269317,0.025430666,0.158615372,0.082352858,3,E01002000,gen,cluster4,Haringey 031A,Haringey,outer,288,0.012103023,-0.014019995,0.053601776,-0.027327188,0.189427852,-0.051953131,0.066856944,-0.234630921,0.203779865,-0.171810501,-0.168269317,0.025430666,0.158615372,0.082352858,0,gen,cluster1,Haringey 031A,Haringey,outer
170,289,0.059026008,-0.016846622,0.188707208,0.188490639,0.140730825,0.089635036,0.183898506,0.135219902,-0.102807057,-0.368801055,-0.150922639,0.35134905,0.041925091,3,E01002001,gen,cluster4,Haringey 031B,Haringey,outer,289,0.059026008,-0.016846622,0.188707208,0.188490639,0.140730825,0.303646057,0.089635036,0.183898506,0.135219902,-0.102807057,-0.368801055,-0.150922639,0.35134905,0.041925091,0,gen,cluster1,Haringey 031B,Haringey,outer
171,290,0.205952983,-0.017790517,-0.080549606,-0.38053035,0.478273173,-0.199876558,0.174308312,0.067293476,-0.178625583,0.088238357,-0.213777433,0.174308432,0.209091876,0,E01002002,gen,cluster1,Haringey 031C,Haringey,outer,290,0.205952983,-0.017790517,-0.080549606,-0.38053035,0.478273173,-0.361274687,-0.199876558,0.174308312,0.067293476,-0.178625583,0.088238357,-0.213777433,0.174308432,0.209091876,3,gen,cluster4,Haringey 031C,Haringey,outer
172,291,0.93402779,-0.014961362,-0.217342089,-0.13881503,0.348022362,-0.144954008,0.414659277,0.413266763,0.575301535,0.151529341,0.270909161,-0.330715856,0.66940072,0,E01002003,gen,cluster1,Haringey 023C,Haringey,outer,291,0.93402779,-0.014961362,-0.217342089,-0.13881503,0.348022362,0.277654111,-0.144954008,0.414659277,0.413266763,0.575301535,0.151529341,0.270909161,-0.330715856,0.66940072,3,gen,cluster4,Haringey 023C,Haringey,outer
173,292,0.103657117,-0.01590357,0.327559062,0.040071596,0.087721019,-0.167937586,-0.105592597,0.135219902,-0.071249917,-0.154830274,-0.15365294,0.167137532,0.310130081,3,E01002004,gen,cluster4,Haringey 023D,Haringey,outer,292,0.103657117,-0.01590357,0.327559062,0.040071596,0.087721019,-0.203584961,-0.167937586,-0.105592597,0.135219902,-0.071249917,-0.154830274,-0.15365294,0.167137532,0.310130081,0,gen,cluster1,Haringey 023D,Haringey,outer
174,293,0.484991205,-0.006519278,0.117585067,0.001662024,-0.0933394,-0.394204721,-0.081093154,0.0,-0.252567835,-0.287087028,-0.562790262,0.523843281,0.107403667,3,E01002009,gen,cluster4,Haringey 035D,Haringey,outer,293,0.484991205,-0.006519278,0.117585067,0.001662024,-0.0933394,-0.094896629,-0.394204721,-0.081093154,0.0,-0.252567835,-0.287087028,-0.562790262,0.523843281,0.107403667,0,gen,cluster1,Haringey 035D,Haringey,outer
175,294,0.205952983,-0.010262932,-0.010969746,0.467564908,-0.063567592,-0.188007023,-0.336173965,-0.066661115,-0.45391926,-0.098110259,-0.414512849,0.332856908,0.21267441,3,E01002017,gen,cluster4,Haringey 028B,Haringey,outer,294,0.205952983,-0.010262932,-0.010969746,0.467564908,-0.063567592,-0.268622155,-0.188007023,-0.336173965,-0.066661115,-0.45391926,-0.098110259,-0.414512849,0.332856908,0.21267441,0,gen,cluster1,Haringey 028B,Haringey,outer
176,298,0.579556514,0.1064861,0.245594172,0.219807033,-0.136715314,0.066856944,0.316998621,0.203779865,-0.922541553,-0.135395052,0.088691262,-0.222995882,-0.172446406,0,E01002042,gen,cluster1,Haringey 027A,Haringey,outer,298,0.579556514,0.1064861,0.245594172,0.219807033,-0.136715314,-0.467447191,0.066856944,0.316998621,0.203779865,-0.922541553,-0.135395052,0.088691262,-0.222995882,-0.172446406,0,gen,cluster1,Haringey 027A,Haringey,outer
177,299,0.33741801,-0.008389432,0.088954056,-0.035572232,-0.057265087,-0.167937586,0.518029436,0.203779865,-0.285557316,-0.852746116,-0.326348817,-0.382671614,0.477991058,0,E01002043,gen,cluster1,Haringey 026A,Haringey,outer,299,0.33741801,-0.008389432,0.088954056,-0.035572232,-0.057265087,-0.064820976,-0.167937586,0.518029436,0.203779865,-0.285557316,-0.852746116,-0.326348817,-0.382671614,0.477991058,3,gen,cluster4,Haringey 026A,Haringey,outer
178,300,0.156398864,-0.018735257,0.14537719,0.283056168,0.727401283,0.12491027,0.00204648,0.067293476,-0.340748713,0.037320535,-0.081799271,0.080876496,0.051966852,3,E01002047,gen,cluster4,Haringey 027C,Haringey,outer,300,0.156398864,-0.018735257,0.14537719,0.283056168,0.727401283,-0.12243457,0.12491027,0.00204648,0.067293476,-0.340748713,0.037320535,-0.081799271,0.080876496,0.051966852,0,gen,cluster1,Haringey 027C,Haringey,outer
179,301,0.345344378,-0.018735257,-0.126029666,0.356080346,0.420699147,0.094929725,0.131862359,0.067293476,-0.071249917,-0.057762895,0.59204111,-0.18697414,0.404944708,0,E01002056,gen,cluster1,Haringey 032C,Haringey,outer,301,0.345344378,-0.018735257,-0.126029666,0.356080346,0.420699147,0.069824812,0.094929725,0.131862359,0.067293476,-0.071249917,-0.057762895,0.59204111,-0.18697414,0.404944708,3,gen,cluster4,Haringey 032C,Haringey,outer
180,302,0.353173448,0.031091637,0.345537401,-0.289612678,-0.058841845,0.012834497,0.312876442,0.135219902,0.18489553,0.05665767,0.19863876,-0.165151932,-0.045460071,0,E01002057,gen,cluster1,Haringey 032D,Haringey,outer,302,0.353173448,0.031091637,0.345537401,-0.289612678,-0.058841845,-0.53411144,0.012834497,0.312876442,0.135219902,0.18489553,0.05665767,0.19863876,-0.165151932,-0.045460071,3,gen,cluster4,Haringey 032D,Haringey,outer
181,303,-0.129774423,-0.018735257,-0.032066709,-0.416160955,0.12242278,-0.114473756,-0.150467444,-0.198088647,-0.057123827,0.094962893,-0.219487252,0.161243088,0.053085274,3,E01002059,gen,cluster4,Haringey 028C,Haringey,outer,303,-0.129774423,-0.018735257,-0.032066709,-0.416160955,0.12242278,0.318907475,-0.114473756,-0.150467444,-0.198088647,-0.057123827,0.094962893,-0.219487252,0.161243088,0.053085274,0,gen,cluster1,Haringey 028C,Haringey,outer
182,304,0.664524969,0.001855173,-0.047210867,-0.349760643,-0.00320697,0.057345198,-0.302359812,0.067293476,0.571130734,-0.267985928,-0.271176349,0.691504359,0.071052992,3,E01002061,gen,cluster4,Haringey 036A,Haringey,outer,304,0.664524969,0.001855173,-0.047210867,-0.349760643,-0.00320697,0.165473041,0.057345198,-0.302359812,0.067293476,0.571130734,-0.267985928,-0.271176349,0.691504359,0.071052992,0,gen,cluster1,Haringey 036A,Haringey,outer
183,305,0.059026008,-0.009325763,-0.100356821,0.047627397,-0.020791574,-0.358503161,-0.638855267,0.203779865,-0.035818529,0.01095766,-0.233263889,0.60858748,0.291571934,3,E01002062,gen,cluster4,Haringey 034D,Haringey,outer,305,0.059026008,-0.009325763,-0.100356821,0.047627397,-0.020791574,-0.498448905,-0.358503161,-0.638855267,0.203779865,-0.035818529,0.01095766,-0.233263889,0.60858748,0.291571934,0,gen,cluster1,Haringey 034D,Haringey,outer
184,306,0.756268929,0.013833339,0.155307951,-0.498343439,0.913782526,-0.156388835,0.446337193,-0.066661115,0.542043031,-0.252799542,0.00252184,-0.396486917,0.07895722,0,E01002067,gen,cluster1,Haringey 024A,Haringey,outer,306,0.756268929,0.013833339,0.155307951,-0.498343439,0.913782526,0.107989077,-0.156388835,0.446337193,-0.066661115,0.542043031,-0.252799542,0.00252184,-0.396486917,0.07895722,3,gen,cluster4,Haringey 024A,Haringey,outer
185,307,0.816392006,0.979594865,0.144802582,-0.455005879,-0.098015249,0.248023125,0.715682449,0.34280272,-0.085314044,-0.491412315,0.362077547,-0.102528148,0.501888829,0,E01002070,gen,cluster1,Haringey 024C,Haringey,outer,307,0.816392006,0.979594865,0.144802582,-0.455005879,-0.098015249,0.239633806,0.248023125,0.715682449,0.34280272,-0.085314044,-0.491412315,0.362077547,-0.102528148,0.501888829,3,gen,cluster4,Haringey 024C,Haringey,outer
186,308,-0.024666503,-0.018735257,0.635127194,-0.333123803,0.500055079,-0.281048064,0.399516044,0.135219902,1.05299878,-0.495553434,-0.102468167,-0.673406262,0.308888724,0,E01002076,gen,cluster1,Haringey 015B,Haringey,outer,308,-0.024666503,-0.018735257,0.635127194,-0.333123803,0.500055079,-0.190670975,-0.281048064,0.399516044,0.135219902,1.05299878,-0.495553434,-0.102468167,-0.673406262,0.308888724,3,gen,cluster4,Haringey 015B,Haringey,outer
187,309,0.215499052,0.489620836,-0.036957308,-0.714342777,0.681832505,-0.01442998,0.544249367,-0.066661115,0.500816799,-1.061640637,0.1233177,-0.881208387,0.557096864,0,E01002077,gen,cluster1,Haringey 012B,Haringey,outer,309,0.215499052,0.489620836,-0.036957308,-0.714342777,0.681832505,-0.04212095,-0.01442998,0.544249367,-0.066661115,0.500816799,-1.061640637,0.1233177,-0.881208387,0.557096864,3,gen,cluster4,Haringey 012B,Haringey,outer
188,310,-0.292753698,0.442147958,-0.253604068,-0.460096997,0.443998835,0.379969953,0.399516044,-0.132690465,0.617221475,-0.283256202,0.241909054,-0.387588798,0.717852511,0,E01002078,gen,cluster1,Haringey 015C,Haringey,outer,310,-0.292753698,0.442147958,-0.253604068,-0.460096997,0.443998835,0.388005962,0.379969953,0.399516044,-0.132690465,0.617221475,-0.283256202,0.241909054,-0.387588798,0.717852511,3,gen,cluster4,Haringey 015C,Haringey,outer
189,312,0.081620665,-0.018735257,0.253735349,-0.422057924,-0.402627067,0.612936197,0.818238969,-0.198088647,-0.327863439,-0.181772309,-0.283970944,-0.375818651,0.025284605,0,E01002086,gen,cluster1,Haringey 013B,Haringey,outer,312,0.081620665,-0.018735257,0.253735349,-0.422057924,-0.402627067,0.237126502,0.612936197,0.818238969,-0.198088647,-0.327863439,-0.181772309,-0.283970944,-0.375818651,0.025284605,3,gen,cluster4,Haringey 013B,Haringey,outer
190,313,0.261489795,-0.017790517,0.046322001,0.551526895,0.095953551,-0.106584211,-0.033411297,0.135219902,0.076478514,-0.135395052,0.014090054,-0.308270672,0.343872158,3,E01002101,gen,cluster4,Haringey 007B,Haringey,outer,313,0.261489795,-0.017790517,0.046322001,0.551526895,0.095953551,-0.135857924,-0.106584211,-0.033411297,0.135219902,0.076478514,-0.135395052,0.014090054,-0.308270672,0.343872158,0,gen,cluster1,Haringey 007B,Haringey,outer
191,314,0.166558132,0.022953141,0.412858832,-0.215806634,-0.088656739,-0.279221828,0.266183445,0.067293476,0.0,-0.363539009,-0.073254321,-0.321316986,0.276820994,0,E01002103,gen,cluster1,Haringey 008C,Haringey,outer,314,0.166558132,0.022953141,0.412858832,-0.215806634,-0.088656739,-0.064820976,-0.279221828,0.266183445,0.067293476,0.0,-0.363539009,-0.073254321,-0.321316986,0.276820994,3,gen,cluster4,Haringey 008C,Haringey,outer
192,330,-0.292753698,0.999251814,0.237053191,-0.305711063,0.130733472,0.353928132,0.468385698,-0.066661115,0.080162901,0.471044261,0.55601576,-0.620273582,-0.103626378,0,E01002217,gen,cluster1,Harrow 028D,Harrow,outer,330,-0.292753698,0.999251814,0.237053191,-0.305711063,0.130733472,0.21440365,0.353928132,0.468385698,-0.066661115,0.080162901,0.471044261,0.55601576,-0.620273582,-0.103626378,3,gen,cluster4,Harrow 028D,Harrow,outer
193,336,0.559035331,0.011999585,-0.363927661,-0.096062442,0.209760481,0.140247465,-0.086538816,-0.066661115,0.359561828,0.661388884,-0.427922629,0.450104323,0.097123732,3,E01002695,gen,cluster4,Islington 021A,Islington,inner,336,0.559035331,0.011999585,-0.363927661,-0.096062442,0.209760481,-0.066809378,0.140247465,-0.086538816,-0.066661115,0.359561828,0.661388884,-0.427922629,0.450104323,0.097123732,0,gen,cluster1,Islington 021A,Islington,inner
194,337,0.574519408,-0.018735257,-0.10434787,0.000830929,0.086076749,-0.198173459,-0.187143196,0.067293476,0.098642847,0.507625761,-0.146900339,0.675007448,0.217459126,3,E01002696,gen,cluster4,Islington 020A,Islington,inner,337,0.574519408,-0.018735257,-0.10434787,0.000830929,0.086076749,-0.4183862,-0.198173459,-0.187143196,0.067293476,0.098642847,0.507625761,-0.146900339,0.675007448,0.217459126,0,gen,cluster1,Islington 020A,Islington,inner
195,338,-0.276982988,0.754025358,-0.364985602,-0.294987585,0.117445287,-0.046825318,0.311502461,0.34280272,0.464042826,-2.059711074,-0.211770124,-0.386603872,0.583050505,0,E01002697,gen,cluster1,Islington 019B,Islington,inner,338,-0.276982988,0.754025358,-0.364985602,-0.294987585,0.117445287,-0.174670866,-0.046825318,0.311502461,0.34280272,0.464042826,-2.059711074,-0.211770124,-0.386603872,0.583050505,3,gen,cluster4,Islington 019B,Islington,inner
196,339,0.33741801,0.004631724,-0.253604068,0.03420409,-0.049369977,-0.354602958,-0.472424603,0.135219902,0.04349309,0.389514324,-0.08403004,0.683278528,0.535423363,3,E01002698,gen,cluster4,Islington 017A,Islington,inner,339,0.33741801,0.004631724,-0.253604068,0.03420409,-0.049369977,-0.000478233,-0.354602958,-0.472424603,0.135219902,0.04349309,0.389514324,-0.08403004,0.683278528,0.535423363,0,gen,cluster1,Islington 017A,Islington,inner
197,341,-0.246034287,-0.003720307,-0.264165218,0.281288217,0.242171307,0.249178358,-0.200717503,0.135219902,0.106061895,-0.228922956,0.082596307,0.00294539,0.424319238,0,E01002708,gen,cluster1,Islington 015A,Islington,inner,341,-0.246034287,-0.003720307,-0.264165218,0.281288217,0.242171307,-0.008149231,0.249178358,-0.200717503,0.135219902,0.106061895,-0.228922956,0.082596307,0.00294539,0.424319238,3,gen,cluster4,Islington 015A,Islington,inner
198,342,0.186500806,0.884020583,-0.083614718,0.1755032,0.311273556,0.634548194,0.511131632,0.272973945,-0.429205495,0.517444004,-0.751165166,-0.060278576,0.178257672,0,E01002712,gen,cluster1,Islington 015B,Islington,inner,342,0.186500806,0.884020583,-0.083614718,0.1755032,0.311273556,0.263695,0.634548194,0.511131632,0.272973945,-0.429205495,0.517444004,-0.751165166,-0.060278576,0.178257672,3,gen,cluster4,Islington 015B,Islington,inner
199,343,0.390902046,-0.01590357,-0.121983713,0.218061821,-0.047788693,-1.084014228,-0.036137523,0.272973945,-0.413633057,0.625494717,-0.179708854,0.772252149,0.041925091,3,E01002718,gen,cluster4,Islington 014B,Islington,inner,343,0.390902046,-0.01590357,-0.121983713,0.218061821,-0.047788693,0.49444121,-1.084014228,-0.036137523,0.272973945,-0.413633057,0.625494717,-0.179708854,0.772252149,0.041925091,0,gen,cluster1,Islington 014B,Islington,inner
200,344,-0.276982988,-0.018735257,-0.310243726,0.307873314,-0.208184168,-0.154748365,0.107235192,0.203779865,-0.239263409,0.41388377,-0.104182827,0.375265232,0.048614793,3,E01002721,gen,cluster4,Islington 014C,Islington,inner,344,-0.276982988,-0.018735257,-0.310243726,0.307873314,-0.208184168,-0.225339019,-0.154748365,0.107235192,0.203779865,-0.239263409,0.41388377,-0.104182827,0.375265232,0.048614793,0,gen,cluster1,Islington 014C,Islington,inner
201,345,0.708978654,-0.017790517,-0.277039494,0.52278428,-0.052530284,0.164120406,-0.472424603,0.135219902,0.246103131,0.714539715,0.150675209,0.097461961,-0.322511318,3,E01002722,gen,cluster4,Islington 018A,Islington,inner,345,0.708978654,-0.017790517,-0.277039494,0.52278428,-0.052530284,-0.194964273,0.164120406,-0.472424603,0.135219902,0.246103131,0.714539715,0.150675209,0.097461961,-0.322511318,0,gen,cluster1,Islington 018A,Islington,inner
202,346,0.778237964,0.866743362,-0.354967608,-0.550845916,0.170883198,0.264091347,0.266183445,0.556102922,0.15842825,0.360850139,0.517378482,-0.537901793,0.076696168,0,E01002734,gen,cluster1,Islington 005B,Islington,inner,346,0.778237964,0.866743362,-0.354967608,-0.550845916,0.170883198,0.336423196,0.264091347,0.266183445,0.556102922,0.15842825,0.360850139,0.517378482,-0.537901793,0.076696168,3,gen,cluster4,Islington 005B,Islington,inner
203,347,0.937157873,0.173172261,-0.317898577,-0.038865559,0.012857909,0.033913009,-0.317242239,0.484366642,-0.161558806,0.442086868,0.770769624,0.234143461,0.02417948,3,E01002735,gen,cluster4,Islington 003A,Islington,inner,347,0.937157873,0.173172261,-0.317898577,-0.038865559,0.012857909,0.451681477,0.033913009,-0.317242239,0.484366642,-0.161558806,0.442086868,0.770769624,0.234143461,0.02417948,0,gen,cluster1,Islington 003A,Islington,inner
204,348,0.103657117,0.027482599,0.079437975,0.135900266,-0.161234181,-0.248606728,-0.44549133,0.135219902,0.200104706,0.278569787,-0.052620487,0.625828393,0.243939347,3,E01002739,gen,cluster4,Islington 013A,Islington,inner,348,0.103657117,0.027482599,0.079437975,0.135900266,-0.161234181,-0.153577426,-0.248606728,-0.44549133,0.135219902,0.200104706,0.278569787,-0.052620487,0.625828393,0.243939347,0,gen,cluster1,Islington 013A,Islington,inner
205,349,0.166558132,-0.011200938,-0.142545891,0.201514038,-0.144398381,-0.144954008,-0.026594918,0.135219902,0.072797995,0.047573387,-0.274987154,0.382026281,0.054204232,3,E01002743,gen,cluster4,Islington 009C,Islington,inner,349,0.166558132,-0.011200938,-0.142545891,0.201514038,-0.144398381,-0.132750568,-0.144954008,-0.026594918,0.135219902,0.072797995,0.047573387,-0.274987154,0.382026281,0.054204232,0,gen,cluster1,Islington 009C,Islington,inner
206,351,0.047514786,0.872504998,-0.155793993,-0.192959827,0.255897604,-0.128811837,0.256575944,0.34280272,0.18489553,0.548670197,0.07438393,0.340976489,-0.107797249,3,E01002752,gen,cluster4,Islington 009E,Islington,inner,351,0.047514786,0.872504998,-0.155793993,-0.192959827,0.255897604,-0.069796384,-0.128811837,0.256575944,0.34280272,0.18489553,0.548670197,0.07438393,0.340976489,-0.107797249,0,gen,cluster1,Islington 009E,Islington,inner
207,352,0.648221897,0.504294601,-0.201897471,0.042588714,-0.334572595,0.138977151,0.266183445,0.067293476,0.403447055,0.0430209,0.185118626,-0.369973272,-0.085810856,0,E01002760,gen,cluster1,Islington 002E,Islington,inner,352,0.648221897,0.504294601,-0.201897471,0.042588714,-0.334572595,0.289070726,0.138977151,0.266183445,0.067293476,0.403447055,0.0430209,0.185118626,-0.369973272,-0.085810856,3,gen,cluster4,Islington 002E,Islington,inner
208,353,-0.261410713,0.96189668,-0.257034252,0.140188426,0.170883198,0.302200493,0.439448996,0.067293476,0.558641452,-0.535929577,0.314973422,-0.4964937,0.194813043,0,E01002766,gen,cluster1,Islington 015E,Islington,inner,353,-0.261410713,0.96189668,-0.257034252,0.140188426,0.170883198,0.041111466,0.302200493,0.439448996,0.067293476,0.558641452,-0.535929577,0.314973422,-0.4964937,0.194813043,3,gen,cluster4,Islington 015E,Islington,inner
209,354,-0.049960418,0.049829186,-0.297323873,-0.00995817,0.276575389,-0.005750363,-0.244120893,-0.066661115,-0.102807057,0.365987409,-0.048982396,0.299911233,-0.020678452,3,E01002768,gen,cluster4,Islington 004A,Islington,inner,354,-0.049960418,0.049829186,-0.297323873,-0.00995817,0.276575389,-0.229725127,-0.005750363,-0.244120893,-0.066661115,-0.102807057,0.365987409,-0.048982396,0.299911233,-0.020678452,0,gen,cluster1,Islington 004A,Islington,inner
210,355,1.006537908,0.027482599,-0.247986047,-0.133999246,-0.308591055,0.105446583,-0.360498861,0.484366642,-0.318158715,0.871984707,0.287677146,0.380901633,-0.087914328,3,E01002770,gen,cluster4,Islington 004B,Islington,inner,355,1.006537908,0.027482599,-0.247986047,-0.133999246,-0.308591055,0.141820562,0.105446583,-0.360498861,0.484366642,-0.318158715,0.871984707,0.287677146,0.380901633,-0.087914328,0,gen,cluster1,Islington 004B,Islington,inner
211,356,0.712402072,-0.018735257,-0.163843586,-0.222867097,0.164161907,-0.111311483,0.094926872,0.203779865,0.207732477,0.432042178,-0.013837014,0.327612843,0.259718242,3,E01002772,gen,cluster4,Islington 002F,Islington,inner,356,0.712402072,-0.018735257,-0.163843586,-0.222867097,0.164161907,0.136521506,-0.111311483,0.094926872,0.203779865,0.207732477,0.432042178,-0.013837014,0.327612843,0.259718242,0,gen,cluster1,Islington 002F,Islington,inner
