,Conversion_2011_2018_pct,New_build_2011_2018_pct,house_change_pct,all_household_dependent_children_change_pct,all_household_non_dependent_children_change_pct,professional_occupations_change_pct,other_higer_occupation_change_pct,avg_churn,Elementary_occupations_change_pct,Resident_in_UK_4_and_Less_change_pct,all_usual_residents_change_pct,professional_occupations_2011_pct,All_usual_residents_2011,cluste_robust,LSOA21CD,classification_robust,classification_cluster_robust,LSOA21NM,borough_name,space
594,0.215499052,0.101471983,-0.074436811,0.135900266,-0.094898774,-0.095628418,0.094926872,0.135219902,0.269310927,0.107252612,0.010153511,0.166483814,0.106259265,3,E01003328,gen,cluster4,Lewisham 035C,Lewisham,inner
595,0.024055202,0.021135689,0.181776053,0.176367909,0.349780359,-0.132022328,-0.012958689,-0.132690465,0.181102896,-0.082617035,0.008980929,-0.035090785,-0.035795378,2,E01003329,potential gen,cluster3,Lewisham 033A,Lewisham,inner
596,-0.23085116,0.289336871,0.033507387,0.146198627,-0.298419453,-0.12241743,0.355489357,-0.132690465,0.132150358,-0.048350115,-6.35E-05,-0.399466566,-0.078432832,0,E01003330,gen,cluster1,Lewisham 033B,Lewisham,inner
597,0.243435478,0.022953141,0.226092645,0.097488961,0.189427852,-0.156388835,-0.109674321,-0.198088647,0.57947619,-0.134184728,0.095788435,-0.190363206,-0.219423312,2,E01003331,potential gen,cluster3,Lewisham 033C,Lewisham,inner
598,-0.172001802,0.089667704,0.332588996,0.282172114,1.013442708,-0.205000901,0.129125318,-0.132690465,0.459976109,-0.207731383,-0.068927237,-0.107304854,-0.086862844,2,E01003333,potential gen,cluster3,Lewisham 035D,Lewisham,inner
599,-0.23085116,0.055118616,0.053803552,-0.096873531,0.48552221,-0.20158216,0.099029253,0.067293476,1.601452564,0.184322753,0.157169057,-0.53900988,-0.252754085,0,E01003336,gen,cluster1,Lewisham 010A,Lewisham,inner
600,0.744474558,0.209553653,-0.223804463,0.05940735,0.050091651,0.046377603,0.24285439,0,0.419521066,-0.146311077,0.199109155,-0.572710894,0.18297647,0,E01003338,gen,cluster1,Lewisham 006A,Lewisham,inner
601,-0.012255842,0,0.125348754,-0.427942987,0.429646014,0.21162093,-0.120556787,0,0.169748182,-0.227671941,-0.25857825,0.243461728,-0.122332599,3,E01003341,gen,cluster4,Lewisham 006D,Lewisham,inner
602,-0.075898297,0.008322236,0.040841795,0.24255253,0.507338902,0.015667322,-0.074285002,0.067293476,0.028933483,-0.261648144,0.015753188,0.201994793,0.019764261,3,E01003342,gen,cluster4,Lewisham 010C,Lewisham,inner
603,-0.201054766,-0.013079469,0.109787168,0.237294063,0.862657701,0.102826365,0.025247146,0,-0.353571858,-0.086185044,0.087880569,0.046386112,-0.274033906,0,E01003343,gen,cluster1,Lewisham 006E,Lewisham,inner
604,0.092707765,-0.001858491,0.030851072,0.248694603,0.046838212,-0.329564907,-0.345635784,0.067293476,-0.147835617,-0.261648144,-0.135668498,0.170401568,0.121179279,3,E01003344,gen,cluster4,Lewisham 010D,Lewisham,inner
605,-0.129774423,0.362760593,0.17180143,0.69548167,-0.020791574,0.165363241,-0.438754299,0.203779865,0.072797995,-0.608518456,0.210715411,0.007351667,0.101687128,3,E01003345,gen,cluster4,Lewisham 010E,Lewisham,inner
606,0.103657117,0.001855173,0.290384604,0.397501937,0.159128721,-0.308791262,-0.263093154,0.34280272,0.745292373,-0.404592403,-0.039530184,0.355935199,0.123482912,2,E01003359,potential gen,cluster3,Merton 006A,Merton,outer
607,-0.143673066,-0.017790517,0.74540309,0.414705921,-0.155122728,-0.063370088,0.19623177,-0.390502256,-0.24592338,0.039601985,0.032699412,-0.029807148,-0.305536563,2,E01003362,potential gen,cluster3,Merton 021A,Merton,outer
608,-0.292753698,-0.016846622,0.767218453,0.298995958,0.48552221,-0.132022328,-0.479154176,-0.453381857,-0.01795765,0.290154566,0.023360908,-0.061049156,0.016458387,2,E01003363,potential gen,cluster3,Merton 021B,Merton,outer
609,-0.143673066,-0.016846622,0.547681142,0.220679877,0.355058738,-0.057326373,0.171568635,0,-0.109777146,-0.633185811,0.05600137,-0.249335899,-0.040095935,2,E01003368,potential gen,cluster3,Merton 008A,Merton,outer
610,0.012103023,-0.018735257,-0.068129985,0.398406028,0.309531675,-0.14984084,-0.319947428,0.484366642,0.211552159,-0.608518456,-0.077841328,0.361077232,0.036364989,3,E01003369,gen,cluster4,Merton 005B,Merton,outer
611,0.321268346,0.040950321,-0.139591874,0.218061821,0.084433225,-0.17625769,-0.242765339,0.556102922,-0.18202731,-1.298622049,-0.040781069,0.263138684,0.424319238,3,E01003370,gen,cluster4,Merton 005C,Merton,outer
612,-0.024666503,-0.017790517,0.334147363,0.027508272,-0.254398847,-0.128811837,-0.017050042,0.272973945,-0.340748713,-0.758821825,-0.068821616,0.279532083,-0.069970493,2,E01003371,potential gen,cluster3,Merton 005D,Merton,outer
613,-0.23085116,-0.001858491,0.576459484,-0.054472168,0.095953551,-0.086319592,0.034804164,-0.198088647,-0.140950769,-0.002890271,-0.030329408,-0.601498144,-0.07526325,0,E01003376,gen,cluster1,Merton 012B,Merton,outer
614,-0.23085116,0.829308932,0.028804924,-0.014100327,-0.132096353,-0.275577933,0.051192742,-0.066661115,-0.088820394,0.099437642,0.418382479,-0.508342573,-0.020678452,0,E01003387,gen,cluster1,Merton 014A,Merton,outer
615,0.035858482,-0.014019995,-0.20568458,0.170318314,0.045212614,-0.21704641,0.268928809,0.701486923,-0.175219981,-1.540621474,0.063779991,-0.105710744,-0.100492982,0,E01003393,gen,cluster1,Merton 008C,Merton,outer
616,0.156398864,-0.000928831,0.577534982,0.163414117,0.003209974,0.057345198,0.185268701,0.067293476,-0.151272228,-0.745046939,0.07995417,-0.523583884,0.362806917,0,E01003394,gen,cluster1,Merton 007A,Merton,outer
617,-0.03723401,-0.007453937,0.66321386,-0.030627215,-0.193119192,-0.394204721,0.012962805,-0.132690465,0.934901665,-0.216437919,0.161492901,-0.309198266,-0.16028205,2,E01003395,potential gen,cluster3,Merton 007B,Merton,outer
618,-0.215858813,-0.018735257,0.684521804,0.075445868,-0.079270987,0.147840004,0.333490889,0.203779865,-0.24592338,-1.520698307,-0.18855836,-0.089084947,-0.033642011,0,E01003396,gen,cluster1,Merton 007C,Merton,outer
619,-0.062847811,-0.017790517,0.572306054,-0.16280102,-0.038285154,-0.005750363,0.405022142,0.067293476,-0.140950769,-0.646344245,-0.104602862,-0.266292649,-0.076320283,0,E01003397,gen,cluster1,Merton 007D,Merton,outer
620,0.526317366,0.026578324,0.499623778,-0.390966524,-0.031934393,-0.051314092,0.034804164,0.067293476,0.468113399,-0.00867941,0.135253202,-0.348761744,0.132719518,2,E01003398,potential gen,cluster3,Merton 007E,Merton,outer
621,-0.292753698,-0.017790517,0.652408115,-0.757047343,0.529259858,-0.024639366,0.200343608,-0.132690465,0.784389341,-0.389952919,0.003158876,-0.372892681,0.019764261,0,E01003406,gen,cluster1,Merton 008D,Merton,outer
622,-0.23085116,-0.017790517,0.725100313,-0.376794416,0.556807457,-0.199876558,-0.072923229,-0.262856267,-0.081803822,0.049847039,0.10784708,-0.482630622,-0.034718952,2,E01003414,potential gen,cluster3,Merton 017B,Merton,outer
623,0.910870423,1.078618096,0.658927514,0.07290954,-0.212688745,-0.179602517,-0.112395229,0,0.269310927,0.388494958,0.574443235,-0.474173498,0.009860856,2,E01003415,potential gen,cluster3,Merton 017C,Merton,outer
624,-0.292753698,-0.016846622,0.677050628,0.105996408,-0.061993098,-1.267431749,0.012962805,-0.453381857,0.120946391,0.167969627,-0.058701472,0.367337141,-0.096308119,2,E01003424,potential gen,cluster3,Merton 015B,Merton,outer
625,-0.292753698,-0.018735257,0.79510422,0.283056168,-0.235108234,-1.017204838,0.074420874,-0.577257388,-0.158133822,-0.048350115,0.012873513,0.333438402,-0.191564369,2,E01003425,potential gen,cluster3,Merton 015C,Merton,outer
626,-0.157748086,-0.017790517,0.731124357,0.095789425,0.433229856,-0.437285651,-0.085177472,-0.066661115,0.629872586,0.241423963,-0.049784037,0.091265575,0.141991542,2,E01003426,potential gen,cluster3,Merton 015D,Merton,outer
627,0.012103023,1.034133385,0.278662523,-0.250189026,-0.052530284,0.379969953,0.225022472,0.272973945,-0.168397146,-0.080240798,0.475809579,-0.483691698,0.086887962,0,E01003448,gen,cluster1,Merton 023D,Merton,outer
628,-0.292753698,0.014748988,0.515818578,0.278637467,0.061502241,-0.339131363,-0.349690018,-0.198088647,0.355595415,-0.062480689,-0.060310639,-0.052596664,-0.238116151,2,E01003464,potential gen,cluster3,Merton 002C,Merton,outer
629,-0.292753698,0.032891331,0.698081453,0.340855167,-0.266205444,-0.198173459,-0.506057276,-0.453381857,0.230708514,-0.043655062,0.01694184,0.157299666,0.084619325,2,E01003468,potential gen,cluster3,Merton 020C,Merton,outer
630,-0.246034287,-0.018735257,0.736417983,0.781767766,-0.236596733,-1.098570787,-0.256318528,-0.132690465,-0.053582623,-0.145096123,-0.043832399,0.559122151,-0.285547013,2,E01003472,potential gen,cluster3,Merton 001A,Merton,outer
631,-0.116049868,0.019314989,0.637220077,0.286593955,-0.031934393,-0.539876329,-0.538308422,-0.198088647,0.238398097,-0.431417752,-0.148787545,0.248406567,-0.220411388,2,E01003474,potential gen,cluster3,Merton 001C,Merton,outer
632,-0.292753698,-0.018735257,0.421819927,-0.752561512,0.516459971,0.102826365,0.253831308,-0.198088647,0.211552159,0.405780863,0.164119407,-0.727619804,-0.144978062,0,E01003483,gen,cluster1,Newham 032A,Newham,outer
633,0.047514786,-0.001858491,-0.13460544,-0.655998484,0,0.354981285,0.667240023,0.628476163,0.061779644,-0.58981723,0.700245722,-0.865234835,0.210285482,0,E01003489,gen,cluster1,Newham 019B,Newham,outer
634,-0.116049868,-0.010262932,0.464580679,-0.393198153,0.64980427,-0.261115469,0.229136916,0,0.521381729,-0.096915522,-0.052148999,-0.606165772,0.508563694,0,E01003500,gen,cluster1,Newham 027C,Newham,outer
635,-0.292753698,1.012332447,-0.326366819,-0.720219815,-0.487865686,0.825748266,0.941819802,0.628476163,0.102350438,0.643488701,0.717765745,-0.598008753,0.097123732,1,E01003503,renew,cluster2,Newham 030D,Newham,outer
636,-0.186436568,1.07978863,-0.069432832,-0.557859637,0.032234776,0.332658638,0.751695084,0.849423205,-0.154704963,-0.416630275,0.663625516,-0.651396341,-0.019594792,0,E01003508,gen,cluster1,Newham 031B,Newham,outer
637,-0.292753698,0.036481095,0.048954374,-0.848206957,0.483708863,0.250332428,0.933480614,0.203779865,0.18489553,0.119492847,0.49983424,-0.792450058,-0.237136548,0,E01003511,gen,cluster1,Newham 036A,Newham,outer
638,0.070394019,-0.018735257,0.590398984,-0.308004375,-0.079270987,-0.617684118,0.099029253,0.067293476,0.780029838,-0.354355076,-0.010466252,-0.491143956,-0.046531359,2,E01003519,potential gen,cluster3,Newham 032E,Newham,outer
639,0.035858482,-0.018735257,0.406862457,0.637672614,0.413554757,-0.27194542,-0.012958689,0.272973945,-0.028685791,-0.113687014,0.301423332,-0.69455703,0.508563694,0,E01003523,gen,cluster1,Newham 024A,Newham,outer
640,-0.089114019,-0.017790517,0.857360418,0.24255253,-0.004809328,-0.259320244,0.105867427,0.135219902,1.239758461,-0.953944704,0.019716782,-0.556872124,0.234277917,2,E01003530,potential gen,cluster3,Newham 010B,Newham,outer
641,0.196287418,0.011999585,0.289144768,-0.152426136,0.184361336,-0.366342929,0.422921158,0.34280272,-0.562050671,-0.479028348,-0.201456499,-0.13144498,1.149940452,0,E01003543,gen,cluster1,Newham 001A,Newham,outer
642,-0.03723401,-0.014961362,0.523081176,-0.09768445,0.449393141,0.07225717,0.262065702,0.34280272,-1.072831681,-0.457156359,-0.221443745,-0.607335391,0.371689739,0,E01003544,gen,cluster1,Newham 001B,Newham,outer
643,-0.201054766,-0.014019995,0.349147595,-0.158814133,0.804263521,-0.255738089,-0.006138845,0.067293476,0.521381729,-0.266717209,-0.02937727,-0.422541115,0.116578618,0,E01003545,gen,cluster1,Newham 006A,Newham,outer
644,-0.157748086,-0.018735257,0.365226427,-0.49977625,0.917735032,-0.057326373,0.267556107,0.135219902,0.12467718,-0.463971751,-0.259058627,-0.663576064,0.374233156,0,E01003546,gen,cluster1,Newham 001C,Newham,outer
645,0.012103023,-0.011200938,0.486351784,-0.014928258,0.053348082,-0.793525983,0.021151958,0.067293476,0.749621084,0.02015385,-0.042680037,-0.044196265,0.372961143,2,E01003547,potential gen,cluster3,Newham 007A,Newham,outer
646,0.313042493,0.051595475,0.325995391,0.047627397,0.348022362,-0.10973358,-0.040226512,0.413266763,0.014435784,-0.922454944,-0.16677204,-0.412458125,0.955192816,0,E01003548,gen,cluster1,Newham 006B,Newham,outer
647,-0.201054766,-0.016846622,0.355663433,-0.020719103,0.243884515,-0.25038547,0.259320742,0.413266763,-0.209101546,-0.608518456,-0.233264726,-0.574989858,0.107403667,0,E01003552,gen,cluster1,Newham 016A,Newham,outer
648,-0.172001802,-0.018735257,0.380667919,-0.126763989,-0.055687574,-0.232719394,0.026612299,0.34280272,-0.771109142,-0.283256202,-0.013000651,-0.120125858,0.275595567,0,E01003554,gen,cluster1,Newham 009C,Newham,outer
649,-0.172001802,-0.018735257,0.599844643,-0.387988439,0.841172261,-0.135241741,0.300512042,0,-0.298644453,-0.658099368,-0.244881872,-0.406445828,0.548949858,0,E01003584,gen,cluster1,Newham 003B,Newham,outer
650,-0.292753698,-0.017790517,0.359255016,-0.289612678,0.841172261,0.090960993,0.311502461,0.067293476,-0.18202731,0.002887565,-0.121552978,-0.743183243,-0.078432832,0,E01003593,gen,cluster1,Newham 027D,Newham,outer
651,-0.116049868,-0.018735257,0.55421366,0.254844417,0.676165405,-0.420685917,0.356864592,0.556102922,0,-0.466702876,-0.076027067,-0.586446784,0.082352858,0,E01003625,gen,cluster1,Newham 015A,Newham,outer
652,-0.116049868,-0.013079469,0.506307494,0.479482875,-0.153592962,-0.906300788,0.099029253,0.556102922,1.345094867,-0.400591846,0.242967296,-0.523583884,0.054204232,2,E01003629,potential gen,cluster3,Newham 015E,Newham,outer
653,0.966388608,0.164614415,0.54190953,-0.392454461,0.476462727,-0.154748365,0.248342524,0.34280272,0.061779644,-0.395267085,0.083542981,-0.433724031,0.826069838,0,E01003632,gen,cluster1,Newham 020B,Newham,outer
654,0.889564491,0.541149757,0.444377479,0.272457882,0.417125496,0.136432305,-0.199360301,-0.132690465,0.147143103,0.493831449,0.270369189,-0.295352601,-0.013081935,3,E01003638,gen,cluster4,Redbridge 017A,Redbridge,outer
655,-0.172001802,0.013833339,0.579223957,-0.070017997,-0.110450848,-0.08323322,-0.018413735,-0.198088647,0.076478514,0.082623139,0.021910434,0.135410316,-0.120262077,2,E01003655,potential gen,cluster3,Redbridge 004B,Redbridge,outer
656,-0.116049868,-0.017790517,0.768486954,0.185890272,-0.364566949,0.024124292,-0.371304122,-0.698625569,-0.032254096,0.225368971,-0.020130902,0.130051864,-0.096308119,2,E01003671,potential gen,cluster3,Redbridge 007D,Redbridge,outer
657,0.478793301,0.672525686,0.065466276,0.026672038,-0.34603938,0.319704346,-0.012958689,0.272973945,0.912488632,1.42777495,0.527891536,-0.568165259,-0.046531359,3,E01003689,gen,cluster4,Redbridge 039C,Redbridge,outer
658,-0.292753698,0.249382335,0.399843897,0.441071255,0.059869915,0.305502931,0.627133889,0.135219902,-0.195595446,0.167969627,0.702831553,-0.588750707,-0.105712811,0,E01003726,gen,cluster1,Redbridge 002D,Redbridge,outer
659,-0.292753698,-0.018735257,0.793014001,0.262762679,0.642298351,-1.109606267,0.044363384,0.067293476,0.558641452,0.50172091,0.332451997,-0.393514095,0.039699454,2,E01003736,potential gen,cluster3,Redbridge 033D,Redbridge,outer
660,-0.292753698,-0.014961362,0.743979256,0.253965398,0.16752107,-0.310664535,-0.185785486,-0.638254578,0.021676895,0.221073693,-0.030806475,0.102262369,-0.286503457,2,E01003747,potential gen,cluster3,Redbridge 001D,Redbridge,outer
661,-0.261410713,-0.017790517,0.689780494,0.306984875,-0.238084466,0.018493207,-0.154544322,-0.132690465,0,0.313198163,0.213544925,-0.461591444,0.323824269,2,E01003766,potential gen,cluster3,Redbridge 024A,Redbridge,outer
662,-0.089114019,-0.008389432,0.345881517,0.172045969,0.030615915,-0.698401527,-0.246831845,-0.132690465,0.300470909,0.045298009,0.02979463,0.25517774,-0.041169789,2,E01003779,potential gen,cluster3,Redbridge 014F,Redbridge,outer
663,-0.201054766,-0.018735257,0.64869528,0.380353451,-0.249958688,-0.912545001,-0.233275003,-0.390502256,-0.154704963,0.12171307,-0.036413995,0.355935199,-0.142929219,2,E01003791,potential gen,cluster3,Redbridge 027B,Redbridge,outer
664,-0.292753698,0.068219056,0.682327007,0.087301519,0.01607989,-0.292066101,0.122283467,-0.390502256,0.007210152,-0.001733801,0.053683262,0.185964348,-0.159265198,2,E01003794,potential gen,cluster3,Redbridge 018B,Redbridge,outer
665,-0.116049868,-0.013079469,0.724669409,-0.10254639,-0.199154357,-0.722138222,-0.409093971,-0.390502256,0.072797995,-0.118496859,-0.137811436,0.058449718,-0.152133592,2,E01003797,potential gen,cluster3,Richmond upon Thames 001A,Richmond upon Thames,outer
666,-0.062847811,-0.005585454,0.216540885,0.137615045,-0.206681111,-0.64231805,-0.409093971,-0.066661115,-0.426098781,0.389514324,-0.125571256,0.497597658,-0.307429874,2,E01003801,potential gen,cluster3,Richmond upon Thames 001E,Richmond upon Thames,outer
667,-0.246034287,-0.016846622,0.776925738,-0.059387954,0.027380442,-0.833833276,0.030708029,-0.515633358,0.324003054,-0.010998245,-0.265870738,0.227270936,-0.019594792,2,E01003806,potential gen,cluster3,Richmond upon Thames 012B,Richmond upon Thames,outer
668,0.639770465,0.065612963,0.172744776,0.011648124,-0.196138303,-0.36437804,-0.115115943,-0.262856267,0.480348255,0.254209069,0.025819395,0.205815149,0.101687128,2,E01003814,potential gen,cluster3,Richmond upon Thames 019C,Richmond upon Thames,outer
669,0.795821849,0.042732436,0.141734883,-0.074914543,-0.203672704,-0.562914138,-0.369953661,0,0.464042826,0.140520097,0.151142892,0.203906263,0.199563549,3,E01003815,gen,cluster4,Richmond upon Thames 019D,Richmond upon Thames,outer
670,-0.292753698,0.007400844,0.769895577,-0.147627897,0.452992978,-0.690594487,0.022516976,-0.638254578,0.154662669,0.443089649,-0.007520901,0.177555882,-0.187553965,2,E01003822,potential gen,cluster3,Richmond upon Thames 023A,Richmond upon Thames,outer
671,0.383541237,-0.002788983,0.264535675,0.04174951,0.498235934,-0.482016086,-0.340229362,-0.326993932,-0.09232287,0.007501736,0.024600475,0.231023717,0.016458387,2,E01003823,potential gen,cluster3,Richmond upon Thames 023B,Richmond upon Thames,outer
672,-0.23085116,-0.009325763,0.569840942,0.267167228,-0.068286543,-0.2902225,-0.226494635,-0.453381857,-0.249247547,0.025887067,-0.098692538,0.139415728,0.041925091,2,E01003824,potential gen,cluster3,Richmond upon Thames 023C,Richmond upon Thames,outer
673,-0.292753698,-0.018735257,0.705627444,0.320327852,-0.196138303,-0.380190643,-0.30100654,-0.638254578,-0.21583133,0.182147327,-0.041086877,0.072508905,0.157134467,2,E01003825,potential gen,cluster3,Richmond upon Thames 023D,Richmond upon Thames,outer
674,0.626704121,0.060379823,-0.04442753,0.450192532,0.538424328,0.012834497,-0.219712976,0,-0.039379091,-0.278156711,-0.231586458,0.114530851,0.108548617,3,E01003834,gen,cluster4,Richmond upon Thames 022A,Richmond upon Thames,outer
675,-0.276982988,-0.013079469,0.567372976,-0.087942205,0.216561671,-0.703635142,-0.3929038,-0.326993932,-0.067724203,0.377260739,0.088821387,0.279532083,-0.102582412,2,E01003835,potential gen,cluster3,Richmond upon Thames 022B,Richmond upon Thames,outer
676,-0.292753698,-0.017790517,0.750237465,0.561760527,0.379778156,-0.054316323,-0.004774739,-0.577257388,-0.212468377,0.05665767,0.047322392,-0.257340976,0.003282235,2,E01003845,potential gen,cluster3,Richmond upon Thames 013F,Richmond upon Thames,outer
677,-0.116049868,0.003707034,0.245050167,0.218061821,-0.004809328,-0.569914699,-0.42527583,0,-0.168397146,-0.07193925,-0.05081257,0.269232328,-0.218434763,2,E01003854,potential gen,cluster3,Richmond upon Thames 003C,Richmond upon Thames,outer
678,-0.089114019,-0.018735257,0.438474263,0.840917617,0.059869915,-0.519522599,-0.626809256,-0.066661115,0.19249239,0.526255821,0.088599054,0.341554709,0.145477709,2,E01003857,potential gen,cluster3,Richmond upon Thames 003F,Richmond upon Thames,outer
679,0.383541237,0.034687815,0.496114178,0.303432682,-0.270620223,-0.12241743,-0.528905551,-0.132690465,0.169748182,0.360850139,-0.03177893,0.290357251,0.016458387,2,E01003858,potential gen,cluster3,Richmond upon Thames 003G,Richmond upon Thames,outer
680,-0.292753698,-0.018735257,0.262919569,0.141046542,0.066403704,-1.193816919,-0.326709445,-0.326993932,-0.060661158,0.08936015,-0.210669683,0.410964629,0.173547895,2,E01003889,potential gen,cluster3,Richmond upon Thames 021D,Richmond upon Thames,outer
681,-0.292753698,-0.017790517,0.694444484,0.883914657,-0.242543057,-0.094071737,-0.30100654,-0.326993932,-0.14439513,0.209231115,0.066331781,0.119272929,-0.330944027,2,E01003902,potential gen,cluster3,Richmond upon Thames 015E,Richmond upon Thames,outer
682,-0.116049868,-0.018735257,-0.328427375,-0.449905547,0.872452193,-0.354602958,0.234623414,0.203779865,0.080162901,0.221073693,0.048211636,-0.014822525,0.432108056,0,E01003911,gen,cluster1,Southwark 020A,Southwark,inner
683,-0.143673066,0.011999585,0.142118633,-0.196909408,0.120762872,0.244550422,0.161981094,0.34280272,-0.359960129,0.257397242,-0.045429225,0.215321083,0.252423481,3,E01003914,gen,cluster4,Southwark 024B,Southwark,inner
684,0.664524969,-0.003720307,-0.200243586,-0.271117992,-0.057265087,-0.049815896,0.306006934,0.203779865,0.740967512,0.17997037,-0.166487166,-0.060278576,0.374233156,3,E01003915,gen,cluster4,Southwark 024C,Southwark,inner
685,0.520627815,0.007400844,-0.013067422,-0.282689211,0.139062743,-0.011529518,0.073054159,0.203779865,0.211552159,0.098319573,0.143359684,-0.111298368,0.712111322,3,E01003916,gen,cluster4,Southwark 020B,Southwark,inner
686,0.405354458,0.178574826,-0.113029649,-0.241625404,0.074587745,-0.052814233,0.468385698,0.203779865,-0.198977787,0.008654158,0.068683489,-0.044957803,0.172371859,0,E01003917,gen,cluster1,Southwark 020C,Southwark,inner
687,-0.292753698,0.458049616,-0.303389292,-0.630317111,-0.275028074,0.384082077,0.773867929,0.272973945,-0.088820394,-0.513575079,-0.27328471,-0.562506096,-0.022844217,0,E01003918,gen,cluster1,Southwark 020D,Southwark,inner
688,0.166558132,0.178574826,-0.061199086,-0.515486693,-0.028754494,-0.033462683,0.48354956,0.413266763,0.036205548,-0.09572128,-0.372793382,0.123998951,0.173547895,0,E01003919,gen,cluster1,Southwark 021A,Southwark,inner
689,-0.292753698,0.707287907,-0.349985554,-0.51904431,0.355058738,0.115868184,0.418790047,0.067293476,0.355595415,-0.087375357,0.204719302,-0.406445828,0.267033971,0,E01003920,gen,cluster1,Southwark 021B,Southwark,inner
690,0.390902046,1.001105746,-0.371084528,-0.341453203,-0.446997949,0.636193712,0.83904941,0.413266763,-0.192209227,0.048710429,0.432500293,-0.247563542,-0.17042386,1,E01003921,renew,cluster2,Southwark 021C,Southwark,inner
691,0.553747082,0.456478162,-0.351556911,-0.267252019,0.302571483,0.074947818,0.112706686,0.413266763,0.455913249,-0.00867941,0.244416945,-0.247563542,0.345130253,0,E01003922,gen,cluster1,Southwark 021D,Southwark,inner
692,-0.129774423,-0.018735257,-0.172399029,-0.34598726,0.547606864,-0.101876167,-0.19121602,0.413266763,0.562800692,-0.458518022,-0.199429616,0.14937941,0.125788751,0,E01003923,gen,cluster1,Southwark 017A,Southwark,inner
693,-0.292753698,1.079771851,-0.23439595,-0.514774594,-0.00320697,0.343342866,0.281284941,0.556102922,0.249961441,0.245691446,0.619055103,-0.5512631,-0.293185773,0,E01003925,gen,cluster1,Southwark 020E,Southwark,inner
694,-0.03723401,0.131159107,-0.177974055,-0.37754197,0.729308923,0.181398879,0.433939114,0.067293476,0.039847385,-0.1805421,-0.105558881,-0.490076688,-0.208523217,0,E01003926,gen,cluster1,Southwark 021F,Southwark,inner
695,-0.246034287,1.024377049,-0.285769462,0.589762327,-0.190097024,0.481400994,0.163350616,0.628476163,-0.698375257,-0.43411528,0.434000358,-0.213467155,-0.134714214,0,E01003930,gen,cluster1,Southwark 034A,Southwark,inner
696,0.234238799,1.06431666,-0.156941376,-0.537466328,-0.550462935,0.585758681,0.241482459,0.775135754,-0.45391926,0.482952766,0.475415573,0.017578393,0.144315097,1,E01003933,renew,cluster2,Southwark 034C,Southwark,inner
697,1.007060955,1.004390341,-0.392241539,-0.193750092,-0.060417849,0.182623164,0.188009218,0.067293476,0.039847385,1.180024182,0.496105852,0.354217104,-0.209516507,1,E01003934,renew,cluster2,Southwark 002C,Southwark,inner
698,-0.201054766,0.147245931,-0.169619081,0.445629988,0.086076749,0.183846145,-0.045677845,0.556102922,-0.379031721,-0.073123735,-0.310779441,0.575466126,0.256068245,3,E01003936,gen,cluster4,Southwark 009A,Southwark,inner
699,-0.292753698,0.027482599,-0.106124885,0.49142646,-0.15970746,-0.246830704,-0.120556787,0.067293476,0,-0.043655062,0.167183415,0.320004101,-0.061475702,2,E01003948,potential gen,cluster3,Southwark 033D,Southwark,inner
700,0.186500806,-0.016846622,0.236871043,0.358771791,-0.498643984,-0.410429632,-0.21293003,0.203779865,0.139638999,-0.043655062,-0.039790737,0.499673159,0.018661775,3,E01003952,gen,cluster4,Southwark 030A,Southwark,inner
701,0.622242259,0.214731123,0.0214183,0.253965398,-0.260308298,-0.396220543,0.052558747,0.34280272,0.06544856,0.052118968,-0.136186316,0.703759437,0.561179144,3,E01003953,gen,cluster4,Southwark 028A,Southwark,inner
702,-0.102497143,-0.01590357,0.340023278,0.573878149,-0.440117879,0.042237696,-0.183069917,0.067293476,0.080162901,0.091602491,-0.069985286,0.435008136,-0.027169535,2,E01003954,potential gen,cluster3,Southwark 030B,Southwark,inner
703,0.024055202,-0.013079469,0.180837385,0.53111404,0.269671023,-0.305053735,-0.480499909,0.067293476,-0.137502532,0.148230713,0.026837412,0.436633085,0.222253007,3,E01003955,gen,cluster4,Southwark 028B,Southwark,inner
704,0.453228115,-0.001858491,0.306780858,0.591633885,-0.499987718,-0.314420148,-0.583935189,0.067293476,-0.046488601,0.150430192,0.130510798,0.542091952,0.068799499,3,E01003956,gen,cluster4,Southwark 030C,Southwark,inner
705,-0.292753698,-0.008389432,0.136738621,0.341749525,-0.009611895,0.060070862,-0.219712976,0.203779865,0.132150358,0.088238357,-0.049977573,0.350774753,0.187704305,2,E01003957,potential gen,cluster3,Southwark 032C,Southwark,inner
706,0.035858482,0.008322236,-0.06574415,-0.342209333,0.245598461,0.393280546,0.130493817,0.34280272,-0.078289726,-0.010998245,-0.172583217,0.041387983,0.278047008,0,E01003960,gen,cluster1,Southwark 012A,Southwark,inner
707,0.376089154,1.031856821,-0.225244341,-0.396171077,0.295623034,0.137705432,0.145550136,0.556102922,0.28096696,0.151529341,0.446345606,-0.071883341,0.271922801,0,E01003969,gen,cluster1,Southwark 017B,Southwark,inner
708,-0.116049868,1.00147118,-0.301111754,-0.610523282,-0.004809328,0.27204172,0.443581802,0.775135754,-0.64266463,0.009806132,-0.697946424,-0.818541936,0.21267441,0,E01003971,gen,cluster1,Southwark 015D,Southwark,inner
709,-0.276982988,-0.018735257,-0.19788402,0.379452439,0.105857179,0.288894595,0.114074668,0.484366642,-0.605616553,0.120603161,-0.351706747,-0.332603747,0.034144669,0,E01003972,gen,cluster1,Southwark 016D,Southwark,inner
